detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
10067005[D1_2B],0.145593873211175,0.024797605987819,secondary,Kohlenstraße,50,kassel,1,290,9.4621824,51.3089775
10005052[D3_3X.1],0.110328778208953,0.089879602522811,secondary,An der Fuldabrücke,0,kassel,1,457,9.5056157,51.3156262
10022020[D4_2X],1.00829587564092,0.967562999624617,primary,,70,kassel,1,221,9.511214,51.2949602
10066006[D3_2B],0.145110564945832,0.029651179134454,secondary,Kohlenstraße,50,kassel,1,292,9.4609167,51.3089784
10112002[D1_2B],0.387812909800607,0.036509186633291,primary,Leipziger Straße,50,kassel,1,216,9.517754,51.3091
10142005[D2_1B],0.168608809454321,0.02736227658455,primary,Ihringshäuser Straße,50,kassel,1,27,9.5133931,51.333916
10005042[D1_2X.1],0.384143099893871,0.374129642097579,secondary,Kurt-Schumacher-Straße,0,kassel,1,479,9.5050849,51.3161232
10172004[D5_1B],0.127413792584995,0.026861614342559,secondary,Bürgermeister-Brunner-Straße,50,kassel,1,379,9.490509,51.317226
10156003[D2_1B],0.202739634388286,0.027477419871834,primary,Wolfhager Straße,50,kassel,1,494,9.4730046,51.3256776
10158003[D1_1B],0.074183553421276,0.027807332395443,primary,Wolfhager Straße,50,kassel,1,358,9.474527,51.325806
10014001[IDP1],0.545629447861196,0.022269719519566,secondary,Wilhelmshöher Allee,50,kassel,1,433,9.4743158,51.312207
10013003[D3_1B],0.077232024286881,0.028598139898683,secondary,Wilhelmshöher Allee,50,kassel,1,325,9.4823337,51.3117985
10013001[D11_1B],0.546756443351459,0.030661711278597,secondary,Wilhelmshöher Allee,50,kassel,1,327,9.4835427,51.3117389
10013006[D1_2B],0.384611775269437,0.031446780102228,secondary,Wilhelmshöher Allee,50,kassel,1,323,9.481337,51.31171
10013005[D1_1B],0.551678698719755,0.031664406380441,secondary,Wilhelmshöher Allee,50,kassel,1,324,9.4813233,51.3116689
10210010[D1_2B],0.213344663361637,0.033051810547204,secondary,Druseltalstraße,50,kassel,1,156,9.448112,51.307667
10216015[D4_3B],0.070537255879924,0.023731498570794,secondary,Heßbergstraße,50,kassel,1,445,9.4512014,51.3205108
10133002[Pir1a],0.417788794232911,0.023268825676488,primary,Weserstraße,50,kassel,1,67,9.511962,51.322006
10132004[3-2B],0.135541093177405,0.032512680349867,primary,Ihringshäuser Straße,50,kassel,1,59,9.5129624,51.323887
10066004[D1_2B],0.183155943941358,0.030997402513961,secondary,Kohlenstraße,50,kassel,1,437,9.4599057,51.308961
10210008[D3_2B],0.238555365207139,0.021534993375215,secondary,Kohlenstraße,50,kassel,1,155,9.4494506,51.307831
10066010[D3_2X],0.145593873211175,0.137477428398532,secondary,Kohlenstraße,50,kassel,1,290,9.460569,51.308945
10002010[D6-2C],0.405397002994499,0.03932756851811,primary,Weserstraße,50,kassel,1,81,9.5092086,51.3194767
10059007[D3_2b],0.078219490342198,0.03275580515413,other,Damaschkestraße,0,kassel,1,407,9.4829764,51.2962288
10142004[D1_2B],0.30919883909055,0.033719194200117,primary,Ihringshäuser Straße,50,kassel,1,29,9.5135358,51.3332883
10210007[D3_1B],0.238240378181315,0.021944478350737,secondary,Kohlenstraße,50,kassel,1,154,9.4494467,51.3078652
10063010[D4_2B],0.310429358776772,0.02704282235626,secondary,Bertha-von-Suttner-Straße,50,kassel,1,151,9.4470558,51.3102659
