DATETIMESTEP,day,PGR01_101724_G181_Hoendiep_O_ID_8648_1,PGR01_101724_G181_Hoendiep_W_ID_8649_1,PGR01_101725_G172_Emmaviaduct_Z_ID_8650_1,PGR01_101725_G172_Emmaviaduct_Z_ID_8650_2,PGR01_101726_G172_Emmaviaduct_N_ID_8651_1,PGR01_101726_G172_Emmaviaduct_N_ID_8651_2,PGR01_101726_G172_Emmaviaduct_N_ID_8651_3,PGR01_101727_Hereweg_N_ID_8611_1,PGR01_101727_Hereweg_N_ID_8611_2,PGR01_101727_Hereweg_Z_ID_8610_1,PGR01_101727_Hereweg_Z_ID_8610_2,PGR01_101731_G275/6_Europaweg_NW_ID_8637_1,PGR01_101731_G275/6_Europaweg_NW_ID_8637_2,PGR01_101732_G275/6_Europaweg_ZO_ID_8613_1,PGR01_101732_G275/6_Europaweg_ZO_ID_8613_2,PGR01_101733_G185_Rijksweg_O_ID_8644_1,PGR01_101733_G185_Rijksweg_W_ID_8645_1,PGR01_101734_Damsterdiep_O_ID_8653_1,PGR01_101734_Damsterdiep_W_ID_8652_1,PGR01_101735_G506_Bedumerweg_N_ID_8791_1,PGR01_101735_G506_Bedumerweg_N_ID_8791_2,PGR01_101735_G506_Bedumerweg_Z_ID_8792_1,PGR01_101735_G506_Bedumerweg_Z_ID_8792_2,PGR01_101736_G114_Bedumerweg_N_ID_8654_1,PGR01_101736_G114_Bedumerweg_Z_ID_8655_1,PGR01_101737_JCKapteynlaan_N_ID_8722_1,PGR01_101737_JCKapteynlaan_Z_ID_8723_1,PGR01_101738_G213_PetrusCampersingel_N_ID_8656_1,PGR01_101738_G213_PetrusCampersingel_Z_ID_8657_1,PGR01_101739_Schuitendiep_Z_V1_ID_8638_1,PGR01_101741_Lopendediep_NO_ID_8724_1,PGR01_101741_Lopendediep_NO_ID_8724_2,PGR01_101742_Lopendediep_ZW_ID_8699_1,PGR01_101742_Lopendediep_ZW_ID_8699_2,PGR01_101743_Westersingel_N_ID_8641_1,PGR01_101743_Westersingel_Z_ID_8640_1,PGR01_101746_Eendrachtskade_W_ID_8725_1,PGR01_101747_Eendrachtskade_O_ID_8726_1,PGR01_101749_Stationsweg_O_ID_8702_1,PGR01_101749_Stationsweg_W_V1_ID_8703_1,PGR01_101749_Stationsweg_W_V1_ID_8703_2,PGR01_101749_Stationsweg_W_V1_ID_8703_3,PGR01_101750_Zuiderpark_O_ID_8661_1,PGR01_101750_Zuiderpark_O_ID_8661_2,PGR01_101750_Zuiderpark_W_ID_8662_1,PGR01_101751_G460_Griffeweg_O_ID_8647_1,PGR01_101751_G460_Griffeweg_W_ID_8646_1,PGR01_101752_Europaweg_NW_ID_8704_1,PGR01_101752_Europaweg_NW_ID_8704_2,PGR01_101752_Europaweg_NW_ID_8704_3,PGR01_101753_Europaweg_ZO_ID_8705_1,PGR01_101753_Europaweg_ZO_ID_8705_2,PGR01_101753_Europaweg_ZO_ID_8705_3,PGR01_101761_Sontweg_NO_ID_8812_1,PGR01_101761_Sontweg_ZW_ID_8811_1
2017-09-21 00:00:00,2017-09-21,0.0,0.244897959183673,0.521739130434783,0.222222222222222,0.0,0.432397959183673,0.230769230769231,0.210526315789474,0.0,0.0,0.0,0.0,0.473563218390805,0.0,0.173913043478261,0.803037494067394,0.0,0.735930735930736,0.494949494949495,0.151898734177215,0.260869565217391,0.666666666666667,0.230769230769231,0.571428571428571,0.146341463414634,1.32696482848459,0.307692307692308,0.373191899710704,0.0,0.648648648648649,0.460887949260042,0.392344497607656,0.0,0.416891284815813,0.0,0.0,0.964500736168024,0.523967726625534,0.214285714285714,0.0,0.0,0.0,0.0,0.2,0.0,0.456896551724138,0.292682926829268,0.218181818181818,0.222222222222222,0.0,0.510638297872341,0.0,0.0,0.0,0.632016632016632
2017-09-21 00:05:00,2017-09-21,0.0,0.444444444444444,0.426666666666667,0.0,0.0,0.0,0.0,0.361204013377926,0.0,0.235294117647059,0.0,0.230769230769231,0.218181818181818,0.450526315789474,0.621799681381366,1.40437495375965,0.0,0.235294117647059,0.0,0.315789473684211,0.0,0.0,0.576261711771926,0.630769230769231,0.521739130434783,0.99414812829447,0.495192307692308,0.525714285714286,0.428571428571429,0.4,0.315789473684211,0.352941176470588,0.0,1.63063063063063,0.0,0.0,0.481734243275793,0.700122399020808,0.25531914893617,0.0,1.84615384615385,0.363636363636364,0.266666666666667,0.778231292517007,0.67972027972028,1.24682916644919,0.0,0.666666666666667,0.715294117647059,0.0,0.713699753896637,0.721818181818182,0.0,0.0,1.07720930232558
2017-09-21 00:10:00,2017-09-21,0.0,0.272727272727273,0.266666666666667,0.0,0.0,0.153846153846154,0.740867843590167,0.0,0.0,0.0,0.0,0.0,0.868778280542987,0.328767123287671,0.4,1.03934959349593,0.244897959183673,0.627541371158393,0.0,0.307692307692308,0.0,0.169014084507042,0.781818181818182,0.423136405815032,0.0,0.3,0.307692307692308,0.631578947368421,0.260869565217391,0.226415094339623,0.387096774193548,0.387096774193548,0.0,0.307692307692308,0.0,0.0,0.990733137829912,0.510638297872341,0.440700808625337,0.0,0.608260325406759,0.27906976744186,0.377302873986735,0.373191899710704,0.428571428571429,0.857367475292003,0.4275,0.222222222222222,1.16429791530478,0.0,0.25,0.442687747035573,0.0,0.226415094339623,0.44
2017-09-21 00:15:00,2017-09-21,0.0,0.449579831932773,0.24,0.0,0.0,0.0,0.44672131147541,0.372652864708715,0.0,0.0,0.0,0.16,0.935969242263295,0.0,0.802082709916811,0.500869565217391,0.779286875561704,0.0,0.421182266009852,0.0,0.0,0.0,0.244897959183673,0.0,0.214285714285714,0.24,0.0,1.41052631578947,0.558139534883721,0.342857142857143,0.866930171277997,1.47487396324606,0.0,0.615584415584416,0.0,0.0,1.08206686930091,0.442687747035573,0.504413619167718,0.218181818181818,0.0,0.878048780487805,0.0,0.0,0.993548387096774,0.471428571428571,0.792262405382675,0.515151515151515,1.815519034741,0.0,0.87754889178618,0.668181818181818,0.0,0.0,0.47906976744186
2017-09-21 00:20:00,2017-09-21,0.0,0.8,0.432397959183673,0.0,0.0,0.0,0.214285714285714,0.0,0.0,0.133333333333333,0.0,0.0,0.0,0.130434782608696,1.80825102996783,1.17634440056555,0.0,0.706415094339623,0.214285714285714,0.0,0.0,0.0,0.0,0.230769230769231,0.0784313725490196,1.44205348689877,0.3,0.612562471603817,0.292682926829268,0.671328671328671,1.21003861003861,0.285714285714286,0.0,0.587755102040816,0.0,0.0,0.226415094339623,0.0,1.11979823455233,0.0,0.0,0.0,0.181818181818182,0.176470588235294,0.272727272727273,0.6775,0.448369565217391,0.0,0.452991452991453,0.0,0.712646408265665,1.58205659075224,0.0,0.428571428571429,0.1875
2017-09-21 00:25:00,2017-09-21,0.260869565217391,0.615584415584416,0.444444444444444,0.272727272727273,0.0,0.0,0.0,0.162162162162162,0.0,0.0,0.0,0.0,0.428571428571429,0.813559322033898,0.480702396195354,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.0,0.218181818181818,0.0,0.634648370497427,0.0,0.0,0.0,0.0,0.0,0.680459770114943,0.0,0.0,0.0,0.25,0.0,0.492610837438424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-21 00:30:00,2017-09-21,0.772434191067732,0.470588235294118,0.0,0.0,0.0,0.3,0.0,0.206896551724138,0.0,1.20528211284514,0.0,0.0,0.19672131147541,0.17910447761194,0.406779661016949,0.19672131147541,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193548387096774,0.755770782889427,0.0,0.565576359124746,0.0,0.642857142857143,0.307692307692308,0.0,0.0,0.651340996168583,0.0,0.0,0.333333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.25531914893617,0.2,1.00173913043478,0.24,0.0,0.641799709724238,0.0,0.24,0.222222222222222,0.0,0.222222222222222,0.2
2017-09-21 00:35:00,2017-09-21,0.444444444444444,0.25,0.98,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.218181818181818,0.0,0.607012987012987,0.496240601503759,0.226415094339623,0.142857142857143,0.169014084507042,0.244897959183673,0.0,1.33333333333333,0.214285714285714,0.558139534883721,0.210526315789474,0.422794117647059,0.0,0.19672131147541,0.464285714285714,0.906666666666667,0.571428571428571,0.0,0.0,0.685714285714286,0.0,0.0,0.260869565217391,0.438446346280448,1.18394648829431,0.226415094339623,0.0,0.203389830508475,1.03076923076923,0.7364004416636,0.0,0.48,0.0,0.0,0.148148148148148,0.0,0.0,1.08140161725067,0.0,0.0,0.0
2017-09-21 00:40:00,2017-09-21,0.24,0.206896551724138,0.3,0.27906976744186,0.0,0.19047619047619,0.25,0.0,0.0,0.629059829059829,0.0,0.0,0.206896551724138,0.546558704453441,0.418811002661934,0.0,0.24,0.0,0.210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.435374149659864,0.0,0.484897959183673,0.48,0.387096774193548,0.0,0.0,0.0,0.226415094339623,0.0,0.0,0.60952380952381,0.0,0.0,0.0,0.0,0.0,0.510638297872341,0.489795918367347,0.448369565217391,0.723514211886305,0.444596912521441,0.571428571428571,0.48,0.0,0.761538461538462,0.579356270810211,0.0,0.0,0.222222222222222
2017-09-21 00:45:00,2017-09-21,0.0,0.0,0.438446346280448,0.350061199510404,0.171428571428571,0.16,0.445771144278607,0.214285714285714,0.0,0.0,0.0,0.0,0.157894736842105,0.226415094339623,0.0,0.500217108119844,0.0,0.222222222222222,0.0,0.530612244897959,0.3,0.0,0.0,0.0,0.17910447761194,0.660633484162896,0.0,0.352941176470588,0.0,0.0,0.0,0.307692307692308,0.0,0.222222222222222,0.0,0.0,0.235294117647059,0.435374149659864,0.448369565217391,0.0,0.597166250296322,0.0,0.392344497607656,0.377302873986735,0.407247627264884,0.507246376811594,0.0,1.12380952380952,0.771428571428571,0.0,0.0,0.0,0.0,0.533333333333333,0.0
