detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
D1-5,0.224321432997925,0.024427390187303,secondary_link,Kurt-Schumacher-Straße,50,augsburg,1,542,10.9283374,48.375572
D1-4,0.223807676560387,0.024897791256621,secondary_link,Kurt-Schumacher-Straße,50,augsburg,1,543,10.9283079,48.375588
D1-2,0.055989401453411,0.021018464944083,tertiary,Blücherstraße,50,augsburg,1,541,10.9276106,48.3753706
D1-1,0.540690619808425,0.045308080087419,tertiary,Blücherstraße,50,augsburg,1,730,10.9273906,48.3754615
A9-11,0.145368972095983,0.036594818769155,tertiary,Neuburger Straße,50,augsburg,1,571,10.9140037,48.3775611
A9-12,0.14475726745184,0.036661993675703,tertiary,Neuburger Straße,50,augsburg,1,570,10.9140493,48.3775504
A10-32,0.144813055928755,0.088946554590298,tertiary,Neuburger Straße,50,augsburg,1,573,10.9142411,48.3775647
A10-31,0.145621494658461,0.089464918181991,tertiary,Neuburger Straße,50,augsburg,1,574,10.9142853,48.377554
A9-21,0.093588105534544,0.026343667068935,other,Radetzkystraße,50,augsburg,1,568,10.9145281,48.3769438
A9-22,0.095493692483752,0.027042485622912,other,Radetzkystraße,50,augsburg,1,569,10.914516,48.3769215
A9-4,0.130703378589123,0.029714212936723,residential,Lützowstraße,30,augsburg,1,567,10.9133855,48.3772885
A9-31,0.294878293059486,0.02676250491186,tertiary,Lechhauser Straße,50,augsburg,1,560,10.9138012,48.3766409
A9-32,0.293111238595299,0.026010061239791,tertiary,Lechhauser Straße,50,augsburg,1,559,10.9137636,48.3766498
10_33,0.047602323022018,0.040556656376986,primary,Berliner Allee,50,augsburg,1,563,10.9127055,48.3757982
10_32,0.501823170134948,0.04027979619631,primary,Berliner Allee,50,augsburg,1,565,10.9127243,48.3758249
10_31,0.499630891931166,0.039984828905067,primary,Berliner Allee,50,augsburg,1,564,10.9127605,48.3758552
10_23,0.198754382675144,0.017210426287576,primary,Berliner Allee,50,augsburg,1,562,10.9117426,48.375849
10_21,0.19545025368238,0.016241155273498,primary,Berliner Allee,50,augsburg,1,561,10.9117855,48.3758303
10_13,0.524555691952282,0.053662773743567,primary,Berliner Allee,50,augsburg,1,566,10.9111954,48.3764592
39_3,0.423088132841522,0.026074643217276,tertiary,Lechhauser Straße,50,augsburg,1,556,10.9124132,48.374152
39_1,0.319450844030744,0.02389670871558,tertiary,Lechhauser Straße,50,augsburg,1,558,10.9123488,48.3747292
39_5,0.423088132841522,0.141166780001805,tertiary,Lechhauser Straße,50,augsburg,1,556,10.9117265,48.3732264
B18-1,0.317882694452178,0.02867421525484,secondary,Schießgrabenstraße,50,augsburg,1,307,10.8962005,48.3619815
B18-2,0.194027393550877,0.032899742411178,secondary,Schießgrabenstraße,50,augsburg,1,364,10.8965573,48.3614273
B15-2,0.307656154340268,0.037358979650391,secondary,Schießgrabenstraße,50,augsburg,1,306,10.8951679,48.3639837
B15-1,0.062046473306181,0.038490628549697,secondary,Schießgrabenstraße,50,augsburg,1,305,10.8952175,48.3639882
B15-4,0.106352763998613,0.02988098813696,secondary,Schießgrabenstraße,50,augsburg,1,6,10.8947454,48.3646921
B3-1,0.140174632175881,0.025440151958467,secondary,Schaezlerstraße,50,augsburg,1,10,10.8933105,48.3653924
B3-2,0.139341535901736,0.025178978340032,secondary,Schaezlerstraße,50,augsburg,1,11,10.8933574,48.3654049
B14-2,0.151463039281333,0.107566789931957,secondary,Schaezlerstraße,50,augsburg,1,13,10.8933963,48.3654619
B14-1,0.151223260327029,0.108083636911566,secondary,Schaezlerstraße,50,augsburg,1,12,10.8934352,48.3654717
B3-8,0.172983986667575,0.02443609298884,tertiary,Halderstraße,30,augsburg,1,42,10.8930383,48.3649353
B3-7,0.146286880660943,0.012888426920503,tertiary,Hermanstraße,50,augsburg,1,5,10.8936417,48.3646137
B3-6,0.48876596128945,0.017352593939346,tertiary,Hermanstraße,50,augsburg,1,4,10.8936927,48.3646137
B3-3,0.118010168625208,0.020604951032726,secondary,Schießgrabenstraße,50,augsburg,1,7,10.8943136,48.364954
B3-4,0.114192876382606,0.02034121713738,secondary,Schießgrabenstraße,50,augsburg,1,8,10.8943015,48.3649228
B3-5,0.066873950736675,0.022390508041055,secondary,Schießgrabenstraße,50,augsburg,1,9,10.8943069,48.3648908
B14-5,0.140174632175881,0.11463421300379,secondary,Schaezlerstraße,50,augsburg,1,10,10.8929028,48.3661471
B14-6,0.139341535901736,0.114146162191915,secondary,Schaezlerstraße,50,augsburg,1,11,10.892951,48.3661578
B4-2,0.151463039281333,0.021810050941943,secondary,Schaezlerstraße,50,augsburg,1,13,10.8929859,48.3661818
B4-1,0.151223260327029,0.021843313013687,secondary,Schaezlerstraße,50,augsburg,1,12,10.8930261,48.366197
B4-3,0.135097461015593,0.01860704398085,secondary,Schaezlerstraße,50,augsburg,1,14,10.8926104,48.3667627
B7-4,0.05561075695598,0.002963100863115,residential,Holbeinstraße,30,augsburg,1,19,10.8919935,48.3678007
B7-3,0.231646257163161,0.029722077632039,residential,Holbeinstraße,30,augsburg,1,18,10.891673,48.3677098
B7-2,0.100462942963579,0.002865494156063,secondary,Schaezlerstraße,50,augsburg,1,16,10.8922818,48.3677098
B7-1,0.153662748505026,0.029540325506258,secondary,Schaezlerstraße,50,augsburg,1,15,10.8924092,48.3674782
B7-6,0.073858327623255,0.023466130889692,residential,Holbeinstraße,30,augsburg,1,17,10.8927284,48.3679736
