detid_Y,N11111J,N11131C,N11131D,N12111R,N12112P,N12112V,N12131A,N12131B,N12131C,N12132D,N12141E,N12141W,N12151X,N12151Y,N13182E,N17111B,N17111C,N17122K,N17131U,N17131X,N17131Y,N17131Z,N17141A,N17151S,N19111N,N19121G,N19121J,N19131B,N19131D,N19161C,N19162A,N32121J,N33113P,N33121C,N33121D,N33121F,N33121G,N33121J,N33121X,N33122S,N33131Y,N33132Z,N33141W,N33142E,N33151L,N37121M,N37131A,N38111F,N38111G,N38111H,N38121J,N38121K,N38121L,N41114J,N41121X,N41122Y,N42112G,N51111B,N51121J,N51131Q,N51131R,N52121I,N52121M,N52121O,N52121P,N53161K
N17131Y,0.1539025660708411,0.17458177133712818,0.1379417097872717,0.20414145234493195,0.2810010736050415,0.21870358806453793,0.3053352640621835,0.31745525341184927,0.2590076030412165,0.30968199665668855,0.1539025660708411,0.2577348514760203,0.2362541502546864,0.2737676436098659,0.01627453498826524,0.20651671828250487,0.1794661674673403,0.2329863586431201,0.0,0.0,0.0,0.0742332754234968,0.03211867000822636,0.14351195528245642,0.7193592791890877,0.7727634388426671,0.7551832250401733,0.7087161742663352,0.7668307662312343,0.5943845064789437,0.7224580518847259,0.3687332505076775,0.30402452532012214,0.33933871633170276,0.33933871633170276,0.34685296756826045,0.34685296756826045,0.33933871633170276,0.37692656593235563,0.29818357579870824,0.2425464060209068,0.28514930183640536,0.3502602566629183,0.36885631726998985,0.37329534526945735,0.13760569103428313,0.14334688009731553,0.21403647169281695,0.14835872891617283,0.17666249196722159,0.09650095540963474,0.13100706987191107,0.14059548398627233,0.5865180136270826,0.6378423348866054,0.617157762312016,0.5724964364607418,0.5954281894976667,0.6247833818226242,0.6252070532564704,0.5994005004685855,0.5300270048937515,0.5401887451552269,0.5300270048937515,0.5300270048937515,0.5835538771349227
N17131Z,0.08576187081916876,0.10810648170848583,0.06851811763720034,0.14004908196946778,0.22309629247098064,0.15578166137851887,0.24939227058214475,0.260132726269846,0.19933373349339736,0.25170858764529797,0.08576187081916876,0.19795848423567422,0.17474789136128352,0.2152824350240608,0.0831661665284962,0.12823736286809093,0.10472159362869293,0.15732084461233634,0.06799827179367875,0.06799827179367875,0.06799827179367875,0.0,0.0392043389259819,0.0745369481710349,0.7864672756851457,0.7457871873493304,0.8137226647104031,0.7831256445625547,0.7416455449405343,0.6646677348356402,0.7933571115637941,0.40146226570032445,0.34327569666831964,0.3792750633582837,0.3792750633582837,0.3863327545419585,0.3863327545419585,0.3792750633582837,0.4145885397675225,0.3406077119766792,0.3017540435955968,0.34102904612581,0.3895340884061163,0.4070061011727134,0.4111790463326162,0.2017801181179064,0.20709684553924415,0.2550259889849293,0.18713076836802192,0.21639015146184842,0.13531074870206342,0.16845439954724523,0.1789166725109552,0.657929311690222,0.7003895553740735,0.6832773565088929,0.6463293612436429,0.6653006364237328,0.689585586237789,0.6899364773037995,0.668586900862777,0.6111975381058037,0.6196014394313247,0.6111975381058037,0.6111975381058037,0.6554771027826183
N17141A,0.12321572175311622,0.14464493467475562,0.10667839826446839,0.17527893343419063,0.25492586689238905,0.19036699183149935,0.280142628842388,0.2916403206494478,0.23213485394157662,0.28357501069082147,0.12321572175311622,0.23081594490753454,0.2085562269287084,0.24743018052467067,0.04488165991382834,0.17126397564432314,0.1458052972265869,0.19891214174630678,0.02908039482867493,0.02908039482867493,0.02908039482867493,0.040804034108727794,0.0,0.1124506536726156,0.7500187711175071,0.784724382892715,0.7819290155802417,0.7405384061867614,0.7816021641645545,0.6244420943636502,0.752779008492343,0.3697862827575147,0.3052874031986727,0.3406235633877527,0.3406235633877527,0.3481232009882183,0.3481232009882183,0.3406235633877527,0.3781383125372417,0.2995484609354847,0.25965802440922037,0.3013008476835315,0.3515238636231901,0.3700837588088637,0.37451415383376796,0.1561527628568725,0.16177047911310166,0.2153552795872736,0.14960619107457993,0.17794070050518557,0.09774734112018917,0.132211910457132,0.14182844034414185,0.6170580360147888,0.664591512758812,0.6454347148644438,0.6040721007740548,0.6253101010618446,0.6524969345417195,0.6528894804516868,0.628989014811165,0.5647394863686211,0.5741506745255033,0.5647394863686211,0.5647394863686211,0.6143128323850369
N17151S,0.1101911759330336,0.13193871774412833,0.09340586440228206,0.16302563265025444,0.24385589230557167,0.1783399716465267,0.2694492170794475,0.2806835806495631,0.22072629051620649,0.2724934883178478,0.1101911759330336,0.21938778577913706,0.19679734383700065,0.23624886755379854,0.11187604357624091,0.04364862736864207,0.023952545991745167,0.07555388678460254,0.09718311865275872,0.09718311865275872,0.09718311865275872,0.030599292139361932,0.06860400604541715,0.0,0.8132273808034038,0.7711840052061932,0.8370690106895828,0.8150621767445727,0.7677056931175669,0.6948332846686672,0.8237869760971854,0.42502700206548893,0.37176344095987984,0.4082560264041964,0.4082560264041964,0.41498642365197935,0.41498642365197935,0.4082560264041964,0.4419228751078343,0.3713940110342824,0.3333222063305798,0.3708215599509517,0.4180382791759891,0.4346944796661359,0.43867044758228635,0.23599645980261733,0.2410826352602914,0.2847753912866725,0.2152707679560161,0.2452237216741952,0.16347585815030863,0.19284523656879088,0.2067294531781995,0.6885790288522187,0.7272348119259845,0.7116558752582437,0.678018440187959,0.6952898789355697,0.7173986815135898,0.7177183352579212,0.698281692318097,0.64603186747483,0.6536853545070945,0.64603186747483,0.64603186747483,0.6863465391781207
N19111N,0.6952219724384985,0.7002349123424818,0.7286392975938586,0.5121587470774309,0.5371927460797885,0.5695630527239587,0.5908893107147948,0.6353160272832629,0.5834013605442178,0.6311647164016638,0.6952219724384985,0.5861190556837154,0.5792332597801654,0.5843108648163182,0.803383814205481,0.8208099312372054,0.7660203639243282,0.753103364292981,0.8001310398199627,0.8001310398199627,0.8001310398199627,0.7676156247044359,0.7767261005146257,0.6848102348966126,0.0,0.09011559554148449,0.12765056242576678,0.12289356307685913,0.066353090271008,0.2565543944193487,0.15374086349134058,0.7994311693681613,0.977010988196147,0.8755537219308069,0.8755537219308069,0.8666371444220438,0.8666371444220438,0.8755537219308069,0.9041119342588557,0.9641648781245226,0.8036734515705765,0.8147140219166662,0.8762268000602821,0.9310470639373172,0.8806149056932896,0.8058095974973699,0.8071023748306655,0.9444431000938893,0.8392513395912444,0.8845836323637711,0.8339374332702504,0.8049727860777907,0.8323880667922999,0.7793439753884815,0.7155394162783486,0.6668651824151981,0.7718587369218753,0.4793351335660463,0.5171145327608129,0.517659128760573,0.4844473107059699,0.3736026455161392,0.40824457024990435,0.3736026455161392,0.3736026455161392,0.4640534527868869
N19121G,0.749972584713236,0.753647381864054,0.7844225796014515,0.5636561339568148,0.5837188669098619,0.6201204178761898,0.6358406548472049,0.6813743107593612,0.6313485394157663,0.6777475411110678,0.749972584713236,0.6341505943564696,0.6286548019220061,0.6313049309943172,0.8593486916618989,0.8592042412471786,0.8260771503537249,0.8138996217358544,0.8570217877439786,0.8570217877439786,0.8570217877439786,0.8272610970346513,0.8340356029155745,0.7402330696133006,0.05997997747465899,0.0,0.17997187871166073,0.0243303693197316,0.12475872489764088,0.16345684343799916,0.059825103771927,0.8457356058220125,0.8890915157778633,0.786104791654388,0.786104791654388,0.7782055913577512,0.7782055913577512,0.786104791654388,0.8197521366761233,0.8691438288408995,0.7062471273074622,0.7227677424670548,0.788254251631676,0.8455946109685978,0.7957634661573761,0.7002104079576512,0.7022061872771004,0.9291594475041862,0.894105340740283,0.9313402661488164,0.888844847890538,0.8579526110774591,0.8866042119599029,0.6847521770673102,0.6326890238842863,0.5792804958277069,0.674059238523857,0.3867792665881199,0.4312771762491459,0.4319181775245809,0.3928026240785291,0.2660874641186289,0.30305407848116706,0.2660874641186289,0.2660874641186289,0.36878355237057386
N19121J,0.6458607486200973,0.6520801109035879,0.6783470551129049,0.46572857928758077,0.49524643409754077,0.5239823128333222,0.5503627619426333,0.5937915009830509,0.5401720688275311,0.5891672821988104,0.6458607486200973,0.5428175162293087,0.5346765379142521,0.5419426697884924,0.7529278516633001,0.7641042464962469,0.7118752803610674,0.698289312452273,0.7488403450715259,0.7488403450715259,0.7488403450715259,0.7138391234873337,0.7250578714774922,0.6348429589988969,0.28689525716430986,0.27171246232516383,0.0,0.32151364719146075,0.25518863326184443,0.4441579090715027,0.3429881859652336,0.7576847202122295,0.9533893788494604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8921602315294299,0.7897969040049257,0.8339102861779923,0.7844371331295737,0.7572102524196294,0.783508699694815,0.9699585902227054,0.8323754580114333,0.8433549161501795,0.9689398567367002,0.6658421698414673,0.6900900860138183,0.6904404104682511,0.6691231172043323,0.5902623696865109,0.6202169127635861,0.5902623696865109,0.5902623696865109,0.6560345303798041
N19131B,0.7594674123624667,0.7629101493721556,0.7940941646939426,0.5725871613258149,0.5917854653679864,0.6288880544116655,0.6436342219187744,0.6893617184842377,0.6396638655462185,0.6858239707654628,0.7594674123624667,0.642480203149458,0.6372234022808356,0.6394526608073606,0.869051761381549,0.8812818224765105,0.8364896664235827,0.8244433225342429,0.8668853828879086,0.8668853828879086,0.8668853828879086,0.8376052208455501,0.8439718008073309,0.7498421611320921,0.07037917657364536,0.1569054501148355,0.18904579752672396,0.0,0.13488740495223242,0.18409475133173514,0.08064631903586783,0.8537637691212302,0.9085815448356405,0.8059338716331703,0.8059338716331703,0.7978091386885131,0.7978091386885131,0.8059338716331703,0.8384530553801548,0.8902081387224174,0.7278446396520158,0.7431504359584543,0.807757851172604,0.8645377500208327,0.8145733722755715,0.7236196848333714,0.725459622349396,0.9495126460368007,0.9036158091222674,0.950534502249178,0.8983668681351412,0.8671403495585199,0.8960040902478806,0.705721330398167,0.6510553369522969,0.5986981060212597,0.6957394762821653,0.4072989923087618,0.450305640895702,0.4509252710053128,0.413118460334483,0.28992147895006787,0.32637275504715857,0.28992147895006787,0.28992147895006787,0.38990302768557067
N19131D,0.717885276163322,0.7223465380517878,0.7517300615210575,0.5334763099986247,0.5564516285598355,0.5904927259839331,0.6094963348664121,0.6543812545765194,0.6032492997198879,0.6504470707149244,0.717885276163322,0.6060030905333875,0.5996906642469736,0.6037634471858467,0.8265497472064267,0.8468453099574826,0.7908800894148191,0.7782702343411074,0.8236802248567345,0.8236802248567345,0.8236802248567345,0.7923061223473894,0.8004486235197336,0.7077517963566397,0.024827931422850707,0.11367647023895762,0.14930919443862223,0.14866307659935937,0.0,0.28089490640435183,0.17829465039318237,0.8185982884844645,1.0,0.8989402958684505,0.8989402958684505,0.8897577233687989,0.8897577233687989,0.8989402958684505,0.9261679458560488,0.9890082919902529,0.8291457286432161,0.838755955352426,0.8992267652821089,0.9533887521311313,0.9028016942557217,0.8334214671780286,0.8345304249260457,0.9684478236039994,0.8619574397956452,0.9078493730914823,0.8566679344364458,0.8269053061621516,0.8548301348107694,0.8040751608648934,0.7372007913389438,0.6897637431760212,0.7974311586077838,0.5035333835837315,0.5395591169670287,0.5400785051037357,0.5084079688511444,0.4017126713308908,0.4357468020338344,0.4017126713308908,0.4017126713308908,0.48896192920167325
N19161C,0.7984359578901196,0.800928505520663,0.8338000367776279,0.6092439141796177,0.624902200987406,0.6648741814622292,0.6756300503440049,0.7221435311799108,0.6737935174069628,0.7189810675271158,0.7984359578901196,0.6766684771607178,0.6724010641149903,0.6729024743214147,0.9088868909309576,0.9260511259251484,0.8792373677760821,0.8677191762924026,0.9073795359481158,0.9073795359481158,0.9073795359481158,0.8800619253610239,0.8847640182893,0.7892914711507553,0.113072206232011,0.19741732911834353,0.22628903793753932,0.07943608407303787,0.176457399103139,0.0,0.12286546653432703,0.8867227124565021,0.9481084638307141,0.8461484057287676,0.8461484057287676,0.8375662793814312,0.8375662793814312,0.8461484057287676,0.8763796124189575,0.9329277913153234,0.7716456580295448,0.7844877306411666,0.8473052712117874,0.9029555440944296,0.8527209621654986,0.771095067658961,0.7726189488817008,0.9907901232177944,0.9426602302197135,0.9905412568190667,0.9374493083017537,0.9048507545175994,0.9345944930965754,0.7482479999401666,0.6883032941885501,0.6380734739101832,0.7397082666377974,0.4489092492444145,0.48889648026568816,0.4894727684009049,0.4543201646329092,0.33825825519482916,0.3736643951449689,0.33825825519482916,0.33825825519482916,0.43273455900446445
N19162A,0.8159771722045547,0.8180387716803588,0.8188678542581742,0.6257435359647917,0.639808420713394,0.6810698373050699,0.6900317369807103,0.7368998633530585,0.6891536614645858,0.733905454262722,0.8159771722045547,0.6920550042790459,0.6882349301932317,0.6879586161997655,0.8396996835701692,0.795769250957955,0.8049914920596734,0.8025821411628008,0.8370477108387974,0.8370477108387974,0.8370477108387974,0.8063214643058039,0.8139145032618469,0.8070480547082236,0.2193092228757352,0.29823269688887205,0.31896265632641657,0.18970206597722825,0.2799059270813024,0.10414892860034694,0.0,0.8967352135916515,0.8330846197694842,0.7291212353391878,0.7291212353391878,0.7218701565067415,0.7218701565067415,0.7291212353391878,0.7660106189023576,0.8086105469307614,0.6441815618716988,0.6641956699801771,0.7322150218522855,0.7911592678592744,0.7417109835896931,0.6329410913382058,0.6353847004506372,0.870672132258283,0.8776663073060081,0.8746511311559227,0.8775471862384354,0.8818482475648955,0.8790888339400081,0.6244923500360248,0.5886413164526004,0.5234883371997738,0.6117585196297528,0.3278204255672075,0.37659663998624504,0.3772990538259374,0.3344202583499995,0.19759477924278618,0.23604234012941575,0.19759477924278618,0.19759477924278618,0.3080917395256341
N32121J,0.2812534269108455,0.24993870882904892,0.29809431366661315,0.3561386845000688,0.37324180187036365,0.2828469925065821,0.3503147438157905,0.32744143496585754,0.30698679471788715,0.3197838510282626,0.2812534269108455,0.3057964537031284,0.2989565073931245,0.3207911239749156,0.34358207909578137,0.46661330113904786,0.4278153263214874,0.4844064348033458,0.332722447216116,0.332722447216116,0.332722447216116,0.3939478413237293,0.3392990377073329,0.37270092945701117,1.0,0.9846165538895633,1.0,1.0,0.9867128095145252,0.8695157170513628,1.0,0.0,0.16409997358383885,0.19698237755643305,0.19698237755643305,0.20611576604398038,0.20611576604398038,0.19698237755643305,0.2426672654992396,0.14695931139666565,0.38203280069227075,0.3193595603096056,0.2102549240096915,0.2328602991353857,0.23825582903582182,0.43554447233803323,0.4393022034226314,0.16716434524212825,0.17257093939622833,0.15217483078395228,0.2289935893617314,0.18854539264538778,0.18219022819872993,0.8660651736543069,0.8826901156874648,0.8759899818796673,0.8615233131506842,0.8689513522479734,0.8784608005936355,0.8785973031666438,0.8702380607325392,0.8477694751189434,0.8510582259951538,0.8477694751189434,0.8477694751189434,0.8651050324161724
N33113P,0.3672757429542713,0.3338585800953022,0.36734100077046805,0.4259902351808555,0.46934983798853397,0.3872843954634443,0.44317167230629567,0.4225849911304412,0.4060344137655062,0.4160109629514442,0.3672757429542713,0.4050162042557967,0.4010476170835825,0.4178657850254335,0.28469343670819564,0.4353603485381345,0.43817521595633513,0.45419857979699063,0.2728571903353385,0.2728571903353385,0.2728571903353385,0.3311837002892173,0.2789955233303361,0.3822614551702926,0.8327768739832312,0.8803929345876966,0.8541208167400266,0.8264350527729503,0.8772713979333203,0.7055730448459211,0.834623314711728,0.32377167169352705,0.0,0.03002770083102493,0.03002770083102493,0.04106000396219599,0.04106000396219599,0.03002770083102493,0.10801664873133465,0.06596777869326649,0.20018590653831242,0.14774120691911383,0.04606021261056561,0.12464049476028853,0.07988227874710953,0.25074728223054704,0.25573525752674797,0.15309786764492364,0.19891413569183794,0.1791696569710445,0.25536243705064815,0.2359652652196789,0.20822936155483712,0.6994936588941272,0.7367946405565576,0.7217617118520828,0.6893006183674995,0.7059668688879294,0.7273031659057694,0.7276116957689953,0.7088562650357961,0.6584376833031548,0.6658201598012742,0.6584376833031548,0.6584376833031548,0.6973369022091207
N33121C,0.33817670066162225,0.305470738480603,0.33769543934135454,0.43514905102461837,0.4446239179012477,0.36041399446432193,0.4192807784938815,0.39810769931522777,0.38055222088835533,0.3912529642732185,0.33817670066162225,0.37948823813541827,0.37478294941329315,0.39289117927358724,0.34071669605221677,0.511261876017007,0.4704502567418222,0.5275681243324565,0.3298072860039027,0.3298072860039027,0.3298072860039027,0.39089388561728733,0.3363648103154713,0.41204616989243836,0.9585308472031034,0.999729239948033,0.9638244078809475,0.9569581583110578,0.9997246051861961,0.8288606824667343,0.958988740405583,0.29916356392485405,0.11642807157389341,0.0,0.0,0.15816620246821503,0.15816620246821503,0.0,0.1424458160279613,0.03406953651506006,0.3292060712350716,0.26950423357098197,0.1625555001680945,0.13133849684581306,0.19224748299258876,0.3905878620213637,0.39464488125846675,0.12227890004162108,0.1697601439273771,0.14929710257095818,0.22618005691217108,0.20780736699223154,0.1794143796645906,0.8247576119447637,0.846509941959743,0.8377433837701834,0.8188149717623344,0.8285339324351685,0.8409762410015791,0.8411548430688852,0.8302174816188902,0.8008183644612198,0.8051222906697569,0.8008183644612198,0.8008183644612198,0.8235013483721607
N33121D,0.33817670066162225,0.305470738480603,0.33769543934135454,0.43514905102461837,0.4446239179012477,0.36041399446432193,0.4192807784938815,0.39810769931522777,0.38055222088835533,0.3912529642732185,0.33817670066162225,0.37948823813541827,0.37478294941329315,0.39289117927358724,0.34071669605221677,0.511261876017007,0.4704502567418222,0.5275681243324565,0.3298072860039027,0.3298072860039027,0.3298072860039027,0.39089388561728733,0.3363648103154713,0.41204616989243836,0.9585308472031034,0.999729239948033,0.9638244078809475,0.9569581583110578,0.9997246051861961,0.8288606824667343,0.958988740405583,0.29916356392485405,0.11642807157389341,0.0,0.0,0.15816620246821503,0.15816620246821503,0.0,0.1424458160279613,0.03406953651506006,0.3292060712350716,0.26950423357098197,0.1625555001680945,0.13133849684581306,0.19224748299258876,0.3905878620213637,0.39464488125846675,0.12227890004162108,0.1697601439273771,0.14929710257095818,0.22618005691217108,0.20780736699223154,0.1794143796645906,0.8247576119447637,0.846509941959743,0.8377433837701834,0.8188149717623344,0.8285339324351685,0.8409762410015791,0.8411548430688852,0.8302174816188902,0.8008183644612198,0.8051222906697569,0.8008183644612198,0.8008183644612198,0.8235013483721607
N33121F,0.45749031326534345,0.4218682440413838,0.4592571384677695,0.5192137429514511,0.5460126153445923,0.4705874907176129,0.5172377572533632,0.49847689590424343,0.48504201680672265,0.49276522956109314,0.45749031326534345,0.484157508973971,0.48248128518694183,0.49529961290929847,0.3860000233527551,0.5446065823316362,0.5468889005836522,0.5597979546844121,0.37583977058535867,0.37583977058535867,0.37583977058535867,0.43915733720947603,0.38273612519370204,0.4825868460672104,0.9413515204605181,0.9834266347138139,0.948835848529309,0.939127317502747,0.9829961980892962,0.8120161648480804,0.9419991039847925,0.4000691716597141,0.2374442132386677,0.1231189956975305,0.1231189956975305,0.0,0.0,0.1231189956975305,0.1944886651666207,0.1648580895114212,0.15495207257544752,0.10505168979338622,0.13623074158658027,0.21223252472337523,0.16685601062711614,0.36659411859661234,0.3708108705869343,0.24865215413355526,0.2892990636022587,0.27177996988587594,0.3458353762755979,0.3232620450897772,0.2975610087166621,0.7656869759893097,0.8200140624249386,0.8097341966460072,0.7872006433702704,0.8117878652606312,0.8254453398247146,0.8256436446796636,0.8136358366424162,0.7813652064755071,0.7860897482104142,0.7813652064755071,0.7813652064755071,0.8062637787564846
N33121G,0.45749031326534345,0.4218682440413838,0.4592571384677695,0.5192137429514511,0.5460126153445923,0.4705874907176129,0.5172377572533632,0.49847689590424343,0.48504201680672265,0.49276522956109314,0.45749031326534345,0.484157508973971,0.48248128518694183,0.49529961290929847,0.3860000233527551,0.5446065823316362,0.5468889005836522,0.5597979546844121,0.37583977058535867,0.37583977058535867,0.37583977058535867,0.43915733720947603,0.38273612519370204,0.4825868460672104,0.9413515204605181,0.9834266347138139,0.948835848529309,0.939127317502747,0.9829961980892962,0.8120161648480804,0.9419991039847925,0.4000691716597141,0.2374442132386677,0.1231189956975305,0.1231189956975305,0.0,0.0,0.1231189956975305,0.1944886651666207,0.1648580895114212,0.15495207257544752,0.10505168979338622,0.13623074158658027,0.21223252472337523,0.16685601062711614,0.36659411859661234,0.3708108705869343,0.24865215413355526,0.2892990636022587,0.27177996988587594,0.3458353762755979,0.3232620450897772,0.2975610087166621,0.7656869759893097,0.8200140624249386,0.8097341966460072,0.7872006433702704,0.8117878652606312,0.8254453398247146,0.8256436446796636,0.8136358366424162,0.7813652064755071,0.7860897482104142,0.7813652064755071,0.7813652064755071,0.8062637787564846
N33121J,0.33817670066162225,0.305470738480603,0.33769543934135454,0.43514905102461837,0.4446239179012477,0.36041399446432193,0.4192807784938815,0.39810769931522777,0.38055222088835533,0.3912529642732185,0.33817670066162225,0.37948823813541827,0.37478294941329315,0.39289117927358724,0.34071669605221677,0.511261876017007,0.4704502567418222,0.5275681243324565,0.3298072860039027,0.3298072860039027,0.3298072860039027,0.39089388561728733,0.3363648103154713,0.41204616989243836,0.9585308472031034,0.999729239948033,0.9638244078809475,0.9569581583110578,0.9997246051861961,0.8288606824667343,0.958988740405583,0.29916356392485405,0.11642807157389341,0.0,0.0,0.15816620246821503,0.15816620246821503,0.0,0.1424458160279613,0.03406953651506006,0.3292060712350716,0.26950423357098197,0.1625555001680945,0.13133849684581306,0.19224748299258876,0.3905878620213637,0.39464488125846675,0.12227890004162108,0.1697601439273771,0.14929710257095818,0.22618005691217108,0.20780736699223154,0.1794143796645906,0.8247576119447637,0.846509941959743,0.8377433837701834,0.8188149717623344,0.8285339324351685,0.8409762410015791,0.8411548430688852,0.8302174816188902,0.8008183644612198,0.8051222906697569,0.8008183644612198,0.8008183644612198,0.8235013483721607
N33121X,0.3581967138209599,0.3250014487004043,0.3580907290117293,0.43916543460321833,0.46163463647888614,0.3788986025788159,0.43571573268909014,0.4149473688256628,0.3980832332933173,0.4082863585118376,0.3581967138209599,0.3970493623520121,0.39285228186673815,0.41007298640280176,0.29901334609950614,0.45145399191643487,0.45354213497928775,0.4697553587420624,0.2874140051181495,0.2874140051181495,0.2874140051181495,0.34644601193705915,0.29365948613954196,0.39644267037925274,0.8481241396571142,0.8949569752777072,0.8675089953189409,0.8423643528656893,0.8922158315461104,0.7206190145527799,0.8498011192764553,0.3160932310314113,0.13673375753671616,0.020656568633229212,0.020656568633229212,0.04639265362249595,0.04639265362249595,0.020656568633229212,0.0,0.0560153868885878,0.20606353176202938,0.15328822694073,0.046966763659127525,0.1255233517937538,0.08075669002902777,0.26781370546225736,0.27268806502446713,0.14348145925488565,0.18981796208172821,0.1698492886593586,0.2462574061430319,0.22717987717258184,0.19923896051598658,0.7147811215293446,0.7501845147371594,0.735916346386898,0.7051064937609065,0.7209249000480549,0.7411757785811565,0.7414687278964294,0.7236650145406414,0.6758137597442895,0.6828205313031955,0.6758137597442895,0.6758137597442895,0.7127339563800351
N33122S,0.3070969039002815,0.27515055340355443,0.3060271083706347,0.40591476413148125,0.41821090417735257,0.331714541281307,0.3937636457762806,0.3719602782139419,0.3533313325330132,0.36480970337829954,0.3070969039002815,0.3522225985733841,0.3467261966138046,0.3662125116186039,0.3089452728185608,0.47555771350585274,0.43635835093812886,0.4930524724166538,0.29751261733049095,0.29751261733049095,0.29751261733049095,0.35703405397064025,0.303832430984676,0.3805847785514902,0.9244825428607183,0.9674185404133129,0.9341223887375114,0.9216185956134677,0.9665699941509067,0.7954808109905263,0.925316389900275,0.2728783332335046,0.08490478595957865,0.11640950079566216,0.11640950079566216,0.1264593117432497,0.1264593117432497,0.11640950079566216,0.11219661867112529,0.0,0.2942741299753751,0.23653714734377954,0.13101401560380704,0.1006997542864736,0.16182423215060449,0.3527255623403154,0.3570346410107545,0.08935709930018486,0.13862165731642279,0.11739114119396404,0.19501124954749782,0.17773277741178137,0.1486379791279718,0.7908419821845715,0.8168041610802738,0.806340962339716,0.7837492299404315,0.7953491548907542,0.8101972300021265,0.8104126602473567,0.7973585306706086,0.7622662574844362,0.7674065284531658,0.7622662574844362,0.7622662574844362,0.7893425869662379
N33131Y,0.47160461673429105,0.43563758419178117,0.47363998426476167,0.5324899429239445,0.5580067056633151,0.48362291568217103,0.5288277574784481,0.510350381208451,0.49740496198479395,0.5047758815068226,0.47160461673429105,0.49654168913082253,0.49522179373491987,0.5074143360825794,0.4004273554172554,0.4320718072542124,0.45771716549008995,0.45101720328082623,0.3905081591279205,0.3905081591279205,0.3905081591279205,0.4545341410842912,0.3975100916378106,0.49687675617421717,0.8342184958077837,0.8817609853765821,0.8553784147278698,0.8279313471065148,0.8786751803470463,0.7069863648966632,0.8360490184673189,0.41200804555282267,0.25175991880506265,0.137686096540343,0.137686096540343,0.13716190232021536,0.13716190232021536,0.137686096540343,0.20822475787301784,0.18033263127314983,0.0,0.0562480916215522,0.15055703040771612,0.22614653174569213,0.18067439249661194,0.24725718198061797,0.25227115645130077,0.263604289876395,0.30344001995939457,0.2862718057685903,0.3599901022311221,0.3369198526778411,0.31153979281808575,0.7009296632121123,0.7380523978181405,0.7230913057027112,0.6907853189915376,0.7073719285663755,0.7286062684662754,0.7289133347946642,0.7102451136682029,0.6600698783504629,0.6674170635822766,0.6600698783504629,0.6600698783504629,0.6987832008396567
N33132Z,0.462900263186753,0.42714819982258995,0.46477145497417416,0.5243046004676112,0.5506118383884665,0.4755852123135084,0.5216813096944096,0.503029872059256,0.489781912765106,0.4973700579248143,0.462900263186753,0.4889055463249309,0.48736672784640445,0.49994509351750543,0.39153229102203335,0.4493228701905412,0.47418923964825493,0.46769279167057787,0.38146356285875715,0.38146356285875715,0.38146356285875715,0.4450536868986047,0.388401312391192,0.488065531460235,0.8506670003754224,0.8973724399518332,0.8697294417662266,0.8450036498151712,0.8946943848703451,0.7231144077673713,0.8523183774699203,0.40464648065029096,0.2429336768979085,0.12870395473566335,0.12870395473566335,0.12828192189812493,0.12828192189812493,0.12870395473566335,0.19975364858014422,0.17079095719770299,0.05960050636421762,0.0,0.14172337441022015,0.21756795409143426,0.17215391427638552,0.26555098496529383,0.2704404080617069,0.25438473377019344,0.2947215183788943,0.2773360726866771,0.351263111107038,0.3284992328813155,0.3029204098392179,0.7173165666532872,0.7524030587957848,0.7382639105294139,0.707727918300224,0.7234057085428116,0.7434765690395501,0.7437669343011261,0.7261214650783069,0.678695604124693,0.6856400645415278,0.678695604124693,0.678695604124693,0.7152875773995752
N33141W,0.4053487224476368,0.371001029691672,0.4061320875493763,0.4983324164489067,0.5017035957032502,0.4224393269425505,0.47443034745616475,0.45461341984436476,0.4393777511004402,0.4484041519262916,0.4053487224476368,0.4384168131429842,0.43541481924480824,0.4505449468387593,0.36607311747603427,0.5268227389638339,0.5255050258245434,0.5426073587725062,0.35558557232590937,0.35558557232590937,0.35558557232590937,0.4179190291059153,0.36233045091924776,0.462852940428258,0.9199949943686648,0.9631600073152716,0.9302076783343813,0.9169608599536044,0.9622002339637357,0.7910813615964627,0.9208783919249722,0.3559712725073567,0.18455859521635765,0.08835739965815996,0.08835739965815996,0.10977846663015231,0.10977846663015231,0.08835739965815996,0.06384681744203627,0.1279310595265226,0.27589660104302816,0.21919331934259695,0.0,0.07989856152860389,0.03545502931849592,0.3477353312812064,0.3520776312515551,0.19342435124330914,0.23705901068239615,0.21825469419153898,0.2935444551873932,0.2728068585273974,0.2459306784427195,0.786371920132232,0.8128889548823255,0.8022021398151035,0.7791275837270625,0.7909754187736463,0.8061408708163847,0.8063608568219671,0.7930277383264254,0.757185483665298,0.7624356109543164,0.757185483665298,0.757185483665298,0.7848404802916703
