detid_Y,K105D2.1,K105D2.2,K1060D1.1,K1060D1.2,K1060D2.3,K1060D2.4,K1088D3.1,K1088D3.2,K113D1.1,K113D2.2,K113D2.3,K113D2.4,K113D2.5,K113D3.6,K113D3.7,K1147D1.1,K1147D2.1,K1147D2.2,K1147D2.3,K1147D2.4,K1147D3.1,K1147D3.2,K1147D4.1,K1147D4.2,K118D5.10,K118D5.9,K118D7.7,K118D7.8,K118D8.4,K118D8.5,K118D9.6,K1224D1.7,K1224D1.8,K1224D2.10,K1224D2.9,K1225D1.1,K1225D1.2,K1225D1.3,K1225D1.4,K1225D3.1,K1225D3.2,K1225D3.3,K1225D3.4,K1225D3.5,K1225D4.1,K1225D4.2,K131D2.3,K131D2.4,K131D6.1,K131D6.2,K135D1.1,K135D1.2,K135D1.3,K135D2.4,K135D2.5,K135D2.6,K135D3.7,K148D3.5,K1556D11.6,K1556D3.1,K1556D4.2,K1556D9.3,K1556D9.4,K1556D9.5,K15D1.1,K15D2.2,K162D1_1,K162D2_2,K162D2_3,K162D4_4,K162D4_5,K162D5_6,K162D5_7,K165D1.1,K165D1.2,K165D1.3,K165D2.4,K165D2.5,K1702D1.1,K1702D1.2,K1798D1.1,K1798D1.2,K1798D1.3,K1798D3.1,K1798D3.2,K1798D3.3,K1798D3.4,K1798D3.5,K1798D4.1,K1798D5.1,K1798D7.1,K1798D7.2,K1798D8.1,K1798D8.2,K1840D1.2,K1840D3.3,K1848D1.1,K1848D1.2,K1848D2.4,K1910D1_1,K1910D2_2,K1923D1_1,K1923D1_2,K1923D2_3,K1932D6.2,K1940D1.1,K1940D1.2,K1940D10.11,K1940D11.12,K1940D3.3,K1940D4.14,K1940D4.4,K1940D4.5,K1940D5.6,K1940D5.7,K197D3.1,K197D4.2,K197D4.3,K1995D1.1,K1995D1.2,K1995D2.3,K2055D3,K2055D4.1,K2055D4.2,K2078D1.1,K2078D3.5,K2078D3.6,K2097D1.1,K2097D3.7,K2150D1.3,K2150D1.4,K2150D1.5,K2150D2.6,K2150D2.7,K225D1_1,K2349D1.1,K2349D1.2,K2349D1.3,K2349D1.4,K2349D2.5,K2349D2.6,K2349D2.7,K2349D2.8,K2349D4.10,K2349D4.9,K2403D2.4,K2403D2.5,K2403D3.12,K2403D3.13,K2403D3.14,K2403D4.18,K2403D4.19,K2403D4.20,K2403D4.21,K2403D4.22,K2403D5.6,K2403D5.7,K2403D5.8,K2403D6.10,K2403D6.11,K2403D6.9,K2403V1.1,K2403V1.2,K2403V1.3,K2403V3.15,K2403V3.16,K2403V3.17,K2412D1.1,K2412D2.3,K2422D1.1,K2422D1.2,K2422D2.3,K2422D2.4,K2429D1.1,K2429D1.2,K2429D2.3,K2429D2.4,K2501D1.1,K2501D1.2,K2501D2.5,K2501D2.6,K257D1.1,K257D1.2,K257D1.3,K257D2.4,K257D2.5,K257D3.6,K257D3.7,K257D31.20,K257D32.19,K257D33.21,K257D35.17,K257D35.18,K257D4.8,K257D4.9,K257D5.10,K257D5.11,K257D6.12,K257D6.13,K257D7.14,K257D7.15,K257D8.16,K257D9.22,K265D1.1,K265D1.2,K265D2.3,K265D2.4,K265D3.6,K265D3.7,K265D4.10,K265D4.9,K265D5.11,K265D5.13,K266D7.1,K266D7.2,K266D7.3,K266D7.4,K271D4.5,K271D4.6,K271D4.7,K271PIR2.3,K279D1.1,K279D1.2,K279D12.8,K279D12.9,K279D13.10,K279D2.3,K279D2.4,K279D3.5,K279D4.6,K279D4.7,K301D1_1,K301D2_2,K306D1.1,K306D2.2,K313D1.1,K313D2.3,K313D4.7,K315D1.1,K315D1.2,K315D3.5,K328D1.1,K328D2.3,K328D4.7,K338D14.10,K338D2.3,K338D3.4,K338D3.5,K338D3.6,K338D3.7,K338D3.8,K338D3.9,K338PIR1.1,K338PIR1.2,K34D3.1,K34D3.2,K34D4.3,K34D4.4,K35D3.1,K362D3.1,K362D3.2,K36D1.1,K36D1.2,K36D2.3,K36D2.4,K36D3.5,K36D3.6,K36D3.7,K36D3.8,K36D3.9,K36D4.10,K36D4.11,K36D4.19,K36D5.12,K36D5.13,K36D5.20,K419D1.2,K419D2.1,K485D1.1,K485D1.2,K485D1.3,K485D3.11,K485D3.12,K485D4.13,K485D4.14,K485D6.6,K485D7.10,K485D7.7,K485D7.8,K485D7.9,K487D1.1,K487D2.2,K487D3.3,K487D4.4,K50D1.1,K50D1.2,K50D2.3,K50D2.4,K50D3.5,K50D3.6,K50D4.7,K532D15.5,K537D1.1,K537D1.2,K537D2.3,K537D3.4,K537D3.5,K537D4.6,K537D4.7,K537D5.8,K537D6.9,K537D7.10,K537D7.11,K560D1.1,K560D1.2,K560D12.17,K560D3.4,K560D3.5,K560D4.6,K560D4.7,K560D4.8,K560D4.9,K560D6.12,K560D6.18,K560D6.19,K560D8.14,K560D8.15,K57D1.5,K57D1.6,K57D2.7,K57D3.8,K57D3.9,K57D5.10,K57D5.11,K587D1.1,K587D2.2,K587D3.4,K61D3.3,K61D5.1,K716D1.1,K716D3.2,K716D3.3,K723D1.1,K723D1.2,K723D3.5,K723D3.6,K773D1.1,K773D2.2,K773D3.3,K773D4.4,K773D4.5,K774D1.5,K774D1.6,K774D2.3,K774D2.4,K775D1.6,K775D2.3,K775D3.5,K775D4.1,K775D4.2,K77D2.3,K77D2.4,K77D8.1,K77D8.2,K810D4.1,K810D4.2,K813D1.1,K813D1.2,K813D1.3,K813D2.4,K813D2.5,K813D3.6,K813D3.7,K813D3.8,K813D4.10,K813D4.9,K813D6.11,K813D6.12,K813D6.13,K813D6.14,K813D8.15,K813D8.16,K813D8.17,K813D9.18,K813D9.19,K813D9.20,K813D9.21,K82D1.1,K82D2.2,K82D2.3,K84D1_5,K84D1_6,K84D3_1,K84D3_2,K84D7_7,K889D1.1,K889D1.2,K889D2.3,K889D2.4,K88D1.1,K88D1.2,K88D1.3,K88D2.7,K88D2.8,K88D3.4,K88D3.5,K88D3.6,K91D1_2,K91D2_3,K91D4_4,K91D4_5,K942D2.1,K98D1.1,K98D1.2,K98D2.3,K98D3.4,K98D4.5,K98D4.6,K98D4.7
K105D2.1,0.00,0.00,3888.24,3888.24,3973.37,3973.37,3716.55,3716.55,2370.78,2365.03,2365.03,2365.03,2365.03,2327.47,2327.47,1706.59,1763.69,1763.69,1763.69,1763.69,1837.19,1837.19,1763.69,1831.76,2474.17,2474.17,2350.47,2310.71,2474.17,2474.17,2418.86,5145.66,5145.66,5061.89,5073.34,4939.59,4939.59,4939.59,4939.59,4899.04,4899.04,4899.04,4899.04,4840.12,4943.29,4943.29,5370.89,5370.89,5400.09,5400.09,4963.67,4963.67,4963.67,5095.93,5095.93,5095.93,4949.62,812.31,2514.39,2495.71,2415.39,2448.92,2448.92,2448.92,5065.72,5039.90,1049.81,1049.81,1049.81,1079.25,1079.25,1031.45,1031.45,1828.65,1828.65,1828.65,1931.27,1931.27,2987.60,2987.60,4943.29,4943.29,4890.26,4862.12,4862.12,4862.12,4862.12,4862.12,4891.96,4891.96,5109.15,5109.15,4862.12,4862.12,2700.64,2700.64,4217.41,4217.41,4217.41,1394.22,1278.57,3696.67,3617.00,3491.41,3619.25,2488.53,2488.53,2509.48,2509.48,2545.34,2509.48,2545.34,2545.34,2662.38,2662.38,3667.58,3693.95,3693.95,3525.22,3525.22,3525.22,2411.03,2423.43,2423.43,4401.05,4305.26,4394.99,4957.36,4910.28,2584.98,2584.98,2671.56,2584.98,2584.98,1142.46,2279.97,2279.97,2279.97,2279.97,2242.43,2242.43,2242.43,2242.43,2255.56,2265.63,2260.24,2260.24,1947.22,1947.22,1947.22,1940.96,1940.96,1940.96,1940.96,1940.96,1947.22,1947.22,2030.84,2260.24,2260.24,1932.52,2030.84,2030.84,2030.84,2013.88,2013.88,2013.88,2302.82,1940.96,2779.77,2779.77,2779.77,2779.77,1579.99,1590.70,1550.85,1550.85,3081.49,3081.49,3042.76,3042.76,3182.05,3182.05,3182.05,3047.65,3182.05,3082.30,3082.30,3127.37,3127.37,3066.85,3045.92,3045.92,3082.30,3082.30,3079.95,3079.95,3049.21,3079.95,3066.85,3066.85,3066.85,3033.44,3944.87,3944.87,3944.87,3944.87,3944.87,3944.87,3944.87,3944.87,3944.87,3944.87,1721.52,1721.52,1679.11,1679.11,2527.23,2527.23,2527.23,2555.08,2997.21,2997.21,2997.21,2997.21,2983.82,2997.21,2997.21,3030.33,3030.33,3030.33,1458.51,1394.22,3870.85,3720.80,1635.58,1611.05,1611.05,4643.79,4643.79,4489.04,5157.45,5105.84,5092.92,1450.07,1494.75,1494.75,1494.75,1494.75,1494.75,1494.75,1494.75,1494.75,1494.75,4265.22,4265.22,4090.16,4090.16,3254.01,1953.78,1953.78,4129.12,4129.12,5180.88,5180.88,4005.84,5180.88,5180.88,5180.88,4098.84,3922.22,3922.22,3973.37,4061.71,4061.71,4003.30,623.74,623.74,4543.28,4657.62,4657.62,4974.86,4619.16,4511.31,4511.31,4601.04,4601.04,4974.86,4601.04,4974.86,5179.40,5179.40,5179.40,5146.17,1931.61,1931.61,2003.46,2003.46,2003.46,2003.46,2003.46,1842.49,3491.41,3491.41,3500.05,3491.41,3491.41,3500.05,3500.05,3448.26,3448.26,3538.06,3491.41,3362.87,3362.87,3333.10,3362.87,3501.85,3323.58,3362.29,3362.29,3362.29,3367.40,3333.10,3448.26,3367.40,3367.40,3378.06,3378.06,3407.32,3407.32,3407.32,3523.61,3394.12,5171.79,5171.79,5171.79,1082.99,1082.99,3973.37,3952.24,3952.24,2814.08,2902.41,2814.08,2814.08,4194.39,4084.20,4187.71,4177.21,4177.21,3719.95,4009.72,3719.95,3719.95,3904.21,3904.21,3904.21,3904.21,3904.21,892.63,892.63,1498.53,1498.53,4265.22,4265.22,4963.67,4963.67,4963.67,5095.93,4963.67,5099.09,5099.09,5099.09,5099.09,5099.09,5133.81,5133.81,5133.81,5133.81,5297.29,5297.29,5297.29,5297.29,5297.29,5297.29,5297.29,1764.83,1877.55,1807.51,2039.19,2039.19,2039.19,2039.19,2039.19,5320.60,5200.93,5320.60,5320.60,1538.96,1538.96,1538.96,1561.50,1561.50,1482.78,1482.78,1482.78,1996.80,1996.80,2039.19,2039.19,5510.79,2327.47,2327.47,2327.47,2327.47,2327.47,2327.47,2327.47
K105D2.2,0.00,0.00,3888.24,3888.24,3973.37,3973.37,3716.55,3716.55,2370.78,2365.03,2365.03,2365.03,2365.03,2327.47,2327.47,1706.59,1763.69,1763.69,1763.69,1763.69,1837.19,1837.19,1763.69,1831.76,2474.17,2474.17,2350.47,2310.71,2474.17,2474.17,2418.86,5145.66,5145.66,5061.89,5073.34,4939.59,4939.59,4939.59,4939.59,4899.04,4899.04,4899.04,4899.04,4840.12,4943.29,4943.29,5370.89,5370.89,5400.09,5400.09,4963.67,4963.67,4963.67,5095.93,5095.93,5095.93,4949.62,812.31,2514.39,2495.71,2415.39,2448.92,2448.92,2448.92,5065.72,5039.90,1049.81,1049.81,1049.81,1079.25,1079.25,1031.45,1031.45,1828.65,1828.65,1828.65,1931.27,1931.27,2987.60,2987.60,4943.29,4943.29,4890.26,4862.12,4862.12,4862.12,4862.12,4862.12,4891.96,4891.96,5109.15,5109.15,4862.12,4862.12,2700.64,2700.64,4217.41,4217.41,4217.41,1394.22,1278.57,3696.67,3617.00,3491.41,3619.25,2488.53,2488.53,2509.48,2509.48,2545.34,2509.48,2545.34,2545.34,2662.38,2662.38,3667.58,3693.95,3693.95,3525.22,3525.22,3525.22,2411.03,2423.43,2423.43,4401.05,4305.26,4394.99,4957.36,4910.28,2584.98,2584.98,2671.56,2584.98,2584.98,1142.46,2279.97,2279.97,2279.97,2279.97,2242.43,2242.43,2242.43,2242.43,2255.56,2265.63,2260.24,2260.24,1947.22,1947.22,1947.22,1940.96,1940.96,1940.96,1940.96,1940.96,1947.22,1947.22,2030.84,2260.24,2260.24,1932.52,2030.84,2030.84,2030.84,2013.88,2013.88,2013.88,2302.82,1940.96,2779.77,2779.77,2779.77,2779.77,1579.99,1590.70,1550.85,1550.85,3081.49,3081.49,3042.76,3042.76,3182.05,3182.05,3182.05,3047.65,3182.05,3082.30,3082.30,3127.37,3127.37,3066.85,3045.92,3045.92,3082.30,3082.30,3079.95,3079.95,3049.21,3079.95,3066.85,3066.85,3066.85,3033.44,3944.87,3944.87,3944.87,3944.87,3944.87,3944.87,3944.87,3944.87,3944.87,3944.87,1721.52,1721.52,1679.11,1679.11,2527.23,2527.23,2527.23,2555.08,2997.21,2997.21,2997.21,2997.21,2983.82,2997.21,2997.21,3030.33,3030.33,3030.33,1458.51,1394.22,3870.85,3720.80,1635.58,1611.05,1611.05,4643.79,4643.79,4489.04,5157.45,5105.84,5092.92,1450.07,1494.75,1494.75,1494.75,1494.75,1494.75,1494.75,1494.75,1494.75,1494.75,4265.22,4265.22,4090.16,4090.16,3254.01,1953.78,1953.78,4129.12,4129.12,5180.88,5180.88,4005.84,5180.88,5180.88,5180.88,4098.84,3922.22,3922.22,3973.37,4061.71,4061.71,4003.30,623.74,623.74,4543.28,4657.62,4657.62,4974.86,4619.16,4511.31,4511.31,4601.04,4601.04,4974.86,4601.04,4974.86,5179.40,5179.40,5179.40,5146.17,1931.61,1931.61,2003.46,2003.46,2003.46,2003.46,2003.46,1842.49,3491.41,3491.41,3500.05,3491.41,3491.41,3500.05,3500.05,3448.26,3448.26,3538.06,3491.41,3362.87,3362.87,3333.10,3362.87,3501.85,3323.58,3362.29,3362.29,3362.29,3367.40,3333.10,3448.26,3367.40,3367.40,3378.06,3378.06,3407.32,3407.32,3407.32,3523.61,3394.12,5171.79,5171.79,5171.79,1082.99,1082.99,3973.37,3952.24,3952.24,2814.08,2902.41,2814.08,2814.08,4194.39,4084.20,4187.71,4177.21,4177.21,3719.95,4009.72,3719.95,3719.95,3904.21,3904.21,3904.21,3904.21,3904.21,892.63,892.63,1498.53,1498.53,4265.22,4265.22,4963.67,4963.67,4963.67,5095.93,4963.67,5099.09,5099.09,5099.09,5099.09,5099.09,5133.81,5133.81,5133.81,5133.81,5297.29,5297.29,5297.29,5297.29,5297.29,5297.29,5297.29,1764.83,1877.55,1807.51,2039.19,2039.19,2039.19,2039.19,2039.19,5320.60,5200.93,5320.60,5320.60,1538.96,1538.96,1538.96,1561.50,1561.50,1482.78,1482.78,1482.78,1996.80,1996.80,2039.19,2039.19,5510.79,2327.47,2327.47,2327.47,2327.47,2327.47,2327.47,2327.47
K1060D1.1,3611.19,3611.19,0.00,0.00,1067.60,1067.60,2670.23,2670.23,2266.82,2300.87,2300.87,2300.87,2300.87,2310.13,2310.13,2922.22,2865.12,2865.12,2865.12,2865.12,2791.59,2791.59,2865.12,2933.18,1928.31,1928.31,1720.47,1764.85,1928.31,1928.31,1873.00,4326.97,4326.97,4096.44,4107.89,3974.15,3974.15,3974.15,3974.15,3933.59,3933.59,3933.59,3933.59,3874.67,3977.84,3977.84,3143.72,3143.72,3172.92,3172.92,2359.05,2359.05,2359.05,2491.30,2491.30,2491.30,2345.00,4055.94,1968.53,1552.92,1472.61,1447.39,1447.39,1447.39,2461.09,2435.28,2894.01,2894.01,2894.01,2895.48,2895.48,2875.65,2875.65,3623.23,3623.23,3623.23,3692.69,3692.69,1910.83,1910.83,3977.84,3977.84,4043.61,4180.23,4180.23,4180.23,4180.23,4180.23,4073.26,4073.26,4143.70,4143.70,4180.23,4180.23,1699.11,1699.11,1311.64,1311.64,1311.64,3210.45,3094.79,1447.84,1527.50,1653.09,2653.80,1942.67,1942.67,2128.12,2128.12,2092.27,2128.12,2092.27,2092.27,2116.52,2116.52,1095.98,1122.35,1122.35,2030.20,2030.20,2030.20,3644.62,3632.22,3632.22,2906.03,2810.24,2899.97,2352.73,2305.65,1377.01,1377.01,1463.59,1377.01,1377.01,2958.69,4043.33,4043.33,4043.33,4043.33,4053.40,4053.40,4053.40,4053.40,4066.53,4028.99,4042.38,4042.38,3879.73,3879.73,3879.73,3902.88,3902.88,3902.88,3902.88,3902.88,3879.73,3879.73,3963.35,4042.38,4042.38,3894.44,3963.35,3963.35,3963.35,3813.07,3813.07,3813.07,4264.74,3902.88,3897.04,3897.04,3897.04,3897.04,3744.82,3755.53,3715.68,3715.68,3667.44,3667.44,3628.71,3628.71,2110.64,2110.64,2110.64,1976.24,2110.64,2005.12,2005.12,2071.46,2071.46,2010.95,2067.21,2067.21,2005.12,2005.12,1945.73,1945.73,1940.21,1945.73,2010.95,2010.95,2010.95,1956.27,1594.56,1594.56,1594.56,1594.56,1594.56,1594.56,1594.56,1594.56,1594.56,1594.56,2375.70,2375.70,2516.91,2516.91,1319.25,1319.25,1319.25,1347.11,1034.30,1034.30,1034.30,1034.30,1058.52,1034.30,1034.30,1822.36,1822.36,1822.36,3274.73,3210.45,2375.84,2225.78,3451.81,3427.27,3427.27,2832.01,2832.01,2986.75,3377.90,3442.10,3455.02,4823.89,4799.08,4799.08,4799.08,4799.08,4799.08,4799.08,4799.08,4799.08,4799.08,2569.78,2569.78,2595.14,2595.14,2046.04,4183.17,4183.17,1223.35,1223.35,2275.11,2275.11,1100.07,2275.11,2275.11,2275.11,1193.07,1016.45,1016.45,1067.60,1155.94,1155.94,1097.52,4215.79,4215.79,3577.83,3692.17,3692.17,4009.42,3653.71,3545.86,3545.86,3635.59,3635.59,4009.42,3635.59,4009.42,2405.18,2405.18,2405.18,2371.94,3267.95,3267.95,3196.10,3196.10,3196.10,3196.10,3196.10,3495.49,1653.09,1653.09,1661.72,1653.09,1653.09,1661.72,1661.72,1703.89,1703.89,1699.73,1653.09,1867.85,1867.85,1819.05,1867.85,2006.83,1828.56,1867.27,1867.27,1867.27,1784.75,1819.05,1703.89,1784.75,1784.75,472.29,472.29,501.54,501.54,501.54,617.83,488.35,2567.17,2567.17,2567.17,4090.81,4090.81,1067.60,1046.47,1046.47,4576.53,4664.86,4576.53,4576.53,1420.16,1309.97,1413.48,1402.98,1402.98,814.17,121.48,814.17,814.17,2113.29,2113.29,2113.29,2113.29,2113.29,2959.59,2959.59,2927.72,2927.72,2569.78,2569.78,2359.05,2359.05,2359.05,2491.30,2359.05,2494.47,2494.47,2494.47,2494.47,2494.47,2529.18,2529.18,2529.18,2529.18,2692.66,2692.66,2692.66,2692.66,2692.66,2692.66,2692.66,3363.04,3404.48,3334.44,3014.24,3014.24,3014.24,3014.24,3014.24,2546.37,2426.70,2546.37,2546.37,4670.66,4670.66,4670.66,4590.08,4590.08,4614.47,4614.47,4614.47,2971.85,2971.85,3014.24,3014.24,2906.17,2310.13,2310.13,2310.13,2310.13,2310.13,2310.13,2310.13
K1060D1.2,3611.19,3611.19,0.00,0.00,1067.60,1067.60,2670.23,2670.23,2266.82,2300.87,2300.87,2300.87,2300.87,2310.13,2310.13,2922.22,2865.12,2865.12,2865.12,2865.12,2791.59,2791.59,2865.12,2933.18,1928.31,1928.31,1720.47,1764.85,1928.31,1928.31,1873.00,4326.97,4326.97,4096.44,4107.89,3974.15,3974.15,3974.15,3974.15,3933.59,3933.59,3933.59,3933.59,3874.67,3977.84,3977.84,3143.72,3143.72,3172.92,3172.92,2359.05,2359.05,2359.05,2491.30,2491.30,2491.30,2345.00,4055.94,1968.53,1552.92,1472.61,1447.39,1447.39,1447.39,2461.09,2435.28,2894.01,2894.01,2894.01,2895.48,2895.48,2875.65,2875.65,3623.23,3623.23,3623.23,3692.69,3692.69,1910.83,1910.83,3977.84,3977.84,4043.61,4180.23,4180.23,4180.23,4180.23,4180.23,4073.26,4073.26,4143.70,4143.70,4180.23,4180.23,1699.11,1699.11,1311.64,1311.64,1311.64,3210.45,3094.79,1447.84,1527.50,1653.09,2653.80,1942.67,1942.67,2128.12,2128.12,2092.27,2128.12,2092.27,2092.27,2116.52,2116.52,1095.98,1122.35,1122.35,2030.20,2030.20,2030.20,3644.62,3632.22,3632.22,2906.03,2810.24,2899.97,2352.73,2305.65,1377.01,1377.01,1463.59,1377.01,1377.01,2958.69,4043.33,4043.33,4043.33,4043.33,4053.40,4053.40,4053.40,4053.40,4066.53,4028.99,4042.38,4042.38,3879.73,3879.73,3879.73,3902.88,3902.88,3902.88,3902.88,3902.88,3879.73,3879.73,3963.35,4042.38,4042.38,3894.44,3963.35,3963.35,3963.35,3813.07,3813.07,3813.07,4264.74,3902.88,3897.04,3897.04,3897.04,3897.04,3744.82,3755.53,3715.68,3715.68,3667.44,3667.44,3628.71,3628.71,2110.64,2110.64,2110.64,1976.24,2110.64,2005.12,2005.12,2071.46,2071.46,2010.95,2067.21,2067.21,2005.12,2005.12,1945.73,1945.73,1940.21,1945.73,2010.95,2010.95,2010.95,1956.27,1594.56,1594.56,1594.56,1594.56,1594.56,1594.56,1594.56,1594.56,1594.56,1594.56,2375.70,2375.70,2516.91,2516.91,1319.25,1319.25,1319.25,1347.11,1034.30,1034.30,1034.30,1034.30,1058.52,1034.30,1034.30,1822.36,1822.36,1822.36,3274.73,3210.45,2375.84,2225.78,3451.81,3427.27,3427.27,2832.01,2832.01,2986.75,3377.90,3442.10,3455.02,4823.89,4799.08,4799.08,4799.08,4799.08,4799.08,4799.08,4799.08,4799.08,4799.08,2569.78,2569.78,2595.14,2595.14,2046.04,4183.17,4183.17,1223.35,1223.35,2275.11,2275.11,1100.07,2275.11,2275.11,2275.11,1193.07,1016.45,1016.45,1067.60,1155.94,1155.94,1097.52,4215.79,4215.79,3577.83,3692.17,3692.17,4009.42,3653.71,3545.86,3545.86,3635.59,3635.59,4009.42,3635.59,4009.42,2405.18,2405.18,2405.18,2371.94,3267.95,3267.95,3196.10,3196.10,3196.10,3196.10,3196.10,3495.49,1653.09,1653.09,1661.72,1653.09,1653.09,1661.72,1661.72,1703.89,1703.89,1699.73,1653.09,1867.85,1867.85,1819.05,1867.85,2006.83,1828.56,1867.27,1867.27,1867.27,1784.75,1819.05,1703.89,1784.75,1784.75,472.29,472.29,501.54,501.54,501.54,617.83,488.35,2567.17,2567.17,2567.17,4090.81,4090.81,1067.60,1046.47,1046.47,4576.53,4664.86,4576.53,4576.53,1420.16,1309.97,1413.48,1402.98,1402.98,814.17,121.48,814.17,814.17,2113.29,2113.29,2113.29,2113.29,2113.29,2959.59,2959.59,2927.72,2927.72,2569.78,2569.78,2359.05,2359.05,2359.05,2491.30,2359.05,2494.47,2494.47,2494.47,2494.47,2494.47,2529.18,2529.18,2529.18,2529.18,2692.66,2692.66,2692.66,2692.66,2692.66,2692.66,2692.66,3363.04,3404.48,3334.44,3014.24,3014.24,3014.24,3014.24,3014.24,2546.37,2426.70,2546.37,2546.37,4670.66,4670.66,4670.66,4590.08,4590.08,4614.47,4614.47,4614.47,2971.85,2971.85,3014.24,3014.24,2906.17,2310.13,2310.13,2310.13,2310.13,2310.13,2310.13,2310.13
K1060D2.3,3784.01,3784.01,172.82,172.82,0.00,0.00,2843.06,2843.06,2439.65,2473.70,2473.70,2473.70,2473.70,2482.96,2482.96,3095.04,3037.94,3037.94,3037.94,3037.94,2964.41,2964.41,3037.94,3106.01,2101.14,2101.14,1893.30,1937.68,2101.14,2101.14,2045.83,4347.21,4347.21,4116.69,4128.14,3994.40,3994.40,3994.40,3994.40,3953.84,3953.84,3953.84,3953.84,3894.92,3998.09,3998.09,2465.99,2465.99,2495.20,2495.20,1681.32,1681.32,1681.32,1813.58,1813.58,1813.58,1667.27,4228.76,2141.36,1725.75,1645.44,1620.21,1620.21,1620.21,1783.37,1757.55,3066.84,3066.84,3066.84,3068.30,3068.30,3048.48,3048.48,3796.05,3796.05,3796.05,3865.51,3865.51,1962.30,1962.30,3998.09,3998.09,4063.86,4353.05,4353.05,4353.05,4353.05,4353.05,4093.51,4093.51,4163.95,4163.95,4353.05,4353.05,1871.93,1871.93,244.04,244.04,244.04,3383.27,3267.61,1620.66,1700.33,1825.91,2826.63,2115.49,2115.49,2300.95,2300.95,2265.10,2300.95,2265.10,2265.10,2289.34,2289.34,1268.81,1295.17,1295.17,2203.02,2203.02,2203.02,3817.44,3805.04,3805.04,2416.80,2321.01,2410.74,1675.01,1627.93,1549.84,1549.84,1636.41,1549.84,1549.84,3131.51,4216.16,4216.16,4216.16,4216.16,4226.22,4226.22,4226.22,4226.22,4239.35,4201.82,4215.20,4215.20,4052.56,4052.56,4052.56,4075.71,4075.71,4075.71,4075.71,4075.71,4052.56,4052.56,4136.17,4215.20,4215.20,4067.26,4136.17,4136.17,4136.17,3985.90,3985.90,3985.90,4437.56,4075.71,4069.86,4069.86,4069.86,4069.86,3917.64,3928.35,3888.50,3888.50,3840.26,3840.26,3801.53,3801.53,2283.47,2283.47,2283.47,2149.07,2283.47,2177.95,2177.95,2244.29,2244.29,2183.77,2240.04,2240.04,2177.95,2177.95,2118.56,2118.56,2113.04,2118.56,2183.77,2183.77,2183.77,2129.09,526.96,526.96,526.96,526.96,526.96,526.96,526.96,526.96,526.96,526.96,2548.52,2548.52,2689.74,2689.74,1492.08,1492.08,1492.08,1519.93,1207.13,1207.13,1207.13,1207.13,1231.34,1207.13,1207.13,1942.60,1942.60,1942.60,3447.56,3383.27,2278.94,2398.60,3624.63,3600.10,3600.10,2154.28,2154.28,2309.02,2700.17,2764.37,2777.29,4996.71,4971.90,4971.90,4971.90,4971.90,4971.90,4971.90,4971.90,4971.90,4971.90,2017.06,2017.06,2073.32,2073.32,1217.82,4355.99,4355.99,155.75,155.75,1207.51,1207.51,32.47,1207.51,1207.51,1207.51,125.47,91.57,91.57,0.00,88.34,88.34,29.93,4388.62,4388.62,3598.08,3712.42,3712.42,3549.24,3599.72,3579.22,3579.22,3655.84,3655.84,3549.24,3655.84,3549.24,1654.56,1654.56,1654.56,1621.32,3440.77,3440.77,3368.92,3368.92,3368.92,3368.92,3368.92,3668.32,1825.91,1825.91,1834.55,1825.91,1825.91,1834.55,1834.55,1876.72,1876.72,1872.55,1825.91,2040.68,2040.68,1991.87,2040.68,2179.65,2001.39,2040.10,2040.10,2040.10,1957.57,1991.87,1876.72,1957.57,1957.57,645.11,645.11,674.37,674.37,674.37,790.66,661.17,1889.44,1889.44,1889.44,4263.63,4263.63,0.00,121.59,121.59,4073.40,4056.79,4073.40,4073.40,669.54,559.35,662.87,652.36,652.36,543.83,294.30,543.83,543.83,1045.69,1045.69,1045.69,1045.69,1045.69,3132.42,3132.42,3100.55,3100.55,2017.06,2017.06,1681.32,1681.32,1681.32,1813.58,1681.32,1816.74,1816.74,1816.74,1816.74,1816.74,1851.45,1851.45,1851.45,1851.45,2014.94,2014.94,2014.94,2014.94,2014.94,2014.94,2014.94,3535.87,3577.30,3507.27,3187.07,3187.07,3187.07,3187.07,3187.07,1795.75,1676.08,1795.75,1795.75,4843.48,4843.48,4843.48,4762.90,4762.90,4787.30,4787.30,4787.30,3144.68,3144.68,3187.07,3187.07,2228.44,2482.96,2482.96,2482.96,2482.96,2482.96,2482.96,2482.96
