detid_Y,K102D2,K104D1,K104D2,K104D3,K104D4,K104D5,K104D6,K104V21,K104V211,K104V212,K104V22,K10D11,K10D12,K10D13,K10D31,K10D32,K10D33,K11D81,K11D82,K11V21,K11V22,K11V83,K11V84,K11V92,K126D11,K12D11,K12D12,K12D31,K12D32,K131D1,K131D2,K131VD111b,K131VD51a,K136D21,K136D41,K137D11,K137D521,K137V103,K137V104,K137V1116,K137V1117,K137V1118,K137V1119,K137V1120,K137V113,K137V114,K137V123,K137V124,K137V23,K137V24,K137V513,K137V514,K137V53,K137V54,K137V62,K137V72,K137V82,K137V913,K137V914,K137V93,K137V94,K13D11,K13D12,K13D21,K13D22,K13D31,K13D32,K13D41,K13D42,K141V111,K141V12,K141V122,K141V22,K141V51,K141V52,K147D62,K147V113,K147V114,K147V122,K147V22,K147V32,K147V54,K147V55,K147V56,K147V83,K147V84,K147V92,K14D11,K14V10,K14V31,K14V32,K159D12,K159D41,K159D43,K15D11,K15D12,K15D21,K15D22,K15D41,K15D42,K15D51,K15D52,K160D43,K161D102,K161D122,K161D42,K161D62,K161D72,K161D92,K162D113,K162D114,K162D22,K162D82,K162D92,K163D82,K168D11,K168D13,K168D31,K168D32,K168D43,K168D44,K170D112,K170D52,K17D11,K17D31,K1D20,K1D21,K1D22,K1D30,K1D41,K1D42,K1D43,K20D1,K20D11,K20D12,K20D13,K20D14,K20D15,K20D2,K20D3,K20D6,K20D7,K20D8,K20D9,K21D11,K21D12,K21D32,K21D33,K22D11,K22D12,K22D31,K22D32,K23D1,K23D11,K23D12,K23D13,K23D14,K23D2,K23D8,K23D9,K23V3,K23V4,K23V5,K23V6,K23V7,K24D11,K24D12,K24D31,K24D32,K26D21,K26D41,K26D42,K27D111,K27D112,K27D21,K27D31,K27D32,K27D81,K27D92,K27V114,K27V115,K27V116,K27V22,K27V55,K27V56,K27V57,K27V58,K27V71,K27V82,K27V93,K28D22,K28D23,K28D24,K29D11,K29D12,K2D11,K2D12,K2D13,K2D21,K2D22,K2D23,K2D24,K2D31,K2D32,K2D33,K2D41,K2D42,K2D43,K32D53,K32D54,K32D72,K32D93,K32D94,K33D 23,K33D32,K33D43,K33D44,K33V111,K33V121,K33V221,K33V311,K33V321,K33V411,K33V421,K34D1,K34D43,K34D44,K34D83,K34D84,K35D21,K35D41,K36D15,K36D16,K36D26,K36D27,K36D36,K36D37,K36D45,K36D46,K36V28,K36V29,K36V39,K36V40,K36V47,K36V48,K37V113,K37V114,K37V24,K37V25,K37V51,K37V52,K37V83,K37V84,K3D21,K3D22,K3D41,K3D42,K3V14,K3V15,K3V16,K3V34,K3V35,K3V36,K40D22,K40D31,K41D11,K41D12,K41D13,K41D21,K41D31,K41D32,K41D41,K41D42,K42D11,K42D31,K43V14,K43V15,K43V34,K43V35,K43V44,K43V45,K43V46,K45D11,K45D12,K45D21,K45D42,K4D10,K4D11,K4D12,K4D22,K4D31,K4D32,K4D40,K4D41,K4D42,K51D111,K51D112,K51D21,K51D22,K51D81,K51V113,K51V114,K51V24,K51V25,K51V82,K51V92,K52V22,K52V32,K52V82,K52V92,K57D11,K57D12,K57D31,K57D32,K59D111,K59D51,K5D31,K5D42,K5D43,K66D31,K67D23,K67D83,K67V24,K67V25,K67V52,K67V82,K67V92,K6D10,K6D11,K6D12,K6D15,K6D16,K6D17,K6D18,K6D19,K6D20,K6D21,K6D22,K6D23,K6D24,K6D7,K6D8,K6D9,K70D21,K70D41,K71D5,K76D11.1,K77V51,K7D21,K7D22,K7D41,K7D42,K80D12,K81D30,K81D33,K81D34,K83D21,K83D41,K86V113,K86V114,K86V22,K86V32,K86V52,K86V622),K86V824),K86V92,K8D11,K8D31,K8D32,K95D11,K95D12,K95D20,K95D21,K95D41,K95V15,K95V16,K95V23,K95V24,K95V42,K96D21,K96D22,K96D41,K96D42,K97D112,K97V113,K97V114,K97V22,K97V53,K97V54,K97V62,K99V21,K99V22
K102D2,0.00,1067.13,1067.13,1082.23,1082.23,1028.31,1028.31,1067.13,1120.12,1120.12,1067.13,1664.16,1664.16,1664.16,1574.24,1574.24,1574.24,1246.50,1246.50,1246.50,1246.50,1246.50,1246.50,1246.50,1842.60,1065.75,1065.75,1053.45,1053.45,2510.88,2439.20,2439.20,2510.88,2365.21,2365.21,2907.01,2917.19,2858.03,2858.03,3630.94,3630.94,3630.94,3630.94,3630.94,2858.03,2897.56,2897.56,2917.19,2907.01,2907.01,2858.03,2858.03,2902.91,2902.91,2858.03,2897.56,2828.58,2897.56,2897.56,2828.58,2828.58,689.11,689.11,655.01,655.01,621.34,621.34,825.92,825.92,2296.56,2379.71,2296.56,2379.71,2296.56,2296.56,2575.51,2562.82,2562.82,2562.82,2575.51,2575.51,2575.51,2575.51,2575.51,2562.82,2562.82,2562.82,1408.26,1408.26,1396.97,1396.97,2181.66,2181.66,2181.66,1937.91,1937.91,1955.96,1955.96,1997.46,1997.46,1966.22,1966.22,2181.14,1868.74,1868.74,1905.33,1850.63,1886.37,1886.37,1946.96,1946.96,1866.92,1833.73,1833.73,1677.55,1920.21,1990.99,1990.99,1990.99,1969.91,1969.91,2652.21,2675.32,1155.30,1211.97,1649.87,1618.96,1618.96,1746.22,1741.49,1741.49,1741.49,2107.34,2113.81,2113.81,2107.34,2107.34,2200.38,2107.34,2107.34,2107.34,2200.38,2200.38,2200.38,1039.20,1039.20,1026.92,1026.92,415.49,528.39,396.70,396.70,942.13,751.08,751.08,820.96,820.96,942.13,820.96,820.96,859.27,859.27,859.27,859.27,859.27,1240.78,1318.68,1224.36,1224.36,1304.30,1250.14,1250.14,1840.35,1840.35,1840.35,1840.35,1840.35,1882.61,1882.61,1840.35,1840.35,1840.35,1840.35,1877.92,1877.92,1877.92,1877.92,1882.61,1882.61,1882.61,561.79,561.79,561.79,680.16,680.16,1461.32,1461.32,1461.32,1454.83,1454.83,1454.83,1454.83,1480.76,1480.76,1480.76,1447.07,1447.07,1447.07,1142.13,1142.13,1121.71,1121.71,1121.71,1553.97,1553.97,1553.97,1475.73,1553.97,1553.97,1553.97,1553.97,1553.97,1553.97,1553.97,1305.78,1286.78,1286.78,1305.78,1305.78,2013.42,2013.42,1749.75,1749.75,1922.80,1922.80,1806.32,1806.32,1726.66,1726.66,1922.80,1922.80,1806.32,1806.32,1726.66,1571.49,2245.02,2245.02,2245.02,2245.02,2283.70,2283.70,2245.02,2245.02,952.77,952.77,1518.89,1518.89,943.93,943.93,943.93,878.39,878.39,878.39,334.04,334.04,1768.46,1768.46,1768.46,1768.46,1813.34,1813.34,1836.49,1836.49,1493.25,1346.54,1522.16,1455.27,1612.94,1612.94,1533.90,1533.90,1533.90,300.85,300.85,249.82,300.85,751.08,751.08,751.08,732.53,703.24,703.24,724.09,724.09,724.09,1967.44,1967.44,1967.44,1967.44,1889.28,1967.44,1967.44,1967.44,1967.44,1889.28,1889.28,1942.35,1942.35,2017.32,2017.32,2161.36,2161.36,2221.74,2221.74,787.59,990.92,418.88,418.88,418.88,2609.88,3479.25,3507.25,3479.25,3479.25,3479.25,3507.25,3507.25,502.00,502.00,502.00,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,156.75,502.00,502.00,502.00,2271.49,2301.91,1503.80,1681.44,1764.31,1110.75,1110.75,1454.83,1454.83,2010.25,1704.56,1650.32,1650.32,2269.86,2163.84,2934.82,2934.82,3176.34,3176.34,3026.14,3026.14,2934.82,2934.82,2010.25,1965.33,1965.33,2143.52,2143.52,2098.20,2098.20,2125.16,2233.58,2233.58,2098.20,2098.20,2125.16,2036.20,2036.20,2098.20,2098.20,1776.26,1776.26,1776.26,1776.26,1716.10,1716.10,1716.10,638.03,638.03
K104D1,1110.85,0.00,0.00,135.68,135.68,81.76,81.76,0.00,80.21,80.21,0.00,1220.98,1220.98,1220.98,1119.66,1119.66,1119.66,697.03,697.03,697.03,697.03,697.03,697.03,697.03,934.36,356.54,356.54,359.73,359.73,2577.53,2505.85,2505.85,2577.53,1652.64,1652.64,2194.44,2204.62,2145.46,2145.46,2918.37,2918.37,2918.37,2918.37,2918.37,2145.46,2184.99,2184.99,2204.62,2194.44,2194.44,2145.46,2145.46,2190.34,2190.34,2145.46,2184.99,2116.01,2184.99,2184.99,2116.01,2116.01,1167.75,1167.75,1222.35,1222.35,1188.67,1188.67,1130.49,1130.49,2363.22,2446.36,2363.22,2446.36,2363.22,2363.22,2120.93,2108.24,2108.24,2108.24,2120.93,2120.93,2120.93,2120.93,2120.93,2108.24,2108.24,2108.24,1876.70,1876.70,1870.51,1870.51,2057.67,2057.67,2057.67,2411.45,2411.45,2429.50,2429.50,2471.00,2471.00,2439.76,2439.76,1114.01,801.61,801.61,838.21,783.50,819.24,819.24,879.83,879.83,799.79,766.60,766.60,610.43,1395.71,1466.49,1466.49,1466.49,1445.40,1445.40,2151.33,2174.44,1288.29,1344.96,1125.37,1094.46,1094.46,1221.72,1216.98,1216.98,1216.98,2240.34,2246.81,2246.81,2240.34,2240.34,2333.37,2240.34,2240.34,2240.34,2333.37,2333.37,2333.37,1560.71,1560.71,1548.43,1548.43,727.86,617.00,714.15,714.15,258.20,376.19,376.19,306.31,306.31,258.20,306.31,306.31,319.45,319.45,319.45,319.45,319.45,531.56,609.46,515.15,515.15,1871.63,1817.48,1817.48,2365.96,2365.96,2365.96,2365.96,2365.96,2408.22,2408.22,2365.96,2365.96,2365.96,2365.96,2403.53,2403.53,2403.53,2403.53,2408.22,2408.22,2408.22,627.58,627.58,627.58,746.81,746.81,829.87,829.87,829.87,808.12,808.12,808.12,808.12,873.24,873.24,873.24,922.57,922.57,922.57,1208.79,1208.79,1188.36,1188.36,1188.36,1620.62,1620.62,1620.62,1542.39,1620.62,1620.62,1620.62,1620.62,1620.62,1620.62,1620.62,1372.43,1353.44,1353.44,1372.43,1372.43,2080.07,2080.07,1816.41,1816.41,1989.45,1989.45,1872.97,1872.97,1793.31,1793.31,1989.45,1989.45,1872.97,1872.97,1793.31,1638.14,2311.67,2311.67,2311.67,2311.67,2350.35,2350.35,2311.67,2311.67,267.81,267.81,451.77,451.77,166.13,166.13,166.13,231.68,231.68,231.68,901.38,901.38,1901.46,1901.46,1901.46,1901.46,1946.34,1946.34,1969.48,1969.48,1470.66,1466.92,1102.49,1035.60,1193.27,1193.27,1114.23,1114.23,1114.23,848.39,848.39,863.73,848.39,376.19,376.19,376.19,394.73,461.05,461.05,505.51,505.51,505.51,2144.46,2144.46,2144.46,2144.46,2235.19,2144.46,2144.46,2144.46,2144.46,2235.19,2235.19,2467.95,2467.95,2542.93,2542.93,2294.36,2294.36,2354.73,2354.73,675.00,998.70,1296.90,1296.90,1296.90,3135.48,4009.40,4037.41,4009.40,4009.40,4009.40,4037.41,4037.41,1612.85,1612.85,1612.85,1267.61,1267.61,1267.61,1267.61,1267.61,1267.61,1267.61,1267.61,1267.61,1267.61,1612.85,1612.85,1612.85,2338.14,2368.57,2071.14,773.20,1916.22,1109.60,1109.60,808.12,808.12,1647.77,1771.21,1716.97,1716.97,2743.40,2637.38,3312.73,3312.73,3288.21,3288.21,3404.05,3404.05,3312.73,3312.73,1647.77,1615.26,1615.26,1430.96,1430.96,1439.55,1439.55,1412.59,1521.02,1521.02,1439.55,1439.55,1412.59,1501.55,1501.55,1439.55,1439.55,1321.68,1321.68,1321.68,1321.68,1261.52,1261.52,1261.52,505.32,505.32
K104D2,1110.85,0.00,0.00,135.68,135.68,81.76,81.76,0.00,80.21,80.21,0.00,1220.98,1220.98,1220.98,1119.66,1119.66,1119.66,697.03,697.03,697.03,697.03,697.03,697.03,697.03,934.36,356.54,356.54,359.73,359.73,2577.53,2505.85,2505.85,2577.53,1652.64,1652.64,2194.44,2204.62,2145.46,2145.46,2918.37,2918.37,2918.37,2918.37,2918.37,2145.46,2184.99,2184.99,2204.62,2194.44,2194.44,2145.46,2145.46,2190.34,2190.34,2145.46,2184.99,2116.01,2184.99,2184.99,2116.01,2116.01,1167.75,1167.75,1222.35,1222.35,1188.67,1188.67,1130.49,1130.49,2363.22,2446.36,2363.22,2446.36,2363.22,2363.22,2120.93,2108.24,2108.24,2108.24,2120.93,2120.93,2120.93,2120.93,2120.93,2108.24,2108.24,2108.24,1876.70,1876.70,1870.51,1870.51,2057.67,2057.67,2057.67,2411.45,2411.45,2429.50,2429.50,2471.00,2471.00,2439.76,2439.76,1114.01,801.61,801.61,838.21,783.50,819.24,819.24,879.83,879.83,799.79,766.60,766.60,610.43,1395.71,1466.49,1466.49,1466.49,1445.40,1445.40,2151.33,2174.44,1288.29,1344.96,1125.37,1094.46,1094.46,1221.72,1216.98,1216.98,1216.98,2240.34,2246.81,2246.81,2240.34,2240.34,2333.37,2240.34,2240.34,2240.34,2333.37,2333.37,2333.37,1560.71,1560.71,1548.43,1548.43,727.86,617.00,714.15,714.15,258.20,376.19,376.19,306.31,306.31,258.20,306.31,306.31,319.45,319.45,319.45,319.45,319.45,531.56,609.46,515.15,515.15,1871.63,1817.48,1817.48,2365.96,2365.96,2365.96,2365.96,2365.96,2408.22,2408.22,2365.96,2365.96,2365.96,2365.96,2403.53,2403.53,2403.53,2403.53,2408.22,2408.22,2408.22,627.58,627.58,627.58,746.81,746.81,829.87,829.87,829.87,808.12,808.12,808.12,808.12,873.24,873.24,873.24,922.57,922.57,922.57,1208.79,1208.79,1188.36,1188.36,1188.36,1620.62,1620.62,1620.62,1542.39,1620.62,1620.62,1620.62,1620.62,1620.62,1620.62,1620.62,1372.43,1353.44,1353.44,1372.43,1372.43,2080.07,2080.07,1816.41,1816.41,1989.45,1989.45,1872.97,1872.97,1793.31,1793.31,1989.45,1989.45,1872.97,1872.97,1793.31,1638.14,2311.67,2311.67,2311.67,2311.67,2350.35,2350.35,2311.67,2311.67,267.81,267.81,451.77,451.77,166.13,166.13,166.13,231.68,231.68,231.68,901.38,901.38,1901.46,1901.46,1901.46,1901.46,1946.34,1946.34,1969.48,1969.48,1470.66,1466.92,1102.49,1035.60,1193.27,1193.27,1114.23,1114.23,1114.23,848.39,848.39,863.73,848.39,376.19,376.19,376.19,394.73,461.05,461.05,505.51,505.51,505.51,2144.46,2144.46,2144.46,2144.46,2235.19,2144.46,2144.46,2144.46,2144.46,2235.19,2235.19,2467.95,2467.95,2542.93,2542.93,2294.36,2294.36,2354.73,2354.73,675.00,998.70,1296.90,1296.90,1296.90,3135.48,4009.40,4037.41,4009.40,4009.40,4009.40,4037.41,4037.41,1612.85,1612.85,1612.85,1267.61,1267.61,1267.61,1267.61,1267.61,1267.61,1267.61,1267.61,1267.61,1267.61,1612.85,1612.85,1612.85,2338.14,2368.57,2071.14,773.20,1916.22,1109.60,1109.60,808.12,808.12,1647.77,1771.21,1716.97,1716.97,2743.40,2637.38,3312.73,3312.73,3288.21,3288.21,3404.05,3404.05,3312.73,3312.73,1647.77,1615.26,1615.26,1430.96,1430.96,1439.55,1439.55,1412.59,1521.02,1521.02,1439.55,1439.55,1412.59,1501.55,1501.55,1439.55,1439.55,1321.68,1321.68,1321.68,1321.68,1261.52,1261.52,1261.52,505.32,505.32
K104D3,975.17,222.50,222.50,0.00,0.00,242.74,242.74,222.50,127.71,127.71,222.50,1238.80,1238.80,1238.80,1137.48,1137.48,1137.48,714.85,714.85,714.85,714.85,714.85,714.85,714.85,967.07,374.36,374.36,362.06,362.06,2441.85,2370.17,2370.17,2441.85,1685.36,1685.36,2227.16,2237.34,2178.18,2178.18,2951.09,2951.09,2951.09,2951.09,2951.09,2178.18,2217.71,2217.71,2237.34,2227.16,2227.16,2178.18,2178.18,2223.06,2223.06,2178.18,2217.71,2148.73,2217.71,2217.71,2148.73,2148.73,1120.77,1120.77,1086.67,1086.67,1052.99,1052.99,1257.58,1257.58,2227.53,2310.68,2227.53,2310.68,2227.53,2227.53,2138.75,2126.06,2126.06,2126.06,2138.75,2138.75,2138.75,2138.75,2138.75,2126.06,2126.06,2126.06,1839.91,1839.91,1828.63,1828.63,2218.66,2218.66,2218.66,2369.56,2369.56,2387.62,2387.62,2429.11,2429.11,2397.88,2397.88,1198.40,886.00,886.00,922.60,867.89,903.63,903.63,1065.32,1065.32,884.18,957.53,957.53,801.36,1556.70,1627.48,1627.48,1627.48,1606.39,1606.39,2184.05,2207.15,1449.28,1505.95,1286.35,1255.45,1255.45,1382.70,1377.97,1377.97,1377.97,2401.33,2407.79,2407.79,2401.33,2401.33,2494.36,2401.33,2401.33,2401.33,2494.36,2494.36,2494.36,1470.85,1470.85,1458.57,1458.57,597.26,481.32,578.47,578.47,250.74,240.51,240.51,170.63,170.63,250.74,170.63,170.63,183.77,183.77,183.77,183.77,183.77,549.39,627.29,532.97,532.97,1735.95,1681.80,1681.80,2230.28,2230.28,2230.28,2230.28,2230.28,2272.54,2272.54,2230.28,2230.28,2230.28,2230.28,2267.85,2267.85,2267.85,2267.85,2272.54,2272.54,2272.54,491.90,491.90,491.90,611.13,611.13,1020.80,1020.80,1020.80,969.10,969.10,969.10,969.10,1034.23,1034.23,1034.23,1083.55,1083.55,1083.55,1073.11,1073.11,1052.68,1052.68,1052.68,1484.94,1484.94,1484.94,1406.71,1484.94,1484.94,1484.94,1484.94,1484.94,1484.94,1484.94,1236.75,1217.76,1217.76,1236.75,1236.75,1944.39,1944.39,1680.73,1680.73,1853.77,1853.77,1737.29,1737.29,1657.63,1657.63,1853.77,1853.77,1737.29,1737.29,1657.63,1502.46,2175.99,2175.99,2175.99,2175.99,2214.67,2214.67,2175.99,2175.99,132.13,132.13,642.70,642.70,327.12,327.12,327.12,392.66,392.66,392.66,765.70,765.70,2062.44,2062.44,2062.44,2062.44,2107.32,2107.32,2130.47,2130.47,1631.65,1627.91,1263.48,1196.59,1354.26,1354.26,1275.22,1275.22,1275.22,712.71,712.71,728.05,712.71,240.51,240.51,240.51,259.05,325.37,325.37,369.83,369.83,369.83,2008.78,2008.78,2008.78,2008.78,2099.51,2008.78,2008.78,2008.78,2008.78,2099.51,2099.51,2332.27,2332.27,2407.25,2407.25,2455.34,2455.34,2515.72,2515.72,691.73,921.90,1161.22,1161.22,1161.22,2999.80,3910.90,3938.91,3910.90,3910.90,3910.90,3938.91,3938.91,1477.17,1477.17,1477.17,1131.92,1131.92,1131.92,1131.92,1131.92,1131.92,1131.92,1131.92,1131.92,1131.92,1477.17,1477.17,1477.17,2202.46,2232.89,1935.46,805.92,1780.54,1270.59,1270.59,969.10,969.10,1665.59,1635.53,1581.30,1581.30,2701.52,2595.49,3177.05,3177.05,3152.53,3152.53,3268.37,3268.37,3177.05,3177.05,1665.59,1633.09,1633.09,1463.67,1463.67,1472.27,1472.27,1445.31,1553.73,1553.73,1472.27,1472.27,1445.31,1534.27,1534.27,1472.27,1472.27,1339.50,1339.50,1339.50,1339.50,1279.34,1279.34,1279.34,666.31,666.31
K104D4,975.17,222.50,222.50,0.00,0.00,242.74,242.74,222.50,127.71,127.71,222.50,1238.80,1238.80,1238.80,1137.48,1137.48,1137.48,714.85,714.85,714.85,714.85,714.85,714.85,714.85,967.07,374.36,374.36,362.06,362.06,2441.85,2370.17,2370.17,2441.85,1685.36,1685.36,2227.16,2237.34,2178.18,2178.18,2951.09,2951.09,2951.09,2951.09,2951.09,2178.18,2217.71,2217.71,2237.34,2227.16,2227.16,2178.18,2178.18,2223.06,2223.06,2178.18,2217.71,2148.73,2217.71,2217.71,2148.73,2148.73,1120.77,1120.77,1086.67,1086.67,1052.99,1052.99,1257.58,1257.58,2227.53,2310.68,2227.53,2310.68,2227.53,2227.53,2138.75,2126.06,2126.06,2126.06,2138.75,2138.75,2138.75,2138.75,2138.75,2126.06,2126.06,2126.06,1839.91,1839.91,1828.63,1828.63,2218.66,2218.66,2218.66,2369.56,2369.56,2387.62,2387.62,2429.11,2429.11,2397.88,2397.88,1198.40,886.00,886.00,922.60,867.89,903.63,903.63,1065.32,1065.32,884.18,957.53,957.53,801.36,1556.70,1627.48,1627.48,1627.48,1606.39,1606.39,2184.05,2207.15,1449.28,1505.95,1286.35,1255.45,1255.45,1382.70,1377.97,1377.97,1377.97,2401.33,2407.79,2407.79,2401.33,2401.33,2494.36,2401.33,2401.33,2401.33,2494.36,2494.36,2494.36,1470.85,1470.85,1458.57,1458.57,597.26,481.32,578.47,578.47,250.74,240.51,240.51,170.63,170.63,250.74,170.63,170.63,183.77,183.77,183.77,183.77,183.77,549.39,627.29,532.97,532.97,1735.95,1681.80,1681.80,2230.28,2230.28,2230.28,2230.28,2230.28,2272.54,2272.54,2230.28,2230.28,2230.28,2230.28,2267.85,2267.85,2267.85,2267.85,2272.54,2272.54,2272.54,491.90,491.90,491.90,611.13,611.13,1020.80,1020.80,1020.80,969.10,969.10,969.10,969.10,1034.23,1034.23,1034.23,1083.55,1083.55,1083.55,1073.11,1073.11,1052.68,1052.68,1052.68,1484.94,1484.94,1484.94,1406.71,1484.94,1484.94,1484.94,1484.94,1484.94,1484.94,1484.94,1236.75,1217.76,1217.76,1236.75,1236.75,1944.39,1944.39,1680.73,1680.73,1853.77,1853.77,1737.29,1737.29,1657.63,1657.63,1853.77,1853.77,1737.29,1737.29,1657.63,1502.46,2175.99,2175.99,2175.99,2175.99,2214.67,2214.67,2175.99,2175.99,132.13,132.13,642.70,642.70,327.12,327.12,327.12,392.66,392.66,392.66,765.70,765.70,2062.44,2062.44,2062.44,2062.44,2107.32,2107.32,2130.47,2130.47,1631.65,1627.91,1263.48,1196.59,1354.26,1354.26,1275.22,1275.22,1275.22,712.71,712.71,728.05,712.71,240.51,240.51,240.51,259.05,325.37,325.37,369.83,369.83,369.83,2008.78,2008.78,2008.78,2008.78,2099.51,2008.78,2008.78,2008.78,2008.78,2099.51,2099.51,2332.27,2332.27,2407.25,2407.25,2455.34,2455.34,2515.72,2515.72,691.73,921.90,1161.22,1161.22,1161.22,2999.80,3910.90,3938.91,3910.90,3910.90,3910.90,3938.91,3938.91,1477.17,1477.17,1477.17,1131.92,1131.92,1131.92,1131.92,1131.92,1131.92,1131.92,1131.92,1131.92,1131.92,1477.17,1477.17,1477.17,2202.46,2232.89,1935.46,805.92,1780.54,1270.59,1270.59,969.10,969.10,1665.59,1635.53,1581.30,1581.30,2701.52,2595.49,3177.05,3177.05,3152.53,3152.53,3268.37,3268.37,3177.05,3177.05,1665.59,1633.09,1633.09,1463.67,1463.67,1472.27,1472.27,1445.31,1553.73,1553.73,1472.27,1472.27,1445.31,1534.27,1534.27,1472.27,1472.27,1339.50,1339.50,1339.50,1339.50,1279.34,1279.34,1279.34,666.31,666.31
K104D5,1029.10,38.81,38.81,53.92,53.92,0.00,0.00,38.81,119.02,119.02,38.81,1259.80,1259.80,1259.80,1158.48,1158.48,1158.48,735.85,735.85,735.85,735.85,735.85,735.85,735.85,973.17,395.36,395.36,398.54,398.54,2495.77,2424.10,2424.10,2495.77,1691.46,1691.46,2233.26,2243.44,2184.27,2184.27,2957.18,2957.18,2957.18,2957.18,2957.18,2184.27,2223.80,2223.80,2243.44,2233.26,2233.26,2184.27,2184.27,2229.16,2229.16,2184.27,2223.80,2154.83,2223.80,2223.80,2154.83,2154.83,1086.00,1086.00,1140.59,1140.59,1106.92,1106.92,1048.73,1048.73,2281.46,2364.61,2281.46,2364.61,2281.46,2281.46,2159.74,2147.05,2147.05,2147.05,2159.74,2159.74,2159.74,2159.74,2159.74,2147.05,2147.05,2147.05,1794.94,1794.94,1788.76,1788.76,1975.92,1975.92,1975.92,2329.69,2329.69,2347.74,2347.74,2389.24,2389.24,2358.01,2358.01,1152.83,840.42,840.42,877.02,822.32,858.06,858.06,918.65,918.65,838.61,805.42,805.42,649.24,1313.95,1384.74,1384.74,1384.74,1363.65,1363.65,2190.15,2213.25,1206.54,1263.21,1043.61,1012.71,1012.71,1139.96,1135.23,1135.23,1135.23,2158.58,2165.05,2165.05,2158.58,2158.58,2251.61,2158.58,2158.58,2158.58,2251.61,2251.61,2251.61,1478.95,1478.95,1466.68,1466.68,646.10,535.25,632.39,632.39,297.01,294.43,294.43,224.55,224.55,297.01,224.55,224.55,237.69,237.69,237.69,237.69,237.69,570.38,648.28,553.97,553.97,1789.88,1735.72,1735.72,2284.20,2284.20,2284.20,2284.20,2284.20,2326.46,2326.46,2284.20,2284.20,2284.20,2284.20,2321.77,2321.77,2321.77,2321.77,2326.46,2326.46,2326.46,545.82,545.82,545.82,665.06,665.06,831.84,831.84,831.84,726.36,726.36,726.36,726.36,791.49,791.49,791.49,840.81,840.81,840.81,1127.03,1127.03,1106.60,1106.60,1106.60,1538.86,1538.86,1538.86,1460.63,1538.86,1538.86,1538.86,1538.86,1538.86,1538.86,1538.86,1290.67,1271.68,1271.68,1290.67,1290.67,1998.32,1998.32,1734.65,1734.65,1907.69,1907.69,1791.22,1791.22,1711.56,1711.56,1907.69,1907.69,1791.22,1791.22,1711.56,1556.39,2229.91,2229.91,2229.91,2229.91,2268.59,2268.59,2229.91,2229.91,186.06,186.06,490.58,490.58,84.38,84.38,84.38,149.92,149.92,149.92,819.62,819.62,1819.70,1819.70,1819.70,1819.70,1864.58,1864.58,1887.73,1887.73,1388.91,1385.16,1020.74,953.84,1111.52,1111.52,1032.48,1032.48,1032.48,766.64,766.64,781.98,766.64,294.43,294.43,294.43,312.98,379.29,379.29,423.76,423.76,423.76,2062.70,2062.70,2062.70,2062.70,2153.43,2062.70,2062.70,2062.70,2062.70,2153.43,2153.43,2386.20,2386.20,2461.17,2461.17,2212.60,2212.60,2272.97,2272.97,713.81,975.82,1215.14,1215.14,1215.14,3053.73,3927.64,3955.65,3927.64,3927.64,3927.64,3955.65,3955.65,1531.10,1531.10,1531.10,1185.85,1185.85,1185.85,1185.85,1185.85,1185.85,1185.85,1185.85,1185.85,1185.85,1531.10,1531.10,1531.10,2256.38,2286.81,1989.38,812.02,1834.46,1027.85,1027.85,726.36,726.36,1686.58,1689.46,1635.22,1635.22,2661.65,2555.62,3230.98,3230.98,3206.46,3206.46,3322.30,3322.30,3230.98,3230.98,1686.58,1654.08,1654.08,1469.77,1469.77,1478.36,1478.36,1451.40,1559.83,1559.83,1478.36,1478.36,1451.40,1540.37,1540.37,1478.36,1478.36,1360.50,1360.50,1360.50,1360.50,1300.34,1300.34,1300.34,423.56,423.56
