detid_Y,1.00,5.00,6.00,7.00,8.00,10.00,11.00,12.00,13.00,14.00,15.00,17.00,18.00,23.00,24.00,25.00,26.00,31.00,33.00,34.00,37.00,38.00,40.00,41.00,45.00,46.00,47.00,48.00,49.00,50.00,52.00,53.00,56.00,60.00,62.00,64.00,65.00,66.00,68.00,70.00,71.00,74.00,94.00,95.00,97.00,98.00,156.00,157.00,158.00,160.00,161.00,162.00,163.00,167.00,176.00,178.00,183.00,184.00,192.00,193.00,195.00,201.00,202.00,203.00,210.00,214.00,215.00,216.00,217.00,218.00,219.00,220.00,224.00,225.00,227.00,228.00,229.00,233.00,235.00,236.00,238.00,239.00,243.00,244.00,253.00,254.00,255.00,256.00,266.00,267.00,268.00,269.00,270.00,271.00,275.00,276.00,280.00,281.00,283.00,284.00,286.00,295.00,296.00,298.00,300.00,301.00,303.00,314.00,315.00,318.00,319.00,320.00,323.00,324.00,325.00,326.00,330.00,331.00,332.00,333.00,334.00,335.00,337.00,344.00,349.00,355.00,362.00,367.00,417.00,439.00,449.00,495.00,511.00,520.00,523.00,524.00,525.00,526.00,533.00,534.00,550.00,551.00,553.00,555.00,560.00,561.00,585.00,589.00,594.00,613.00,644.00,651.00,687.00,807.00,808.00,1007.00,1053.00,1131.00,1218.00,1226.00,1227.00,1232.00,1371.00,1406.00,1501.00,1566.00,1572.00,1814.00,1815.00,1944.00,1945.00,1946.00,1947.00,1948.00,1949.00,1951.00,1960.00,1961.00,1964.00,1965.00,1966.00,4061.00,4189.00,4224.00,4226.00,4229.00,4230.00,4262.00,4264.00,4274.00,4281.00,4282.00,4365.00,4369.00,4372.00,4377.00,4392.00,4397.00,4400.00,4406.00,4407.00,4408.00,4410.00,4414.00,4424.00,4434.00,4437.00,4439.00,4444.00,4449.00,4450.00,4452.00,4460.00,4490.00,4543.00,4547.00,4551.00,4561.00,4575.00,4578.00,4580.00,4582.00,4596.00,4599.00,4605.00,4610.00,4642.00,4643.00,4779.00,5053.00,5287.00,5401.00,5402.00,5519.00,5588.00,5743.00,5789.00,5849.00,6568.00,6586.00,6590.00,6593.00,6595.00,6597.00,6652.00,6655.00,6792.00
167.00,1294.76,3024.17,2943.73,2861.93,2713.94,2583.28,2772.18,2940.61,3102.59,2861.69,2736.59,1782.50,2653.62,3007.36,2891.98,2821.69,3211.67,2666.26,2437.58,2438.27,2532.48,2390.81,2170.20,2548.08,2861.01,3211.67,3221.49,2992.26,2923.26,2821.69,2583.28,2457.68,2999.62,2943.73,2861.69,2618.71,2503.32,2372.55,2071.52,1733.94,1413.54,1345.72,1706.57,1504.30,2030.20,1915.92,2964.16,1909.29,1989.23,2232.20,2352.11,2283.95,2929.57,0.00,2994.12,1294.76,1971.86,2230.05,2085.19,1858.68,2010.40,984.11,866.73,1505.16,2531.79,2284.76,716.01,716.01,1383.43,1383.43,1613.61,2397.44,1731.23,1662.70,1662.70,1291.48,1526.18,2344.93,1731.23,1270.39,1361.02,1308.62,1073.27,1073.27,847.89,687.93,706.27,540.62,1252.11,1267.85,1267.85,2028.13,2028.13,2261.01,2132.30,2154.53,805.96,431.52,391.77,716.01,363.88,327.73,259.72,299.08,34.45,191.69,131.42,1494.67,1664.66,2263.66,2006.45,2006.45,2777.39,2017.63,1705.83,1410.43,1735.71,1636.22,1685.24,1565.12,1518.64,1599.43,1443.51,1801.81,1886.84,1314.57,2059.05,244.18,2722.83,3342.65,2709.17,3137.75,3127.24,3247.58,2537.63,2468.35,2237.38,3169.73,3044.03,2911.65,2101.67,1986.49,2508.53,2771.67,2763.74,2676.29,2310.78,2929.60,2310.78,3436.45,3169.73,1389.04,3479.96,1612.46,1813.06,2461.61,3241.98,1294.76,2373.63,2968.18,2940.08,2825.90,1118.10,2744.01,2010.40,3127.24,1667.34,540.62,476.22,821.54,792.04,956.13,995.26,944.20,873.37,696.49,400.71,317.00,978.39,1278.90,1548.86,1705.66,412.34,3057.79,2899.48,2368.61,2101.33,3236.80,2281.60,2721.82,2483.05,2215.83,3290.41,3135.53,3170.15,2154.53,2263.66,3236.80,2722.83,3057.79,2655.21,3178.43,3280.76,3053.78,3008.29,4023.93,3653.33,3555.04,3512.68,3765.45,3407.53,3352.19,2655.21,3111.10,3840.27,4203.61,1171.66,3751.36,4019.26,4110.02,2357.42,4334.64,2910.27,3050.40,1837.24,3109.51,4643.22,1668.65,565.81,3600.11,903.90,3807.66,3803.89,2749.34,1971.86,3497.15,1685.26,1524.84,3570.21,2363.51,2321.30,2223.87,2904.69,2457.25,3472.75,3571.36,3694.69
176.00,1533.16,772.64,692.20,610.40,553.25,964.71,865.26,1033.69,1195.67,954.77,829.67,2204.53,598.04,951.78,836.40,766.11,2181.89,3327.51,1566.68,1605.13,1375.97,1234.30,1005.25,929.50,481.31,2181.89,1165.91,936.69,867.68,766.11,964.71,839.10,1834.67,692.20,954.77,1453.76,1338.37,1207.60,2493.55,2155.97,1998.85,1931.03,2149.17,2089.61,2691.45,2064.66,908.58,1986.33,1853.78,1630.85,1528.21,1127.44,1764.62,2203.05,0.00,1533.16,2157.55,2442.18,2350.92,2522.18,2276.12,2006.11,1888.73,1743.56,1375.27,1043.67,1792.50,1792.50,2459.92,2459.92,2690.10,3685.94,2846.57,2778.04,2778.04,2934.12,2602.67,1778.80,2846.57,2955.21,3338.57,3286.17,2879.55,2879.55,3050.94,2890.98,2909.32,2743.67,3229.66,3245.40,3245.40,3104.62,3104.62,3337.49,3208.78,3298.34,2612.25,2237.80,1811.28,1792.50,2170.16,2134.02,2066.01,1903.97,2168.60,2011.36,2334.47,2516.67,2686.66,3340.14,3082.93,3082.93,3921.20,3094.12,2782.32,2432.42,2757.71,2658.22,2707.24,2587.12,2540.64,2621.42,2465.51,2823.80,2510.99,2336.57,2271.18,2447.23,3799.32,1435.73,653.59,1972.80,133.12,1464.86,1971.50,1957.37,2318.20,1262.82,1507.20,1374.83,2323.93,2656.72,1997.55,1864.22,2054.64,2110.16,692.20,1764.65,692.20,4860.69,1262.82,2411.03,4863.89,2813.15,2612.54,1220.51,4263.98,1533.16,2132.47,3642.27,3601.32,1796.13,2140.10,3766.01,2276.12,133.12,2743.83,2743.67,2679.27,3024.59,2995.09,3159.18,3068.15,2845.18,2916.01,2849.32,2603.76,2520.05,2611.39,2357.98,2646.44,2503.49,1996.88,4816.95,4705.76,4226.41,4171.10,4668.12,3570.10,4146.07,3890.28,3406.26,4560.15,4405.27,4246.64,3298.34,3340.14,4668.12,3799.32,4816.95,3799.02,4825.89,4928.21,4130.27,4084.78,5100.42,5108.30,5010.01,4589.16,4841.94,4838.85,4783.51,3799.02,4187.59,4916.76,5280.10,2193.66,4827.85,5095.75,5186.51,3433.91,5411.13,3986.76,4126.89,3926.29,4186.00,5719.71,2690.65,2768.86,4622.11,2881.45,4884.15,4880.38,4555.63,2157.55,4573.64,2707.26,2546.84,4646.70,3385.51,3343.30,3245.87,3926.68,3479.25,4549.24,4647.85,4716.69
178.00,0.00,2076.32,1995.88,1914.08,1766.09,1635.43,1824.33,1992.76,2154.74,1913.84,1788.74,834.65,1705.76,2059.51,1944.12,1873.84,3289.62,2155.11,1859.92,1898.37,1584.63,1442.96,1222.35,1600.23,1913.16,3289.62,2273.64,2044.41,1975.41,1873.84,1635.43,1509.83,2051.77,1995.88,1913.84,1670.86,1555.47,1424.69,1123.67,786.09,465.69,397.87,789.59,556.45,1519.04,998.94,2016.31,992.31,1041.38,1284.34,1404.26,1336.10,1981.72,2496.29,2046.27,0.00,1054.88,1339.51,1168.22,1347.52,1093.42,472.95,355.57,210.40,1583.94,1336.91,259.34,259.34,926.76,926.76,1156.94,2152.78,1313.41,1244.88,1244.88,1400.97,1069.51,2539.85,1313.41,1422.06,2086.83,2034.43,1619.18,1619.18,2207.19,2251.90,2270.24,2399.21,1977.91,1993.65,1993.65,1571.47,1571.47,1804.34,1675.63,1765.18,2895.06,2531.05,2104.52,259.34,2463.41,2427.26,2359.25,2197.21,2461.84,2304.60,2627.71,983.51,1153.50,1806.99,1549.78,1549.78,2388.05,1560.96,1249.16,899.27,1224.55,1125.06,1174.08,1053.96,1007.48,1088.27,932.35,1290.65,1375.68,803.41,1168.51,2740.48,2266.16,2394.80,1761.31,2189.90,2179.39,2572.59,2732.54,3065.10,3425.93,2221.88,2614.93,2482.55,3431.66,3627.69,2926.85,2971.94,2958.65,2871.20,1362.93,1981.75,1362.93,3327.54,2221.88,877.88,3330.74,3680.07,3720.27,1513.75,2730.82,0.00,3061.77,2457.03,2428.92,2903.85,606.94,2232.85,1093.42,2179.39,1210.67,2399.21,2559.97,2660.95,2946.86,3110.95,3150.08,3099.02,3028.19,2851.31,2669.13,2752.84,2904.63,2651.22,2947.70,3104.50,2290.13,3283.79,3192.67,2791.31,2845.36,3134.97,2036.94,2612.91,2357.12,1873.10,3026.99,2872.11,2713.49,1765.18,1806.99,3134.97,2266.16,3283.79,2265.86,3292.73,3395.06,2597.11,2551.62,3567.27,3575.15,3476.86,3056.01,3308.78,3305.69,3250.36,2265.86,2654.44,3383.60,3746.94,660.50,3294.69,3562.60,3653.35,1900.75,3877.97,2453.61,2593.73,2674.55,2652.85,4186.55,1157.49,2649.57,3088.95,2205.43,3351.00,3347.22,3120.53,1054.88,3040.48,1174.11,1013.68,3113.54,1852.36,1810.14,1712.71,2393.53,1946.09,3016.08,3114.69,3183.53
183.00,2254.96,2292.29,2211.84,2130.04,1982.05,1851.39,2040.29,2208.72,2370.70,2129.81,2004.70,1331.72,1921.73,2275.47,2160.09,2089.80,3505.58,1169.96,2356.99,2395.44,1249.03,1107.36,1213.09,1661.61,2129.13,3505.58,2489.60,2260.38,2191.37,2089.80,1851.39,1725.79,1636.16,2211.84,2129.81,1661.60,1546.20,1415.43,1620.74,1283.16,1062.23,994.41,541.37,1152.99,533.90,511.75,2232.27,744.10,802.22,758.04,877.30,1310.39,1566.11,2993.36,2262.23,2254.96,0.00,284.63,440.47,364.63,365.67,1076.16,2610.53,2465.36,1064.85,1833.98,2514.30,2514.30,3181.72,3181.72,3411.90,2958.85,2065.33,1996.80,1996.80,2152.88,1821.43,3036.92,2065.33,2173.98,2838.75,2786.34,2371.09,2371.09,2959.11,3003.82,3022.16,3151.12,2729.83,2745.57,2745.57,2377.53,2377.53,2495.49,2046.89,2526.89,3402.56,3028.12,2601.59,2514.30,2960.48,2924.33,2856.32,2694.28,2958.91,2801.67,3124.78,1412.04,1466.31,2178.25,1921.04,1921.04,3149.75,2252.11,1641.78,755.24,1537.36,1437.87,1281.31,1161.20,1086.85,980.51,662.55,739.80,353.44,798.90,113.63,3237.55,2637.42,2530.77,1977.28,1774.29,2395.35,2788.55,3229.61,3281.06,3641.89,2437.85,2830.89,2698.52,3647.62,3980.41,3321.24,3187.91,3378.33,3368.27,1860.00,1566.14,1860.00,4054.73,2437.85,770.12,4011.22,4136.84,3936.23,2010.82,2374.43,2254.96,3456.16,1484.72,1443.77,3119.81,995.37,2255.04,365.67,2395.35,1962.59,3151.12,3311.89,3412.86,3698.78,3862.87,3858.46,3635.50,3706.32,3603.23,3394.08,3310.37,3401.70,3148.29,3444.77,3601.57,2787.20,4089.85,3998.73,3597.38,3651.42,3941.03,2843.01,3418.97,3163.19,2679.16,3707.47,3552.60,3393.97,2526.89,2178.25,3941.03,2637.42,4089.85,3027.57,4098.79,4201.12,3288.26,2899.37,3818.69,4381.21,4282.92,3307.43,3989.27,4111.75,4056.42,3027.57,2934.62,4052.46,4159.99,1263.71,3952.62,4231.45,4322.21,2272.01,4546.83,3111.54,2941.48,3426.47,3333.33,4855.41,871.73,3401.48,3111.14,2957.35,3764.04,3598.65,3926.60,0.00,3291.91,623.26,743.88,3794.03,1495.97,1832.33,1934.68,2262.32,1694.94,3696.57,3795.18,3205.72
184.00,2370.09,2349.47,2269.02,2187.22,2039.23,1908.58,2097.47,2265.90,2427.88,2186.99,2061.88,1388.90,1978.91,2332.65,2217.27,2146.98,3562.77,1123.92,2414.18,2452.62,1306.21,1164.54,1270.27,1718.79,2186.31,3562.77,2546.78,2317.56,2248.55,2146.98,1908.58,1782.97,1693.34,2269.02,2186.99,1718.78,1603.39,1472.61,1677.92,1340.34,1346.85,1279.03,826.00,1437.61,487.86,568.93,2289.45,991.95,859.40,815.22,934.49,1367.57,1623.29,3050.55,2319.41,2370.09,284.63,0.00,725.09,640.39,650.29,1360.79,2725.66,2580.49,1122.03,1891.16,2629.44,2629.44,3296.85,3296.85,3527.03,3073.98,2180.46,2111.93,2111.93,2268.02,1936.56,3094.10,2180.46,2289.11,2953.88,2901.48,2486.23,2486.23,3074.24,3118.95,3137.29,3266.26,2844.97,2860.71,2860.71,2492.66,2492.66,2610.63,2162.02,2642.02,3459.74,3085.30,2658.77,2629.44,3017.66,2981.52,2913.50,2751.47,3016.09,2858.85,3181.97,1527.18,1581.45,2293.38,2036.17,2036.17,3264.89,2367.25,1756.91,1039.87,1652.50,1553.01,1396.45,1276.33,1201.98,1095.65,947.18,693.77,423.84,939.52,171.00,3294.73,2752.55,2587.95,2034.46,1831.47,2452.53,2845.73,3286.79,3338.24,3699.08,2495.03,2888.07,2755.70,3704.80,4037.59,3378.42,3245.09,3435.51,3425.46,1917.18,1623.32,1917.18,4169.87,2495.03,877.40,4126.36,4194.02,3993.41,2068.01,2328.39,2370.09,3513.34,1438.68,1397.74,3177.00,1135.99,2370.17,650.29,2452.53,2077.73,3266.26,3427.03,3528.00,3813.92,3978.00,3915.64,3692.68,3763.50,3696.81,3451.26,3367.55,3458.88,3205.47,3501.95,3658.75,2844.38,4204.99,4113.86,3712.51,3766.56,4056.16,2958.14,3534.11,3278.32,2794.30,3822.61,3667.73,3509.11,2642.02,2293.38,4056.16,2752.55,4204.99,3142.70,4213.93,4316.25,3403.40,3014.50,3881.83,4496.34,4398.05,3422.57,4104.40,4226.89,4171.55,3142.70,3049.75,4167.60,4275.12,1548.33,4067.76,4346.59,4437.34,2387.15,4661.96,3226.67,3056.62,3541.60,3448.47,4970.55,825.69,3516.62,3226.27,3072.49,3879.18,3713.78,4041.73,284.63,3407.04,577.23,1028.51,3909.16,1449.93,1947.46,2049.81,2216.28,1648.91,3811.70,3910.32,3320.86
192.00,1955.99,2232.39,2151.95,2070.15,1922.16,1791.50,1980.39,2148.83,2310.81,2069.91,1944.81,990.72,1861.83,2215.57,2100.19,2029.91,3445.69,1636.62,2015.99,2054.44,1740.70,1599.03,1378.42,1756.30,2069.23,3445.69,2429.71,2200.48,2131.47,2029.91,1791.50,1665.90,2165.78,2151.95,2069.91,1826.93,1711.54,1580.76,1279.74,942.16,621.76,553.94,452.79,712.52,1000.55,662.15,2172.38,655.52,764.56,1287.65,1406.92,1492.17,2095.72,2652.36,2202.34,1955.99,718.08,1002.71,0.00,829.03,756.62,635.69,2311.55,2166.39,1594.47,1492.98,2215.33,2215.33,2882.75,2882.75,3112.92,2659.87,1766.36,1697.83,1697.83,1853.91,1522.46,2695.91,1766.36,1875.00,2539.78,2487.37,2072.12,2072.12,2660.14,2704.84,2723.18,2852.15,2430.86,2446.60,2446.60,2078.56,2078.56,2196.52,1747.92,2227.91,3061.56,2687.11,2260.59,2215.33,2619.48,2583.33,2515.32,2353.28,2617.91,2460.67,2783.78,1113.07,1167.34,1879.28,1622.07,1622.07,2850.78,1953.14,1342.81,314.78,1238.39,1138.90,982.34,862.23,787.88,681.54,363.58,772.16,857.19,499.93,831.71,2896.55,2338.45,2550.87,1917.38,2303.90,2335.46,2728.65,2888.61,3221.17,3582.00,2377.95,2771.00,2638.62,3587.73,3783.76,3082.92,3128.01,3114.72,3027.27,1518.99,2095.76,1518.99,3755.76,2377.95,471.15,3712.25,3836.14,3876.34,1669.82,2406.78,1955.99,3217.84,1951.37,1910.43,3059.92,696.40,1956.07,756.62,2335.46,1663.62,2852.15,3012.92,3113.89,3399.81,3563.89,3517.46,3294.49,3365.32,3298.63,3053.07,2969.36,3060.70,2807.29,3103.77,3260.57,2446.20,3790.88,3699.76,3298.40,3352.45,3642.05,2544.03,3120.00,2864.21,2380.19,3408.50,3253.63,3095.00,2227.91,1879.28,3642.05,2338.45,3790.88,2728.60,3799.82,3902.14,2989.29,2600.40,3519.72,4082.24,3983.94,3008.46,3690.29,3812.78,3757.45,2728.60,2635.64,3753.49,3861.02,823.24,3653.65,3932.48,4023.24,1973.04,4247.86,2812.57,2642.51,3127.49,3034.36,4556.44,639.01,3102.51,2812.16,2658.38,3465.07,3299.67,3627.62,718.08,2992.93,655.62,444.91,3495.06,1528.32,1533.36,1635.71,2116.74,1669.30,3397.60,3496.21,2906.75
193.00,2098.12,2379.03,2298.58,2216.78,2068.80,1938.14,2127.03,2295.46,2457.44,2216.55,2091.44,1274.34,2008.47,2362.21,2246.83,2176.54,3592.33,1106.64,2299.62,2338.07,1335.77,1194.10,1299.83,1748.35,2215.87,3592.33,2576.34,2347.12,2278.11,2176.54,1938.14,1812.53,1722.90,2298.58,2216.55,1748.34,1632.95,1502.17,1563.37,1225.78,905.38,837.56,736.42,996.14,470.57,598.49,2319.01,939.14,888.96,844.78,964.04,1397.13,1652.85,2935.99,2348.97,2098.12,314.00,371.37,283.62,0.00,208.83,919.32,2453.69,2308.52,1151.59,1776.61,2357.46,2357.46,3024.88,3024.88,3255.06,2802.00,1908.49,1839.96,1839.96,1996.04,1664.59,2979.54,1908.49,2017.13,2681.91,2629.50,2214.25,2214.25,2802.27,2846.97,2865.32,2994.28,2572.99,2588.73,2588.73,2220.69,2220.69,2338.65,1890.05,2370.05,3345.19,2970.74,2544.22,2357.46,2903.10,2866.96,2798.94,2636.91,2901.54,2744.29,3067.41,1255.20,1309.47,2021.41,1764.20,1764.20,2992.91,2095.27,1484.94,598.40,1380.52,1281.03,1124.47,1004.36,930.01,823.67,505.71,676.48,290.12,642.06,200.37,3180.17,2480.58,2617.51,2064.02,1861.03,2482.09,2875.29,3172.24,3367.80,3728.64,2524.59,2917.63,2785.26,3734.36,4067.15,3366.54,3274.65,3398.34,3310.90,1802.62,1652.88,1802.62,3897.89,2524.59,613.28,3854.38,4119.77,4022.97,1953.45,2311.11,2098.12,3501.46,1421.39,1380.45,3206.56,838.53,2098.20,208.83,2482.09,1805.75,2994.28,3155.05,3256.02,3541.94,3706.03,3745.15,3578.12,3623.27,3446.39,3264.21,3252.99,3344.32,3090.92,3387.39,3544.19,2729.82,3933.01,3841.89,3440.53,3494.58,3784.19,2686.16,3262.13,3006.35,2522.32,3550.63,3395.76,3237.13,2370.05,2021.41,3784.19,2480.58,3933.01,2870.73,3941.95,4044.28,3131.42,2742.53,3661.85,4224.37,4126.08,3150.59,3832.43,3954.91,3899.58,2870.73,2777.78,3895.62,4003.15,1106.87,3795.78,4074.61,4165.37,2115.17,4389.99,2954.70,2784.64,3269.63,3176.49,4698.57,781.14,3244.64,2954.30,2800.51,3607.20,3441.81,3769.75,314.00,3135.07,559.94,587.04,3637.19,1432.64,1675.49,1777.84,2199.00,1631.62,3539.73,3638.34,3048.88
195.00,1889.29,2307.19,2226.74,2144.95,1996.96,1866.30,2055.19,2223.63,2385.61,2144.71,2019.61,1065.51,1936.63,2290.37,2174.99,2104.70,3520.49,1569.92,2090.79,2129.24,1815.50,1673.83,1453.22,1831.10,2144.03,3520.49,2504.51,2275.28,2206.27,2104.70,1866.30,1740.69,2240.57,2226.74,2144.71,1901.73,1786.34,1655.56,1354.54,1016.96,696.56,628.74,527.59,787.32,933.86,736.95,2247.18,730.32,839.36,1362.45,1481.72,1566.97,2170.52,2727.16,2277.14,1889.29,792.88,1077.51,74.80,762.34,0.00,710.49,2244.86,2099.69,1669.27,1567.78,2148.64,2148.64,2816.05,2816.05,3046.23,2593.18,1699.66,1631.13,1631.13,1787.22,1455.76,2770.71,1699.66,1808.31,2473.08,2420.68,2005.43,2005.43,2593.44,2638.15,2656.49,2785.46,2364.17,2379.91,2379.91,2011.86,2011.86,2129.83,1681.22,2161.22,3136.36,2761.91,2335.39,2148.64,2694.28,2658.13,2590.12,2428.08,2692.71,2535.47,2858.58,1046.37,1100.65,1812.58,1555.37,1555.37,2784.09,1886.45,1276.11,389.58,1171.70,1072.20,915.65,795.53,721.18,614.85,296.88,705.46,790.50,433.24,906.51,2971.34,2271.75,2625.67,1992.18,2378.70,2410.26,2803.45,2963.41,3295.97,3656.80,2452.75,2845.80,2713.42,3662.53,3858.55,3157.72,3202.81,3189.52,3102.07,1593.79,2170.55,1593.79,3689.07,2452.75,404.46,3645.55,3910.94,3951.14,1744.62,2340.09,1889.29,3292.64,1884.68,1843.73,3134.72,629.70,1889.37,0.00,2410.26,1596.92,2785.46,2946.22,3047.20,3333.11,3497.20,3536.33,3369.29,3414.44,3237.57,3055.38,3044.16,3135.50,2882.09,3178.57,3335.37,2520.99,3724.18,3633.06,3231.71,3285.76,3575.36,2477.34,3053.30,2797.52,2313.50,3341.81,3186.93,3028.31,2161.22,1812.58,3575.36,2271.75,3724.18,2661.90,3733.12,3835.45,2922.60,2533.70,3453.02,4015.54,3917.25,2941.76,3623.60,3746.09,3690.75,2661.90,2568.95,3686.79,3794.32,898.04,3586.96,3865.79,3956.54,1906.35,4181.16,2745.87,2575.82,3060.80,2967.66,4489.74,572.31,3035.82,2745.47,2591.68,3398.37,3232.98,3560.93,792.88,2926.24,588.92,378.21,3428.36,1461.63,1466.66,1569.01,2050.05,1602.61,3330.90,3429.51,2840.05
201.00,1353.48,2377.47,2297.03,2215.23,2067.24,1936.58,2125.47,2293.91,2455.89,2214.99,2089.89,1135.80,2006.91,2360.66,2245.28,2174.99,3590.77,1682.15,2161.07,2199.52,1885.78,1744.11,1523.50,1901.38,2214.31,3590.77,2574.79,2345.56,2276.56,2174.99,1936.58,1810.98,2352.92,2297.03,2214.99,1972.01,1856.62,1725.84,1424.82,1087.24,766.84,699.02,748.97,857.60,1046.09,958.32,2317.46,951.69,1060.73,1583.83,1703.09,1637.25,2282.87,2797.44,2347.42,1353.48,1014.26,1245.93,1127.60,874.57,1052.80,0.00,1709.05,1563.88,1885.09,1638.06,1612.82,1612.82,2280.24,2280.24,2510.42,2173.08,1279.56,1211.04,1211.04,1367.12,1035.66,2840.99,1279.56,1388.21,2052.98,2000.58,1585.33,1585.33,2173.34,2218.05,2236.39,2365.36,1944.07,1959.81,1959.81,1591.77,1591.77,1709.73,1261.12,1741.12,2861.21,2832.20,2405.67,1612.82,2764.56,2728.41,2660.40,2498.36,2762.99,2605.75,2753.79,510.56,680.55,1392.48,1135.27,1135.27,2363.99,1466.35,856.02,459.86,751.60,652.11,701.12,581.01,534.53,615.31,459.40,817.69,902.73,330.45,1074.93,2737.46,1851.65,2695.95,2062.47,2491.05,2480.54,2873.74,3033.69,3366.25,3727.08,2523.03,2916.08,2783.70,3732.81,3928.84,3228.00,3273.09,3259.80,3172.35,1664.08,2282.90,1664.08,3279.64,2523.03,404.92,3236.12,3733.43,3934.04,1814.90,2257.87,1353.48,3362.92,1984.07,1955.96,3205.00,133.99,1759.90,1052.80,2480.54,1176.83,2365.36,2526.13,2627.10,2913.02,3077.10,3116.23,3065.18,2994.35,2817.47,2635.29,2719.00,3115.59,2952.37,3248.85,3405.65,2591.28,3304.09,3212.96,2811.61,2865.66,3155.26,2057.24,2633.21,2377.42,1893.40,2932.38,2777.50,2618.88,1741.12,1392.48,3155.26,1851.65,3304.09,2241.81,3313.03,3415.35,2502.50,2137.12,3152.76,3595.44,3497.15,2641.50,3214.17,3325.99,3270.65,2241.81,2239.93,3288.99,3494.06,187.55,3190.37,3467.99,3558.74,1486.25,3783.36,2349.28,2179.23,2640.70,2558.24,4091.94,684.54,2615.72,2616.00,2171.59,3098.11,2932.72,3140.83,1014.26,2625.98,701.15,540.73,3018.93,1379.40,1337.19,1239.76,1920.58,1473.14,2921.47,3020.08,2710.58
202.00,428.03,2157.45,2077.00,1995.20,1847.21,1716.55,1905.45,2073.88,2235.86,1994.97,1869.86,915.77,1786.89,2140.63,2025.25,1954.96,3370.74,1799.54,1941.05,1979.50,1665.76,1524.09,1303.47,1681.35,1994.29,3370.74,2354.76,2125.54,2056.53,1954.96,1716.55,1590.95,2132.89,2077.00,1994.97,1751.99,1636.59,1505.82,1204.80,867.21,546.81,479.00,839.84,637.57,1163.47,1049.19,2097.43,1042.56,1122.51,1365.47,1485.39,1417.22,2062.84,2577.42,2127.39,428.03,1105.13,1363.32,1218.47,991.95,1143.67,117.38,0.00,638.43,1665.06,1418.04,687.38,687.38,1354.79,1354.79,1584.97,2290.47,1396.95,1328.42,1328.42,1484.50,1153.05,2620.97,1396.95,1505.60,2170.37,2117.96,1702.71,1702.71,2290.73,2335.43,2353.78,2482.75,2061.45,2077.19,2077.19,1709.15,1709.15,1827.11,1378.51,1858.51,2978.60,2612.17,2185.65,687.38,2544.53,2508.39,2440.37,2278.34,2542.97,2385.72,2708.84,627.95,797.93,1509.87,1252.66,1252.66,2481.37,1583.73,973.40,543.70,868.98,769.49,818.51,698.39,651.91,732.70,576.78,935.08,1020.11,447.84,1192.32,2821.60,1969.04,2475.93,1842.44,2271.02,2260.51,2653.71,2813.67,3146.22,3507.05,2303.01,2696.05,2563.68,3512.78,3708.81,3007.97,3053.07,3039.77,2952.33,1444.05,2062.87,1444.05,3397.02,2303.01,522.31,3353.51,3761.20,3801.39,1594.88,2375.25,428.03,3142.89,2101.46,2073.35,2984.97,251.37,1877.28,1143.67,2260.51,1294.21,2482.75,2643.51,2744.48,3030.40,3194.49,3233.62,3182.56,3111.73,2934.85,2752.67,2836.38,2985.75,2732.35,3028.82,3185.62,2371.25,3421.47,3330.35,2928.99,2983.04,3272.65,2174.62,2750.59,2494.81,2010.78,3049.76,2894.89,2736.26,1858.51,1509.87,3272.65,1969.04,3421.47,2359.19,3430.41,3532.74,2619.88,2254.50,3270.15,3712.83,3614.54,2758.89,3331.55,3443.37,3388.04,2359.19,2357.32,3406.38,3611.44,304.93,3307.75,3585.37,3676.12,1603.63,3900.75,2466.67,2296.61,2758.09,2675.62,4209.33,801.93,2733.10,2733.38,2288.97,3215.50,3050.10,3258.22,1105.13,2743.36,818.54,658.12,3136.32,1496.79,1454.57,1357.14,2037.96,1590.52,3038.86,3137.47,2827.97
