detid_Y,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,11.00,12.00,13.00,14.00,15.00,16.00,17.00,18.00,19.00,20.00,25.00,26.00,28.00,29.00,30.00,31.00,32.00,33.00,36.00,37.00,38.00,39.00,40.00,41.00,42.00,43.00,44.00,45.00,46.00,47.00,48.00,52.00,53.00,55.00,56.00,57.00,58.00,59.00,60.00,61.00,62.00,63.00,64.00,65.00,66.00,67.00,68.00,69.00,70.00,71.00,72.00,73.00,74.00,75.00,76.00,77.00,78.00,79.00,80.00,81.00,82.00,83.00,84.00,85.00,86.00,87.00,88.00,89.00,90.00,91.00,92.00,93.00,96.00,102.00,103.00,104.00,105.00,106.00,107.00,110.00,111.00,112.00,113.00,114.00,115.00,116.00,117.00,118.00,119.00,120.00,121.00,122.00,123.00,124.00,125.00,126.00,127.00,128.00,129.00,130.00,131.00,132.00,133.00,134.00,135.00,136.00,137.00,138.00,139.00,140.00,141.00,142.00
1.00,0.00,0.00,0.00,0.00,5686.37,5686.37,5686.37,5686.37,8090.81,8090.81,8090.81,8090.81,7946.69,7946.69,7946.69,7946.69,7694.74,7694.74,7694.74,7694.74,3292.27,3292.27,3613.41,2399.69,2399.69,2399.69,2399.69,3613.41,3292.27,3965.01,3965.01,3965.01,3965.01,3268.95,3260.05,3673.86,3673.86,3673.86,3673.86,4364.25,4364.25,3525.15,3525.15,4102.59,4102.59,2121.43,2121.43,2121.43,2121.43,3296.72,3296.72,3296.72,3422.81,3422.81,3316.04,3316.04,6426.15,6426.15,6426.15,6426.15,3357.89,3357.89,7038.20,6589.15,7038.20,6179.74,6179.74,6179.74,6179.74,5368.01,5368.01,5368.01,5368.01,4207.71,4207.71,4207.71,4207.71,4207.71,4652.38,4652.38,4652.38,4652.38,5174.40,2596.12,2596.12,2499.15,2499.15,2499.15,2499.15,5212.79,5212.79,5212.79,5212.79,5444.94,5444.94,5444.94,5444.94,5621.59,5621.59,4949.47,4949.47,3253.23,3253.23,3253.23,3253.23,4308.83,4308.83,4531.63,4531.63,3675.93,3675.93,7557.77,7557.77,6348.36,6348.36,6348.36,6348.36,1345.12,1345.12,3325.09,3325.09,3325.09
2.00,0.00,0.00,0.00,0.00,5686.37,5686.37,5686.37,5686.37,8090.81,8090.81,8090.81,8090.81,7946.69,7946.69,7946.69,7946.69,7694.74,7694.74,7694.74,7694.74,3292.27,3292.27,3613.41,2399.69,2399.69,2399.69,2399.69,3613.41,3292.27,3965.01,3965.01,3965.01,3965.01,3268.95,3260.05,3673.86,3673.86,3673.86,3673.86,4364.25,4364.25,3525.15,3525.15,4102.59,4102.59,2121.43,2121.43,2121.43,2121.43,3296.72,3296.72,3296.72,3422.81,3422.81,3316.04,3316.04,6426.15,6426.15,6426.15,6426.15,3357.89,3357.89,7038.20,6589.15,7038.20,6179.74,6179.74,6179.74,6179.74,5368.01,5368.01,5368.01,5368.01,4207.71,4207.71,4207.71,4207.71,4207.71,4652.38,4652.38,4652.38,4652.38,5174.40,2596.12,2596.12,2499.15,2499.15,2499.15,2499.15,5212.79,5212.79,5212.79,5212.79,5444.94,5444.94,5444.94,5444.94,5621.59,5621.59,4949.47,4949.47,3253.23,3253.23,3253.23,3253.23,4308.83,4308.83,4531.63,4531.63,3675.93,3675.93,7557.77,7557.77,6348.36,6348.36,6348.36,6348.36,1345.12,1345.12,3325.09,3325.09,3325.09
3.00,0.00,0.00,0.00,0.00,5686.37,5686.37,5686.37,5686.37,8090.81,8090.81,8090.81,8090.81,7946.69,7946.69,7946.69,7946.69,7694.74,7694.74,7694.74,7694.74,3292.27,3292.27,3613.41,2399.69,2399.69,2399.69,2399.69,3613.41,3292.27,3965.01,3965.01,3965.01,3965.01,3268.95,3260.05,3673.86,3673.86,3673.86,3673.86,4364.25,4364.25,3525.15,3525.15,4102.59,4102.59,2121.43,2121.43,2121.43,2121.43,3296.72,3296.72,3296.72,3422.81,3422.81,3316.04,3316.04,6426.15,6426.15,6426.15,6426.15,3357.89,3357.89,7038.20,6589.15,7038.20,6179.74,6179.74,6179.74,6179.74,5368.01,5368.01,5368.01,5368.01,4207.71,4207.71,4207.71,4207.71,4207.71,4652.38,4652.38,4652.38,4652.38,5174.40,2596.12,2596.12,2499.15,2499.15,2499.15,2499.15,5212.79,5212.79,5212.79,5212.79,5444.94,5444.94,5444.94,5444.94,5621.59,5621.59,4949.47,4949.47,3253.23,3253.23,3253.23,3253.23,4308.83,4308.83,4531.63,4531.63,3675.93,3675.93,7557.77,7557.77,6348.36,6348.36,6348.36,6348.36,1345.12,1345.12,3325.09,3325.09,3325.09
4.00,0.00,0.00,0.00,0.00,5686.37,5686.37,5686.37,5686.37,8090.81,8090.81,8090.81,8090.81,7946.69,7946.69,7946.69,7946.69,7694.74,7694.74,7694.74,7694.74,3292.27,3292.27,3613.41,2399.69,2399.69,2399.69,2399.69,3613.41,3292.27,3965.01,3965.01,3965.01,3965.01,3268.95,3260.05,3673.86,3673.86,3673.86,3673.86,4364.25,4364.25,3525.15,3525.15,4102.59,4102.59,2121.43,2121.43,2121.43,2121.43,3296.72,3296.72,3296.72,3422.81,3422.81,3316.04,3316.04,6426.15,6426.15,6426.15,6426.15,3357.89,3357.89,7038.20,6589.15,7038.20,6179.74,6179.74,6179.74,6179.74,5368.01,5368.01,5368.01,5368.01,4207.71,4207.71,4207.71,4207.71,4207.71,4652.38,4652.38,4652.38,4652.38,5174.40,2596.12,2596.12,2499.15,2499.15,2499.15,2499.15,5212.79,5212.79,5212.79,5212.79,5444.94,5444.94,5444.94,5444.94,5621.59,5621.59,4949.47,4949.47,3253.23,3253.23,3253.23,3253.23,4308.83,4308.83,4531.63,4531.63,3675.93,3675.93,7557.77,7557.77,6348.36,6348.36,6348.36,6348.36,1345.12,1345.12,3325.09,3325.09,3325.09
5.00,4464.90,4464.90,4464.90,4464.90,0.00,0.00,0.00,0.00,5956.61,5956.61,5956.61,5956.61,5812.49,5812.49,5812.49,5812.49,5560.53,5560.53,5560.53,5560.53,2488.94,2488.94,2808.81,4543.63,4543.63,4543.63,4543.63,2808.81,2488.94,3356.78,3356.78,3356.78,3356.78,4280.74,4286.53,5219.79,5219.79,5219.79,5219.79,5518.54,5518.54,3298.69,3298.69,1842.69,1842.69,3379.24,3379.24,3379.24,3379.24,2878.48,2878.48,2878.48,3710.47,3710.47,2394.91,2394.91,4291.95,4291.95,4291.95,4291.95,2939.64,2939.64,4904.00,4454.94,4904.00,5941.54,5941.54,5941.54,5941.54,7500.60,7500.60,7500.60,7500.60,6340.30,6340.30,6340.30,6340.30,6340.30,5806.67,5806.67,5806.67,5806.67,540.80,4105.46,4105.46,4476.66,4476.66,4476.66,4476.66,3078.59,3078.59,3078.59,3078.59,3310.74,3310.74,3310.74,3310.74,4055.33,4055.33,3413.76,3413.76,2770.22,2770.22,2770.22,2770.22,3036.45,3036.45,3026.84,3026.84,4830.22,4830.22,5423.57,5423.57,4857.52,4857.52,4857.52,4857.52,4111.98,4111.98,4834.43,4834.43,4834.43
6.00,4464.90,4464.90,4464.90,4464.90,0.00,0.00,0.00,0.00,5956.61,5956.61,5956.61,5956.61,5812.49,5812.49,5812.49,5812.49,5560.53,5560.53,5560.53,5560.53,2488.94,2488.94,2808.81,4543.63,4543.63,4543.63,4543.63,2808.81,2488.94,3356.78,3356.78,3356.78,3356.78,4280.74,4286.53,5219.79,5219.79,5219.79,5219.79,5518.54,5518.54,3298.69,3298.69,1842.69,1842.69,3379.24,3379.24,3379.24,3379.24,2878.48,2878.48,2878.48,3710.47,3710.47,2394.91,2394.91,4291.95,4291.95,4291.95,4291.95,2939.64,2939.64,4904.00,4454.94,4904.00,5941.54,5941.54,5941.54,5941.54,7500.60,7500.60,7500.60,7500.60,6340.30,6340.30,6340.30,6340.30,6340.30,5806.67,5806.67,5806.67,5806.67,540.80,4105.46,4105.46,4476.66,4476.66,4476.66,4476.66,3078.59,3078.59,3078.59,3078.59,3310.74,3310.74,3310.74,3310.74,4055.33,4055.33,3413.76,3413.76,2770.22,2770.22,2770.22,2770.22,3036.45,3036.45,3026.84,3026.84,4830.22,4830.22,5423.57,5423.57,4857.52,4857.52,4857.52,4857.52,4111.98,4111.98,4834.43,4834.43,4834.43
7.00,4464.90,4464.90,4464.90,4464.90,0.00,0.00,0.00,0.00,5956.61,5956.61,5956.61,5956.61,5812.49,5812.49,5812.49,5812.49,5560.53,5560.53,5560.53,5560.53,2488.94,2488.94,2808.81,4543.63,4543.63,4543.63,4543.63,2808.81,2488.94,3356.78,3356.78,3356.78,3356.78,4280.74,4286.53,5219.79,5219.79,5219.79,5219.79,5518.54,5518.54,3298.69,3298.69,1842.69,1842.69,3379.24,3379.24,3379.24,3379.24,2878.48,2878.48,2878.48,3710.47,3710.47,2394.91,2394.91,4291.95,4291.95,4291.95,4291.95,2939.64,2939.64,4904.00,4454.94,4904.00,5941.54,5941.54,5941.54,5941.54,7500.60,7500.60,7500.60,7500.60,6340.30,6340.30,6340.30,6340.30,6340.30,5806.67,5806.67,5806.67,5806.67,540.80,4105.46,4105.46,4476.66,4476.66,4476.66,4476.66,3078.59,3078.59,3078.59,3078.59,3310.74,3310.74,3310.74,3310.74,4055.33,4055.33,3413.76,3413.76,2770.22,2770.22,2770.22,2770.22,3036.45,3036.45,3026.84,3026.84,4830.22,4830.22,5423.57,5423.57,4857.52,4857.52,4857.52,4857.52,4111.98,4111.98,4834.43,4834.43,4834.43
8.00,4464.90,4464.90,4464.90,4464.90,0.00,0.00,0.00,0.00,5956.61,5956.61,5956.61,5956.61,5812.49,5812.49,5812.49,5812.49,5560.53,5560.53,5560.53,5560.53,2488.94,2488.94,2808.81,4543.63,4543.63,4543.63,4543.63,2808.81,2488.94,3356.78,3356.78,3356.78,3356.78,4280.74,4286.53,5219.79,5219.79,5219.79,5219.79,5518.54,5518.54,3298.69,3298.69,1842.69,1842.69,3379.24,3379.24,3379.24,3379.24,2878.48,2878.48,2878.48,3710.47,3710.47,2394.91,2394.91,4291.95,4291.95,4291.95,4291.95,2939.64,2939.64,4904.00,4454.94,4904.00,5941.54,5941.54,5941.54,5941.54,7500.60,7500.60,7500.60,7500.60,6340.30,6340.30,6340.30,6340.30,6340.30,5806.67,5806.67,5806.67,5806.67,540.80,4105.46,4105.46,4476.66,4476.66,4476.66,4476.66,3078.59,3078.59,3078.59,3078.59,3310.74,3310.74,3310.74,3310.74,4055.33,4055.33,3413.76,3413.76,2770.22,2770.22,2770.22,2770.22,3036.45,3036.45,3026.84,3026.84,4830.22,4830.22,5423.57,5423.57,4857.52,4857.52,4857.52,4857.52,4111.98,4111.98,4834.43,4834.43,4834.43
9.00,7592.80,7592.80,7592.80,7592.80,6704.28,6704.28,6704.28,6704.28,0.00,0.00,0.00,0.00,3474.28,3474.28,3474.28,3474.28,3222.32,3222.32,3222.32,3222.32,6409.74,6409.74,6557.46,7001.18,7001.18,7001.18,7001.18,6557.46,6409.74,7057.63,7057.63,7057.63,7057.63,6116.39,6107.49,7083.73,7083.73,7083.73,7083.73,6875.64,6875.64,4851.44,4851.44,4734.37,4734.37,6270.91,6270.91,6270.91,6270.91,5097.87,5097.87,5097.87,5417.31,5417.31,6315.71,6315.71,3126.08,3126.08,3126.08,3126.08,5116.07,5116.07,1548.62,2035.73,1548.62,5517.03,5517.03,5517.03,5517.03,8634.13,8634.13,8634.13,8634.13,9124.56,9124.56,9124.56,9124.56,9124.56,6782.61,6782.61,6782.61,6782.61,5842.82,6048.40,6048.40,6753.47,6753.47,6753.47,6753.47,3250.55,3250.55,3250.55,3250.55,2719.45,2719.45,2719.45,2719.45,3407.29,3407.29,4360.00,4360.00,6471.06,6471.06,6471.06,6471.06,4277.83,4277.83,4268.23,4268.23,6445.45,6445.45,3085.36,3085.36,4346.96,4346.96,4346.96,4346.96,7239.89,7239.89,6777.37,6777.37,6777.37
