detid_X,detid_Y,DISTANCE
GRT02_MORO_1811_2_1,GRT02_MORO_1811_2_1,0.0
GRT02_MORO_1811_2_1,GRT02_MORO_1822_2_1,1680.7679999999998
GRT02_MORO_1811_2_1,GRT02_MORO_1293_2_1,8059.165000000002
GRT02_MORO_1811_2_1,GRT02_MORO_1293_2_2,8059.165000000002
GRT02_MORO_1811_2_1,GRT02_MORO_1851_2_1,3362.229
GRT02_MORO_1811_2_1,GRT02_MORO_1851_2_5,3362.229
GRT02_MORO_1811_2_1,GRT02_MORO_1851_2_4,3362.229
GRT02_MORO_1811_2_1,GRT02_MORO_1851_2_3,3362.229
GRT02_MORO_1811_2_1,GRT02_MORO_1851_2_2,3362.229
GRT02_MORO_1811_2_1,SRR01_187-187B-187_1,10937.155
GRT02_MORO_1811_2_1,GRT02_MORO_1330_2_2,7528.392999999997
GRT02_MORO_1811_2_1,GRT02_MORO_1330_2_1,7528.392999999997
GRT02_MORO_1811_2_1,SRR01_191-191B-191_1,9300.909
GRT02_MORO_1811_2_1,SRR01_191-191B-191_2,9300.909
GRT02_MORO_1811_2_1,GRT02_MORO_1158_2_1,10100.076999999996
GRT02_MORO_1811_2_1,GRT02_MORO_1158_2_2,10100.076999999996
GRT02_MORO_1811_2_1,GRT02_MORO_1524_2_5,4800.588999999999
GRT02_MORO_1811_2_1,GRT02_MORO_1524_2_3,4800.588999999999
GRT02_MORO_1811_2_1,GRT02_MORO_1524_2_4,4800.588999999999
GRT02_MORO_1811_2_1,GRT02_MORO_1524_2_2,4800.588999999999
GRT02_MORO_1811_2_1,GRT02_MORO_1524_2_1,4800.588999999999
GRT02_MORO_1811_2_1,GRT02_MORO_1680_2_2,5403.849999999999
GRT02_MORO_1811_2_1,GRT02_MORO_1680_2_1,5403.849999999999
GRT02_MORO_1811_2_1,GRT02_MORO_1911_2_4,4649.706
GRT02_MORO_1811_2_1,GRT02_MORO_1911_2_1,4649.706
GRT02_MORO_1811_2_1,GRT02_MORO_1911_2_3,4649.706
GRT02_MORO_1811_2_1,GRT02_MORO_1911_2_2,4649.706
GRT02_MORO_1811_2_1,GRT02_MORO_1099_2_1,10723.211
GRT02_MORO_1811_2_1,GRT02_MORO_1904_2_1,4327.593
GRT02_MORO_1811_2_1,GRT02_MORO_1325_2_2,7528.392999999997
GRT02_MORO_1811_2_1,GRT02_MORO_1325_2_1,7528.392999999997
GRT02_MORO_1811_2_1,GRT02_MORO_5527_2_2,7210.088
GRT02_MORO_1811_2_1,GRT02_MORO_5527_2_3,7210.088
GRT02_MORO_1811_2_1,GRT02_MORO_5527_2_1,7210.088
GRT02_MORO_1811_2_1,GRT02_MORO_1318_2_1,7636.247999999996
GRT02_MORO_1811_2_1,GRT02_MORO_1321_2_1,7636.247999999996
GRT02_MORO_1811_2_1,GRT02_MORO_1991_2_2,5985.322000000001
GRT02_MORO_1811_2_1,GRT02_MORO_1991_2_1,5985.322000000001
GRT02_MORO_1811_2_1,SRR01_188A-188-188_1,10060.923000000004
