detid_Y,GRT02_MORO_1071_2_1,GRT02_MORO_1071_2_2,GRT02_MORO_1076_2_1,GRT02_MORO_1076_2_2,GRT02_MORO_1091_2_1,GRT02_MORO_1099_2_1,GRT02_MORO_1105_2_1,GRT02_MORO_1105_2_2,GRT02_MORO_1105_2_3,GRT02_MORO_1112_2_1,GRT02_MORO_1112_2_2,GRT02_MORO_1112_2_3,GRT02_MORO_1120_2_1,GRT02_MORO_1123_2_1,GRT02_MORO_1127_2_1,GRT02_MORO_1127_2_2,GRT02_MORO_1132_2_1,GRT02_MORO_1132_2_2,GRT02_MORO_1138_2_1,GRT02_MORO_1138_2_2,GRT02_MORO_1138_2_3,GRT02_MORO_1145_2_1,GRT02_MORO_1145_2_2,GRT02_MORO_1145_2_3,GRT02_MORO_1153_2_1,GRT02_MORO_1153_2_2,GRT02_MORO_1158_2_1,GRT02_MORO_1158_2_2,GRT02_MORO_1175_2_1,GRT02_MORO_1175_2_2,GRT02_MORO_1180_2_1,GRT02_MORO_1180_2_2,GRT02_MORO_1199_2_1,GRT02_MORO_1199_2_2,GRT02_MORO_1204_2_1,GRT02_MORO_1210_2_1,GRT02_MORO_1213_2_1,GRT02_MORO_1217_2_1,GRT02_MORO_1217_2_2,GRT02_MORO_1222_2_1,GRT02_MORO_1222_2_2,GRT02_MORO_1228_2_1,GRT02_MORO_1228_2_2,GRT02_MORO_1228_2_3,GRT02_MORO_1234_2_1,GRT02_MORO_1234_2_2,GRT02_MORO_1241_2_1,GRT02_MORO_1241_2_2,GRT02_MORO_1246_2_1,GRT02_MORO_1246_2_2,GRT02_MORO_1252_2_1,GRT02_MORO_1256_2_1,GRT02_MORO_1261_2_1,GRT02_MORO_1264_2_1,GRT02_MORO_1277_2_1,GRT02_MORO_1277_2_2,GRT02_MORO_1288_2_1,GRT02_MORO_1288_2_2,GRT02_MORO_1293_2_1,GRT02_MORO_1293_2_2,GRT02_MORO_1299_2_1,GRT02_MORO_1299_2_2,GRT02_MORO_1299_2_3,GRT02_MORO_1299_2_4,GRT02_MORO_1308_2_1,GRT02_MORO_1308_2_2,GRT02_MORO_1308_2_3,GRT02_MORO_1308_2_4,GRT02_MORO_1318_2_1,GRT02_MORO_1321_2_1,GRT02_MORO_1325_2_1,GRT02_MORO_1325_2_2,GRT02_MORO_1330_2_1,GRT02_MORO_1330_2_2,GRT02_MORO_1336_2_1,GRT02_MORO_1336_2_2,GRT02_MORO_1341_2_1,GRT02_MORO_1341_2_2,GRT02_MORO_1347_2_1,GRT02_MORO_1350_2_1,GRT02_MORO_1367_2_1,GRT02_MORO_1367_2_2,GRT02_MORO_1373_2_1,GRT02_MORO_1373_2_2,GRT02_MORO_1373_2_3,GRT02_MORO_1380_2_1,GRT02_MORO_1380_2_2,GRT02_MORO_1387_2_1,GRT02_MORO_1387_2_2,GRT02_MORO_1387_2_3,GRT02_MORO_1387_2_4,GRT02_MORO_1395_2_1,GRT02_MORO_1395_2_2,GRT02_MORO_1395_2_3,GRT02_MORO_1401_2_1,GRT02_MORO_1401_2_2,GRT02_MORO_1408_2_1,GRT02_MORO_1411_2_1,GRT02_MORO_1415_2_1,GRT02_MORO_1418_2_1,GRT02_MORO_1422_2_1,GRT02_MORO_1422_2_2,GRT02_MORO_1427_2_1,GRT02_MORO_1427_2_2,GRT02_MORO_1492_2_1,GRT02_MORO_1497_2_1,GRT02_MORO_1497_2_2,GRT02_MORO_1497_2_3,GRT02_MORO_1503_2_1,GRT02_MORO_1503_2_2,GRT02_MORO_1509_2_1,GRT02_MORO_1509_2_2,GRT02_MORO_1509_2_3,GRT02_MORO_1516_2_1,GRT02_MORO_1516_2_2,GRT02_MORO_1516_2_3,GRT02_MORO_1524_2_1,GRT02_MORO_1524_2_2,GRT02_MORO_1524_2_3,GRT02_MORO_1524_2_4,GRT02_MORO_1524_2_5,GRT02_MORO_1680_2_1,GRT02_MORO_1680_2_2,GRT02_MORO_1685_2_1,GRT02_MORO_1685_2_2,GRT02_MORO_1691_2_1,GRT02_MORO_1691_2_2,GRT02_MORO_1691_2_3,GRT02_MORO_1698_2_1,GRT02_MORO_1698_2_2,GRT02_MORO_1698_2_3,GRT02_MORO_1717_2_1,GRT02_MORO_1720_2_1,GRT02_MORO_1724_2_1,GRT02_MORO_1724_2_2,GRT02_MORO_1724_2_3,GRT02_MORO_1724_2_4,GRT02_MORO_1731_2_1,GRT02_MORO_1731_2_2,GRT02_MORO_1739_2_1,GRT02_MORO_1739_2_2,GRT02_MORO_1744_2_1,GRT02_MORO_1744_2_2,GRT02_MORO_1769_2_1,GRT02_MORO_1774_2_1,GRT02_MORO_1780_2_1,GRT02_MORO_1780_2_2,GRT02_MORO_1780_2_3,GRT02_MORO_1786_2_1,GRT02_MORO_1786_2_2,GRT02_MORO_1793_2_1,GRT02_MORO_1793_2_2,GRT02_MORO_1798_2_1,GRT02_MORO_1798_2_2,GRT02_MORO_1804_2_1,GRT02_MORO_1807_2_1,GRT02_MORO_1811_2_1,GRT02_MORO_1816_2_1,GRT02_MORO_1822_2_1,GRT02_MORO_1825_2_1,GRT02_MORO_1829_2_1,GRT02_MORO_1829_2_2,GRT02_MORO_1834_2_1,GRT02_MORO_1834_2_2,GRT02_MORO_1851_2_1,GRT02_MORO_1851_2_2,GRT02_MORO_1851_2_3,GRT02_MORO_1851_2_4,GRT02_MORO_1851_2_5,GRT02_MORO_1860_2_1,GRT02_MORO_1860_2_2,GRT02_MORO_1860_2_3,GRT02_MORO_1860_2_4,GRT02_MORO_1870_2_1,GRT02_MORO_1870_2_2,GRT02_MORO_1878_2_1,GRT02_MORO_1878_2_2,GRT02_MORO_1878_2_3,GRT02_MORO_1878_2_4,GRT02_MORO_1904_2_1,GRT02_MORO_1907_2_1,GRT02_MORO_1911_2_1,GRT02_MORO_1911_2_2,GRT02_MORO_1911_2_3,GRT02_MORO_1911_2_4,GRT02_MORO_1919_2_1,GRT02_MORO_1919_2_2,GRT02_MORO_1919_2_3,GRT02_MORO_1928_2_1,GRT02_MORO_1928_2_2,GRT02_MORO_1928_2_3,GRT02_MORO_1928_2_4,GRT02_MORO_1928_2_5,GRT02_MORO_1940_2_1,GRT02_MORO_1940_2_2,GRT02_MORO_1940_2_3,GRT02_MORO_1940_2_4,GRT02_MORO_1940_2_5,GRT02_MORO_1940_2_6,GRT02_MORO_1953_2_1,GRT02_MORO_1953_2_2,GRT02_MORO_1953_2_3,GRT02_MORO_1961_2_1,GRT02_MORO_1961_2_2,GRT02_MORO_1961_2_3,GRT02_MORO_1970_2_1,GRT02_MORO_1974_2_1,GRT02_MORO_1974_2_2,GRT02_MORO_1979_2_1,GRT02_MORO_1982_2_1,GRT02_MORO_1986_2_1,GRT02_MORO_1986_2_2,GRT02_MORO_1991_2_1,GRT02_MORO_1991_2_2,GRT02_MORO_2008_2_1,GRT02_MORO_2008_2_2,GRT02_MORO_2017_2_1,GRT02_MORO_2017_2_2,GRT02_MORO_2017_2_3,GRT02_MORO_2023_2_1,GRT02_MORO_2023_2_2,GRT02_MORO_2030_2_1,GRT02_MORO_2033_2_1,GRT02_MORO_2037_2_1,GRT02_MORO_2037_2_2,GRT02_MORO_2042_2_1,GRT02_MORO_2042_2_2,GRT02_MORO_2048_2_1,GRT02_MORO_2048_2_2,GRT02_MORO_2048_2_3,GRT02_MORO_2056_2_1,GRT02_MORO_2056_2_2,GRT02_MORO_2056_2_3,GRT02_MORO_2056_2_4,GRT02_MORO_2800_2_1,GRT02_MORO_2801_2_1,GRT02_MORO_2801_2_2,GRT02_MORO_2801_2_3,GRT02_MORO_5521_2_1,GRT02_MORO_5521_2_2,GRT02_MORO_5527_2_1,GRT02_MORO_5527_2_2,GRT02_MORO_5527_2_3,GRT02_MORO_5820_2_1,SRR01_178-89020-178_1,SRR01_178-89020-178_2,SRR01_181-89020-181_1,SRR01_187-187B-187_1,SRR01_187A-187-187_1,SRR01_188-188B-188_1,SRR01_188A-188-188_1,SRR01_191-191B-191_1,SRR01_191-191B-191_2,SRR01_191A-191-191_1,SRR01_191A-191-191_2,SRR01_191A-191-191_3,SRR01_89020-178-178_1,SRR01_89020-178-178_2,SRR01_89020-181-181_1
GRT02_MORO_1071_2_1,0.00,0.00,664.42,664.42,1077.72,2728.30,1978.17,1978.17,1978.17,1658.71,1658.71,1658.71,632.82,632.82,1350.14,1350.14,1350.14,1350.14,1467.30,1467.30,1467.30,2159.45,2159.45,2159.45,3357.49,3357.49,3223.03,3223.03,5231.68,5231.68,5231.68,5231.68,3180.35,3180.35,3202.77,2398.72,2398.72,4708.54,4708.54,4708.54,4708.54,1995.33,1995.33,1995.33,2196.52,2196.52,2529.08,2529.08,2529.08,2529.08,3241.37,3241.37,3656.39,3656.39,7094.51,7094.51,1317.35,1317.35,1317.35,1317.35,2054.50,2054.50,2054.50,2054.50,2054.50,2054.50,2054.50,2054.50,2966.89,2966.89,3162.47,3162.47,3162.47,3162.47,2956.79,2956.79,2986.65,2986.65,3182.45,3182.45,4431.73,4431.73,4431.73,4431.73,4431.73,3248.88,3248.88,3248.88,3248.88,3248.88,3248.88,3790.93,3790.93,3790.93,3790.93,3790.93,2590.43,2590.43,2997.48,2997.48,3827.63,3827.63,3827.63,3827.63,5971.17,5962.26,5962.26,5962.26,5674.19,5674.19,5659.94,5659.94,5659.94,5916.48,5916.48,5916.48,5916.48,5916.48,5916.48,5916.48,5916.48,4399.05,4399.05,4399.05,4399.05,5026.21,5026.21,5026.21,4888.68,4888.68,4888.68,5823.80,5961.97,5676.94,5676.94,5676.94,5676.94,5849.78,5849.78,6906.67,6906.67,6906.67,6906.67,8519.91,8508.04,7210.99,7210.99,7210.99,7210.99,7210.99,7023.91,7023.91,7016.18,7016.18,7769.27,7769.27,9376.51,8639.08,10014.88,10014.88,10068.68,10068.68,10068.68,10068.68,10848.90,10848.90,10848.90,10848.90,10848.90,10848.90,10848.90,10848.90,10848.90,8459.41,8459.41,8459.41,8459.41,8459.41,8459.41,7792.73,7804.99,6910.69,6910.69,6910.69,6910.69,6910.69,6910.69,6910.69,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6327.25,6327.25,6327.25,6327.25,6327.25,6327.25,6302.94,6302.94,6302.94,6168.03,6168.03,6502.03,6502.03,6502.03,6502.03,6369.64,6369.64,7991.96,7991.96,7991.96,7523.11,7523.11,7421.52,7411.10,7948.02,7948.02,7920.45,7920.45,9955.51,9955.51,9955.51,8864.29,8864.29,8864.29,8864.29,1077.72,2728.30,2728.30,2728.30,4526.91,4526.91,4526.91,4526.91,4526.91,6369.64,11017.68,11017.68,11451.35,11608.03,11608.03,10708.99,10691.03,9866.89,9866.89,9866.89,9866.89,9866.89,11017.68,11017.68,11451.35
GRT02_MORO_1071_2_2,0.00,0.00,664.42,664.42,1077.72,2728.30,1978.17,1978.17,1978.17,1658.71,1658.71,1658.71,632.82,632.82,1350.14,1350.14,1350.14,1350.14,1467.30,1467.30,1467.30,2159.45,2159.45,2159.45,3357.49,3357.49,3223.03,3223.03,5231.68,5231.68,5231.68,5231.68,3180.35,3180.35,3202.77,2398.72,2398.72,4708.54,4708.54,4708.54,4708.54,1995.33,1995.33,1995.33,2196.52,2196.52,2529.08,2529.08,2529.08,2529.08,3241.37,3241.37,3656.39,3656.39,7094.51,7094.51,1317.35,1317.35,1317.35,1317.35,2054.50,2054.50,2054.50,2054.50,2054.50,2054.50,2054.50,2054.50,2966.89,2966.89,3162.47,3162.47,3162.47,3162.47,2956.79,2956.79,2986.65,2986.65,3182.45,3182.45,4431.73,4431.73,4431.73,4431.73,4431.73,3248.88,3248.88,3248.88,3248.88,3248.88,3248.88,3790.93,3790.93,3790.93,3790.93,3790.93,2590.43,2590.43,2997.48,2997.48,3827.63,3827.63,3827.63,3827.63,5971.17,5962.26,5962.26,5962.26,5674.19,5674.19,5659.94,5659.94,5659.94,5916.48,5916.48,5916.48,5916.48,5916.48,5916.48,5916.48,5916.48,4399.05,4399.05,4399.05,4399.05,5026.21,5026.21,5026.21,4888.68,4888.68,4888.68,5823.80,5961.97,5676.94,5676.94,5676.94,5676.94,5849.78,5849.78,6906.67,6906.67,6906.67,6906.67,8519.91,8508.04,7210.99,7210.99,7210.99,7210.99,7210.99,7023.91,7023.91,7016.18,7016.18,7769.27,7769.27,9376.51,8639.08,10014.88,10014.88,10068.68,10068.68,10068.68,10068.68,10848.90,10848.90,10848.90,10848.90,10848.90,10848.90,10848.90,10848.90,10848.90,8459.41,8459.41,8459.41,8459.41,8459.41,8459.41,7792.73,7804.99,6910.69,6910.69,6910.69,6910.69,6910.69,6910.69,6910.69,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6823.16,6327.25,6327.25,6327.25,6327.25,6327.25,6327.25,6302.94,6302.94,6302.94,6168.03,6168.03,6502.03,6502.03,6502.03,6502.03,6369.64,6369.64,7991.96,7991.96,7991.96,7523.11,7523.11,7421.52,7411.10,7948.02,7948.02,7920.45,7920.45,9955.51,9955.51,9955.51,8864.29,8864.29,8864.29,8864.29,1077.72,2728.30,2728.30,2728.30,4526.91,4526.91,4526.91,4526.91,4526.91,6369.64,11017.68,11017.68,11451.35,11608.03,11608.03,10708.99,10691.03,9866.89,9866.89,9866.89,9866.89,9866.89,11017.68,11017.68,11451.35
GRT02_MORO_1076_2_1,257.76,257.76,0.00,0.00,565.13,2425.97,1465.57,1465.57,1465.57,1916.47,1916.47,1916.47,890.59,890.59,1607.90,1607.90,1607.90,1607.90,1725.07,1725.07,1725.07,2417.21,2417.21,2417.21,3055.16,3055.16,2920.69,2920.69,5107.92,5107.92,5107.92,5107.92,3438.11,3438.11,3460.53,2656.48,2656.48,4966.30,4966.30,4966.30,4966.30,2253.09,2253.09,2253.09,2454.29,2454.29,2786.84,2786.84,2786.84,2786.84,3499.14,3499.14,3914.15,3914.15,7352.28,7352.28,1575.11,1575.11,1575.11,1575.11,2312.26,2312.26,2312.26,2312.26,2312.26,2312.26,2312.26,2312.26,3224.65,3224.65,3420.24,3420.24,3420.24,3420.24,3214.55,3214.55,3244.42,3244.42,3440.21,3440.21,4689.49,4689.49,4689.49,4689.49,4689.49,3506.65,3506.65,3506.65,3506.65,3506.65,3506.65,4048.70,4048.70,4048.70,4048.70,4048.70,2360.16,2360.16,3211.48,3211.48,3597.35,3597.35,3597.35,3597.35,6217.68,6220.03,6220.03,6220.03,5931.95,5931.95,5917.71,5917.71,5917.71,6174.24,6174.24,6174.24,6174.24,6174.24,6174.24,6174.24,6174.24,4656.81,4656.81,4656.81,4656.81,5283.97,5283.97,5283.97,5146.44,5146.44,5146.44,6081.57,6219.73,5934.70,5934.70,5934.70,5934.70,6107.55,6107.55,7164.43,7164.43,7164.43,7164.43,8777.68,8765.80,7468.75,7468.75,7468.75,7468.75,7468.75,7281.67,7281.67,7273.95,7273.95,8027.03,8027.03,9634.27,8896.84,10272.64,10272.64,10326.45,10326.45,10326.45,10326.45,11106.66,11106.66,11106.66,11106.66,11106.66,11106.66,11106.66,11106.66,11106.66,8717.18,8717.18,8717.18,8717.18,8717.18,8717.18,8050.49,8062.75,7168.45,7168.45,7168.45,7168.45,7168.45,7168.45,7168.45,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,6585.01,6585.01,6585.01,6585.01,6585.01,6585.01,6560.71,6560.71,6560.71,6425.79,6425.79,6759.79,6759.79,6759.79,6759.79,6627.40,6627.40,8249.73,8249.73,8249.73,7780.87,7780.87,7679.28,7668.86,8205.79,8205.79,8178.21,8178.21,10213.28,10213.28,10213.28,9122.06,9122.06,9122.06,9122.06,565.13,2425.97,2425.97,2425.97,4784.68,4784.68,4784.68,4784.68,4784.68,6627.40,11275.45,11275.45,11709.12,11865.80,11865.80,10966.75,10948.80,10124.65,10124.65,10124.65,10124.65,10124.65,11275.45,11275.45,11709.12
GRT02_MORO_1076_2_2,257.76,257.76,0.00,0.00,565.13,2425.97,1465.57,1465.57,1465.57,1916.47,1916.47,1916.47,890.59,890.59,1607.90,1607.90,1607.90,1607.90,1725.07,1725.07,1725.07,2417.21,2417.21,2417.21,3055.16,3055.16,2920.69,2920.69,5107.92,5107.92,5107.92,5107.92,3438.11,3438.11,3460.53,2656.48,2656.48,4966.30,4966.30,4966.30,4966.30,2253.09,2253.09,2253.09,2454.29,2454.29,2786.84,2786.84,2786.84,2786.84,3499.14,3499.14,3914.15,3914.15,7352.28,7352.28,1575.11,1575.11,1575.11,1575.11,2312.26,2312.26,2312.26,2312.26,2312.26,2312.26,2312.26,2312.26,3224.65,3224.65,3420.24,3420.24,3420.24,3420.24,3214.55,3214.55,3244.42,3244.42,3440.21,3440.21,4689.49,4689.49,4689.49,4689.49,4689.49,3506.65,3506.65,3506.65,3506.65,3506.65,3506.65,4048.70,4048.70,4048.70,4048.70,4048.70,2360.16,2360.16,3211.48,3211.48,3597.35,3597.35,3597.35,3597.35,6217.68,6220.03,6220.03,6220.03,5931.95,5931.95,5917.71,5917.71,5917.71,6174.24,6174.24,6174.24,6174.24,6174.24,6174.24,6174.24,6174.24,4656.81,4656.81,4656.81,4656.81,5283.97,5283.97,5283.97,5146.44,5146.44,5146.44,6081.57,6219.73,5934.70,5934.70,5934.70,5934.70,6107.55,6107.55,7164.43,7164.43,7164.43,7164.43,8777.68,8765.80,7468.75,7468.75,7468.75,7468.75,7468.75,7281.67,7281.67,7273.95,7273.95,8027.03,8027.03,9634.27,8896.84,10272.64,10272.64,10326.45,10326.45,10326.45,10326.45,11106.66,11106.66,11106.66,11106.66,11106.66,11106.66,11106.66,11106.66,11106.66,8717.18,8717.18,8717.18,8717.18,8717.18,8717.18,8050.49,8062.75,7168.45,7168.45,7168.45,7168.45,7168.45,7168.45,7168.45,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,7080.92,6585.01,6585.01,6585.01,6585.01,6585.01,6585.01,6560.71,6560.71,6560.71,6425.79,6425.79,6759.79,6759.79,6759.79,6759.79,6627.40,6627.40,8249.73,8249.73,8249.73,7780.87,7780.87,7679.28,7668.86,8205.79,8205.79,8178.21,8178.21,10213.28,10213.28,10213.28,9122.06,9122.06,9122.06,9122.06,565.13,2425.97,2425.97,2425.97,4784.68,4784.68,4784.68,4784.68,4784.68,6627.40,11275.45,11275.45,11709.12,11865.80,11865.80,10966.75,10948.80,10124.65,10124.65,10124.65,10124.65,10124.65,11275.45,11275.45,11709.12
GRT02_MORO_1091_2_1,934.30,934.30,1084.62,1084.62,0.00,1865.59,905.20,905.20,905.20,1585.60,1585.60,1585.60,842.00,842.00,1788.22,1788.22,1788.22,1788.22,1466.13,1466.13,1466.13,2158.28,2158.28,2158.28,2494.78,2494.78,2360.32,2360.32,4641.91,4641.91,4641.91,4641.91,3107.24,3107.24,3129.66,2325.61,2325.61,4635.43,4635.43,4635.43,4635.43,1994.16,1994.16,1994.16,2195.35,2195.35,2527.91,2527.91,2527.91,2527.91,3240.20,3240.20,3583.28,3583.28,7093.35,7093.35,1755.42,1755.42,1755.42,1755.42,2492.58,2492.58,2492.58,2492.58,2492.58,2492.58,2492.58,2492.58,3404.97,3404.97,3600.55,3600.55,3600.55,3600.55,3394.87,3394.87,3317.06,3317.06,3620.52,3620.52,4869.81,4869.81,4869.81,4869.81,4869.81,3686.96,3686.96,3686.96,3686.96,3686.96,3686.96,4229.01,4229.01,4229.01,4229.01,4229.01,3028.78,3028.78,3637.27,3637.27,4265.98,4265.98,4265.98,4265.98,6502.23,6493.33,6493.33,6493.33,6112.27,6112.27,6098.02,6098.02,6098.02,6354.56,6354.56,6354.56,6354.56,6354.56,6354.56,6354.56,6354.56,4837.13,4837.13,4837.13,4837.13,5464.29,5464.29,5464.29,5326.76,5326.76,5326.76,6261.88,6400.05,6115.02,6115.02,6115.02,6115.02,6287.86,6287.86,7344.75,7344.75,7344.75,7344.75,8957.99,8946.12,7649.07,7649.07,7649.07,7649.07,7649.07,7461.99,7461.99,7454.26,7454.26,8207.35,8207.35,9814.59,9077.16,10452.95,10452.95,10506.76,10506.76,10506.76,10506.76,11286.98,11286.98,11286.98,11286.98,11286.98,11286.98,11286.98,11286.98,11286.98,8783.91,8783.91,8783.91,8783.91,8783.91,8783.91,8117.23,8129.49,7235.19,7235.19,7235.19,7235.19,7235.19,7235.19,7235.19,7147.66,7147.66,7147.66,7147.66,7147.66,7147.66,7147.66,7147.66,7147.66,7147.66,7147.66,6765.33,6765.33,6765.33,6765.33,6765.33,6765.33,6741.02,6741.02,6741.02,6166.86,6166.86,6500.86,6500.86,6500.86,6500.86,6368.47,6368.47,7990.79,7990.79,7990.79,7521.94,7521.94,7420.35,7409.93,7946.85,7946.85,7919.28,7919.28,9954.34,9954.34,9954.34,8863.12,8863.12,8863.12,8863.12,0.00,1865.59,1865.59,1865.59,4525.74,4525.74,4525.74,4525.74,4525.74,6368.47,11016.51,11016.51,11450.18,11606.86,11606.86,10707.82,10689.86,9865.72,9865.72,9865.72,9865.72,9865.72,11016.51,11016.51,11450.18
GRT02_MORO_1099_2_1,2377.22,2377.22,2203.92,2203.92,1610.48,0.00,1348.19,1348.19,1348.19,1465.61,1465.61,1465.61,1750.62,1750.62,2696.84,2696.84,2696.84,2696.84,1884.81,1884.81,1884.81,2576.96,2576.96,2576.96,1325.91,1325.91,1191.45,1191.45,3323.39,3323.39,3323.39,3323.39,2417.03,2417.03,2439.45,2160.11,2160.11,3766.25,3766.25,3766.25,3766.25,2412.83,2412.83,2412.83,2614.03,2614.03,2946.59,2946.59,2946.59,2946.59,3658.88,3658.88,3218.23,3218.23,7512.02,7512.02,2664.05,2664.05,2664.05,2664.05,3401.20,3401.20,3401.20,3401.20,3401.20,3401.20,3401.20,3401.20,4313.59,4313.59,4509.17,4509.17,4509.17,4509.17,4015.87,4015.87,3735.74,3735.74,4443.06,4443.06,5778.43,5778.43,5778.43,5778.43,5778.43,4281.20,4281.20,4281.20,4281.20,4281.20,4281.20,5137.63,5137.63,5137.63,5137.63,5137.63,4013.47,4013.47,4545.89,4545.89,5250.67,5250.67,5250.67,5250.67,7410.86,7401.95,7401.95,7401.95,7020.89,7020.89,7006.64,7006.64,7006.64,7263.18,7263.18,7263.18,7263.18,7263.18,7263.18,7263.18,7263.18,5745.75,5745.75,5745.75,5745.75,6372.91,6372.91,6372.91,6235.38,6235.38,6235.38,7170.50,7308.67,7023.64,7023.64,7023.64,7023.64,7196.48,7196.48,8253.37,8253.37,8253.37,8253.37,9866.61,9854.74,8557.69,8557.69,8557.69,8557.69,8557.69,8370.61,8370.61,8362.88,8362.88,9115.97,9115.97,10723.21,9985.78,11361.58,11361.58,11415.38,11415.38,11415.38,11415.38,11711.20,11711.20,11711.20,11711.20,11711.20,11711.20,11711.20,11711.20,11711.20,9202.59,9202.59,9202.59,9202.59,9202.59,9202.59,8535.91,8548.17,7653.86,7653.86,7653.86,7653.86,7653.86,7653.86,7653.86,7566.33,7566.33,7566.33,7566.33,7566.33,7566.33,7566.33,7566.33,7566.33,7566.33,7566.33,7327.73,7327.73,7327.73,7327.73,7327.73,7327.73,7210.17,7210.17,7210.17,6585.53,6585.53,6919.53,6919.53,6919.53,6919.53,6787.15,6787.15,8409.47,8409.47,8409.47,7940.62,7940.62,7839.02,7828.60,8365.53,8365.53,8337.96,8337.96,10373.02,10373.02,10373.02,9281.80,9281.80,9281.80,9281.80,1610.48,0.00,0.00,0.00,4944.42,4944.42,4944.42,4944.42,4944.42,6787.15,11435.19,11435.19,11868.86,12025.54,12025.54,11126.50,11108.54,10284.39,10284.39,10284.39,10284.39,10284.39,11435.19,11435.19,11868.86
GRT02_MORO_1105_2_1,1958.93,1958.93,2109.25,2109.25,1192.19,1874.40,0.00,0.00,0.00,1999.04,1999.04,1999.04,1752.02,1752.02,2698.24,2698.24,2698.24,2698.24,2161.49,2161.49,2161.49,2853.63,2853.63,2853.63,2503.59,2503.59,2369.12,2369.12,4650.72,4650.72,4650.72,4650.72,3520.68,3520.68,3543.10,2739.05,2739.05,5048.87,5048.87,5048.87,5048.87,2689.51,2689.51,2689.51,2890.71,2890.71,3223.26,3223.26,3223.26,3223.26,3935.56,3935.56,3996.72,3996.72,7788.70,7788.70,2665.45,2665.45,2665.45,2665.45,3402.60,3402.60,3402.60,3402.60,3402.60,3402.60,3402.60,3402.60,4314.99,4314.99,4510.57,4510.57,4510.57,4510.57,4292.55,4292.55,4012.42,4012.42,4530.54,4530.54,5779.83,5779.83,5779.83,5779.83,5779.83,4557.88,4557.88,4557.88,4557.88,4557.88,4557.88,5139.03,5139.03,5139.03,5139.03,5139.03,3595.18,3595.18,4446.51,4446.51,4832.38,4832.38,4832.38,4832.38,7412.25,7403.35,7403.35,7403.35,7022.29,7022.29,7008.04,7008.04,7008.04,7264.58,7264.58,7264.58,7264.58,7264.58,7264.58,7264.58,7264.58,5747.15,5747.15,5747.15,5747.15,6374.31,6374.31,6374.31,6236.78,6236.78,6236.78,7171.90,7310.07,7025.04,7025.04,7025.04,7025.04,7197.88,7197.88,8254.77,8254.77,8254.77,8254.77,9868.01,9856.14,8559.09,8559.09,8559.09,8559.09,8559.09,8372.01,8372.01,8364.28,8364.28,9117.37,9117.37,10724.61,9987.18,11362.97,11362.97,11416.78,11416.78,11416.78,11416.78,11987.88,11987.88,11987.88,11987.88,11987.88,11987.88,11987.88,11987.88,11987.88,9479.27,9479.27,9479.27,9479.27,9479.27,9479.27,8812.59,8824.85,7930.54,7930.54,7930.54,7930.54,7930.54,7930.54,7930.54,7843.01,7843.01,7843.01,7843.01,7843.01,7843.01,7843.01,7843.01,7843.01,7843.01,7843.01,7604.41,7604.41,7604.41,7604.41,7604.41,7604.41,7486.85,7486.85,7486.85,6862.21,6862.21,7196.21,7196.21,7196.21,7196.21,7063.82,7063.82,8686.15,8686.15,8686.15,8217.30,8217.30,8115.70,8105.28,8642.21,8642.21,8614.64,8614.64,10649.70,10649.70,10649.70,9558.48,9558.48,9558.48,9558.48,1192.19,1874.40,1874.40,1874.40,5221.10,5221.10,5221.10,5221.10,5221.10,7063.82,11711.87,11711.87,12145.54,12302.22,12302.22,11403.18,11385.22,10561.07,10561.07,10561.07,10561.07,10561.07,11711.87,11711.87,12145.54
