detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
BP4_D3(2),0.100911370839819,0.003186399070033,secondary,Baseler Platz,50,frankfurt,1,24,8.663452,50.103391
BP4_D4(2),0.070628787231755,0.003344084803137,secondary,Baseler Platz,50,frankfurt,1,25,8.663525,50.10339
BP4_D5(2),0.048190900003624,0.002830596477454,secondary,Baseler Platz,50,frankfurt,1,26,8.663585,50.103381
BP2_D1,0.049609075877534,0.016966653009741,secondary,Baseler Platz,50,frankfurt,1,29,8.6643063,50.1029946
BP2_D2,0.132202987313257,0.018793996881026,secondary,Baseler Platz,50,frankfurt,1,28,8.664302,50.102957
BP2_D3,0.135046917479779,0.019480575336344,secondary,Baseler Platz,50,frankfurt,1,27,8.6642982,50.1029318
STA2_D5(KFZ3),0.063197389470363,0.024803964535329,primary,Stresemannallee,50,frankfurt,1,55,8.6694,50.098961
STA2_D6(KFZ3),0.063937927018023,0.025939510957161,primary,Stresemannallee,50,frankfurt,1,56,8.669449,50.098974
STA2_D7(KFZ3),0.062617782823376,0.026069942979701,primary,Stresemannallee,50,frankfurt,1,57,8.6694869,50.0989885
STA2_D8(KFZ3),0.063407045642786,0.025505638892351,primary,Stresemannallee,50,frankfurt,1,58,8.6695315,50.0990118
STA2_D2(KFZ4),0.325876195415878,0.028554459609257,tertiary,Gartenstraße,50,frankfurt,1,67,8.668072,50.098995
STA2_D3(KFZ4),0.327848812765796,0.027444686925465,tertiary,Gartenstraße,50,frankfurt,1,66,8.668108,50.098968
STA2_D4(KFZ4),0.073760292970081,0.028149643065647,tertiary,Gartenstraße,50,frankfurt,1,65,8.668139,50.098945
STA1_D1(KFZ4),0.339264812775479,0.005220392851495,primary,Friedensbrücke,50,frankfurt,1,69,8.667732,50.100116
STA1_D2(KFZ4),0.3394308434969,0.003685866226694,primary,Friedensbrücke,50,frankfurt,1,68,8.667692,50.100097
STA1_D9(KFZ5),0.427951849318635,0.005985718425675,tertiary,Schaumainkai,50,frankfurt,1,71,8.6682424,50.1002832
STA1_D8(KFZ5),0.093929446215683,0.007060024510717,tertiary,Schaumainkai,50,frankfurt,1,70,8.6682732,50.1002359
