detid_Y,Z10CT1,Z10CT10,Z10CT11,Z10CT12,Z10CT13,Z10CT14,Z10CT15,Z10CT16,Z10CT17,Z10CT18,Z10CT19,Z10CT2,Z10CT20,Z10CT21,Z10CT22,Z10CT23,Z10CT24,Z10CT3,Z10CT4,Z10CT5,Z10CT6,Z10CT7,Z10CT9,Z11CT1,Z11CT10,Z11CT11,Z11CT13,Z11CT14,Z11CT15,Z11CT16,Z11CT17,Z11CT2,Z11CT7,Z11CT8,Z12CT1,Z12CT10,Z12CT11,Z12CT12,Z12CT13,Z12CT14,Z12CT16,Z12CT2,Z12CT3,Z12CT4,Z12CT5,Z12CT6,Z12CT7,Z12CT8,Z12CT9,Z13CT1,Z13CT10,Z13CT11,Z13CT12,Z13CT14,Z13CT15,Z13CT16,Z13CT17,Z13CT18,Z13CT19,Z13CT2,Z13CT21,Z13CT3,Z13CT4,Z13CT5,Z13CT6,Z13CT7,Z13CT9,Z14CT1,Z14CT10,Z14CT11,Z14CT12,Z14CT13,Z14CT14,Z14CT15,Z14CT16,Z14CT17,Z14CT18,Z14CT19,Z14CT2,Z14CT20,Z14CT21,Z14CT22,Z14CT23,Z14CT24,Z14CT3,Z14CT4,Z14CT5,Z14CT7,Z14CT8,Z14CT9,Z15CT10,Z15CT11,Z15CT12,Z15CT13,Z15CT15,Z15CT17,Z15CT2,Z15CT3,Z15CT4,Z15CT5,Z15CT6,Z15CT9,Z16CT1,Z16CT10,Z16CT13,Z16CT14,Z16CT2,Z16CT4,Z16CT5,Z16CT6,Z16CT8,Z16CT9,Z17CT1,Z17CT10,Z17CT12,Z17CT13,Z17CT14,Z17CT2,Z17CT3,Z17CT4,Z17CT5,Z17CT6,Z17CT7,Z17CT8,Z17CT9,Z18CT1,Z18CT10,Z18CT11,Z18CT12,Z18CT13,Z18CT2,Z18CT3,Z18CT4,Z18CT5,Z19CT1,Z19CT10,Z19CT12,Z19CT14,Z19CT16,Z19CT2,Z19CT3,Z19CT4,Z19CT6,Z19CT7,Z19CT8,Z19CT9,Z1CT1,Z1CT10,Z1CT11,Z1CT12,Z1CT13,Z1CT14,Z1CT16,Z1CT3,Z1CT4,Z1CT5,Z1CT6,Z1CT9,Z20CT1,Z20CT2,Z20CT3,Z20CT4,Z20CT5,Z20CT6,Z20CT7,Z20CT8,Z21CT1,Z21CT2,Z21CT3,Z21CT4,Z21CT5,Z21CT6,Z21CT7,Z22CT10,Z22CT11,Z22CT12,Z22CT13,Z22CT2,Z22CT4,Z22CT7,Z22CT8,Z23CT1,Z23CT10,Z23CT11,Z23CT12,Z23CT16,Z23CT2,Z23CT3,Z23CT5,Z23CT6,Z23CT7,Z23CT9,Z24CT1,Z24CT10,Z24CT11,Z24CT12,Z24CT13,Z24CT14,Z24CT2,Z24CT3,Z24CT4,Z24CT5,Z24CT6,Z24CT7,Z24CT8,Z24CT9,Z25CT1,Z25CT11,Z25CT12,Z25CT13,Z25CT14,Z25CT15,Z25CT16,Z25CT17,Z25CT18,Z25CT19,Z25CT2,Z25CT20,Z25CT22,Z25CT23,Z25CT24,Z25CT3,Z25CT4,Z25CT6,Z25CT7,Z26CT1,Z26CT2,Z26CT3,Z26CT4,Z26CT5,Z26CT7,Z26CT8,Z27CT1,Z27CT11,Z27CT12,Z27CT13,Z27CT14,Z27CT15,Z27CT16,Z27CT2,Z27CT3,Z27CT4,Z27CT5,Z27CT6,Z27CT7,Z27CT9,Z28CT1,Z28CT2,Z28CT3,Z28CT4,Z28CT5,Z28CT6,Z28CT7,Z28CT8,Z28CT9,Z29CT1,Z29CT10,Z29CT11,Z29CT12,Z29CT13,Z29CT14,Z29CT15,Z29CT2,Z29CT3,Z29CT4,Z29CT5,Z29CT6,Z29CT7,Z29CT9,Z2CT1,Z2CT10,Z2CT11,Z2CT12,Z2CT13,Z2CT14,Z2CT15,Z2CT16,Z2CT17,Z2CT18,Z2CT19,Z2CT2,Z2CT20,Z2CT21,Z2CT22,Z2CT23,Z2CT24,Z2CT3,Z2CT4,Z2CT5,Z2CT6,Z2CT7,Z2CT8,Z2CT9,Z30CT1,Z30CT10,Z30CT11,Z30CT12,Z30CT13,Z30CT14,Z30CT15,Z30CT16,Z30CT17,Z30CT18,Z30CT19,Z30CT2,Z30CT20,Z30CT21,Z30CT22,Z30CT24,Z30CT3,Z30CT4,Z30CT5,Z30CT6,Z30CT7,Z30CT9,Z31CT1,Z31CT2,Z31CT3,Z31CT4,Z31CT5,Z31CT6,Z31CT7,Z31CT8,Z3CT1,Z3CT11,Z3CT12,Z3CT13,Z3CT14,Z3CT15,Z3CT16,Z3CT17,Z3CT18,Z3CT2,Z3CT3,Z3CT4,Z3CT5,Z3CT6,Z3CT7,Z3CT8,Z3CT9,Z4CT1,Z4CT10,Z4CT11,Z4CT12,Z4CT14,Z4CT15,Z4CT16,Z4CT17,Z4CT18,Z4CT19,Z4CT2,Z4CT20,Z4CT21,Z4CT23,Z4CT24,Z4CT3,Z4CT4,Z4CT5,Z4CT6,Z4CT7,Z4CT8,Z4CT9,Z5CT1,Z5CT10,Z5CT11,Z5CT12,Z5CT13,Z5CT14,Z5CT15,Z5CT17,Z5CT18,Z5CT2,Z5CT20,Z5CT21,Z5CT22,Z5CT3,Z5CT4,Z5CT5,Z5CT6,Z5CT7,Z5CT8,Z6CT1,Z6CT10,Z6CT11,Z6CT12,Z6CT13,Z6CT14,Z6CT16,Z6CT17,Z6CT18,Z6CT19,Z6CT2,Z6CT20,Z6CT3,Z6CT4,Z6CT5,Z6CT6,Z6CT8,Z6CT9,Z7CT1,Z7CT12,Z7CT17,Z7CT2,Z7CT5,Z7CT6,Z7CT7,Z7CT8,Z8CT1,Z8CT10,Z8CT11,Z8CT12,Z8CT13,Z8CT14,Z8CT15,Z8CT17,Z8CT18,Z8CT2,Z8CT3,Z8CT4,Z8CT5,Z8CT6,Z8CT8,Z8CT9,Z9CT1,Z9CT11,Z9CT12,Z9CT14,Z9CT15,Z9CT16,Z9CT17,Z9CT18,Z9CT19,Z9CT2,Z9CT3,Z9CT6,Z9CT7,Z9CT8,Z9CT9
Z10CT1,0.00,796.67,778.83,379.75,356.67,439.15,902.77,1068.75,1729.01,994.34,804.41,356.67,1306.42,1293.02,1061.47,1137.73,1248.37,1139.37,710.75,855.01,939.44,849.78,1549.89,1869.26,2311.42,2118.61,2229.72,1695.63,1869.26,1869.26,2168.00,1869.26,1500.28,2031.81,2502.93,2943.50,3603.54,3370.10,2832.24,3059.03,3176.92,2661.83,2625.95,2727.09,2869.27,2564.93,2544.30,2385.25,2177.94,4047.38,3064.24,2527.49,2514.45,3313.31,3891.98,2654.88,2654.88,3140.70,2436.99,3503.43,3486.42,2940.83,2257.56,3191.47,3313.31,3087.14,3551.70,3845.89,5584.22,4562.67,5516.28,5285.61,4969.58,5516.28,5604.55,6118.41,6141.49,5203.22,4606.79,6122.35,6122.35,6195.94,6300.53,7011.37,5662.15,5535.01,5685.09,5597.12,8201.16,6483.88,3578.66,5121.59,5316.37,4057.18,3599.24,4054.74,3682.59,3793.74,3482.20,3899.20,3887.39,4149.99,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,1290.18,1729.01,2869.27,2869.27,1621.80,1621.80,1621.80,1729.01,1621.80,2869.27,1621.80,1729.01,1729.01,1729.01,1729.01,1729.01,1729.01,1729.01,1729.01,1729.01,1729.01,1729.01,2869.27,3010.30,2869.27,2869.27,2869.27,2869.27,2869.27,3225.24,3225.24,2869.27,2869.27,2869.27,3670.93,3828.57,4145.07,3407.03,3115.07,4479.37,3617.36,3668.76,3180.42,3180.42,3115.07,4280.37,2846.62,3104.94,4179.99,5625.75,4179.99,3872.66,3237.19,3237.19,3305.51,4272.88,4398.40,4858.38,4398.40,4272.88,4272.88,8270.78,8270.78,8270.78,7154.49,7154.49,7154.49,7154.49,7154.49,5326.06,5998.68,5998.68,5998.68,5326.06,5998.68,5998.68,6059.44,6059.44,5998.68,5998.68,5763.60,5912.51,5912.51,5912.51,5912.51,5912.51,5912.51,5763.60,5763.60,5763.60,5912.51,5912.51,5912.51,5912.51,8612.17,7362.01,7142.44,7362.01,7142.44,8791.34,6932.64,7354.55,7845.75,9152.09,7994.62,8952.29,7543.93,6796.00,7759.12,7918.41,8248.76,6512.78,7202.60,3480.30,5126.69,4366.50,4813.78,4811.06,3872.35,3676.94,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,1714.53,4166.12,1714.53,6059.44,5763.60,6059.44,6059.44,5763.60,6059.44,5763.60,6059.44,6059.44,6029.64,7489.71,5045.64,7214.52,7489.71,7214.52,7214.52,6316.76,6316.76,6435.33,6435.33,6029.64,6316.76,7489.71,2097.91,2038.10,1573.62,1829.04,1673.86,1917.00,1863.74,2387.66,3057.95,2097.91,1829.04,2942.68,2972.27,2970.03,2915.44,1611.49,2797.39,2785.98,2985.67,1611.49,2204.66,1587.46,1432.10,2272.88,4644.62,4644.62,4644.62,4644.62,4166.12,4166.12,4166.12,4166.12,4166.12,4644.62,4644.62,4644.62,4644.62,4644.62,4644.62,4166.12,4644.62,4644.62,4644.62,4166.12,4166.12,4166.12,8270.78,8809.74,8809.74,8572.63,8809.74,8572.63,9208.74,9208.74,1512.79,2490.52,2025.77,1384.61,1558.83,2503.12,2941.73,2273.10,1571.90,1715.44,2250.00,1174.62,1768.62,2389.26,2514.50,2239.03,1548.68,3289.21,2048.11,2430.34,2132.51,3064.44,3114.64,3114.64,2793.26,2986.96,2064.97,3076.39,3185.11,3280.35,3368.33,3381.30,2440.41,2662.10,3246.41,2028.56,1917.72,2276.11,2178.66,6020.58,3636.12,3294.34,3241.85,2909.40,5247.78,4358.19,3894.02,3894.02,3899.43,3830.76,3830.76,3578.02,6020.58,4901.94,4010.01,3830.76,3850.17,3753.90,2257.56,2945.83,1698.94,2167.05,2161.03,2225.10,2234.38,2089.93,1383.27,2205.89,1467.75,1886.50,917.16,1674.66,1952.78,1784.91,3276.41,2993.59,4644.62,4644.62,4835.61,4644.62,4644.62,4644.62,5032.90,4644.62,5926.76,6796.27,7214.52,6141.68,6158.15,5926.76,5497.49,7154.49,7113.03,5858.57,6225.07,6351.02,7133.39,7242.57,7154.49,7069.16,970.43,1439.21,1439.21,2118.78,1936.28,2118.78,2118.78,1245.20,902.61,648.95,786.35,782.77,989.86,1565.46,782.77
Z10CT10,1041.72,0.00,903.67,779.51,599.27,838.91,972.26,1138.25,2128.78,1394.10,1204.17,599.27,1171.40,1692.78,975.77,1537.49,1100.51,1004.35,595.34,979.85,191.65,734.37,1619.39,1684.92,2127.08,1934.28,2045.39,1511.30,1684.92,1684.92,1497.27,1684.92,719.31,1847.47,2231.90,2759.16,3419.21,3185.76,2647.91,2874.69,2992.58,2333.65,2441.62,2542.76,2684.94,2380.60,2359.97,2114.21,1993.60,4814.78,3831.65,3294.90,3281.86,4080.72,4596.82,2833.99,2833.99,3019.60,3204.40,4270.84,3654.27,3708.24,3024.97,3958.88,4080.72,3854.55,4230.31,4613.30,5819.38,5330.08,5395.18,5164.51,4848.48,5395.18,5483.45,5997.30,6020.39,5082.12,5374.20,6001.24,6001.24,6074.84,6179.43,6890.26,5541.04,5770.18,5920.26,5594.16,8080.05,6362.78,3457.56,5000.49,5214.28,3936.08,3478.13,4222.59,3561.49,3672.64,3361.09,3778.09,3766.29,4028.89,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,1359.68,2128.78,2684.94,2684.94,1691.30,1691.30,1691.30,2128.78,1691.30,2684.94,1691.30,2128.78,2128.78,2128.78,2128.78,2128.78,2128.78,2128.78,2128.78,2128.78,2128.78,2128.78,2684.94,2825.97,2684.94,2684.94,2684.94,2684.94,2684.94,3040.91,3040.91,2684.94,2684.94,2684.94,3549.82,3707.46,4023.97,2786.07,2690.13,4358.27,3496.26,3250.87,2762.53,2762.53,2690.13,4159.26,3614.03,3872.35,4947.40,6393.16,4947.40,4640.07,4004.60,4004.60,4072.92,5040.29,5165.81,5625.79,5165.81,5040.29,5040.29,8149.68,8149.68,8149.68,7033.38,7033.38,7033.38,7033.38,7033.38,6093.47,6766.09,6766.09,6766.09,6093.47,6766.09,6766.09,6826.85,6826.85,6766.09,6766.09,6531.01,6679.92,6679.92,6679.92,6679.92,6679.92,6679.92,6531.01,6531.01,6531.01,6679.92,6679.92,6679.92,6679.92,8491.07,7240.90,7021.34,7240.90,7021.34,8670.23,6811.54,7233.45,7724.65,9030.99,7873.51,8831.19,7422.83,6674.90,7638.01,7797.31,8127.66,6391.68,7081.50,3295.97,4940.98,3745.54,4192.82,4626.73,3688.01,3492.61,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,2114.29,4933.53,2114.29,6826.85,6531.01,6826.85,6826.85,6531.01,6826.85,6531.01,6826.85,6826.85,5408.68,6868.74,4424.68,6593.56,6868.74,6593.56,6593.56,5695.80,5695.80,5814.37,5814.37,5408.68,5695.80,6868.74,1672.97,1613.15,1376.37,1404.10,1363.65,1595.31,1438.80,1962.72,2633.01,1672.97,1404.10,2517.73,2547.32,2545.08,2490.50,1414.25,2372.45,2361.04,2560.73,1414.25,1779.72,1734.98,1555.69,1847.93,5412.03,5412.03,5412.03,5412.03,4933.53,4933.53,4933.53,4933.53,4933.53,5412.03,5412.03,5412.03,5412.03,5412.03,5412.03,4933.53,5412.03,5412.03,5412.03,4933.53,4933.53,4933.53,8149.68,8688.64,8688.64,8451.52,8688.64,8451.52,9087.64,9087.64,765.00,1869.56,1404.81,1187.36,811.04,1882.15,2320.77,1652.14,1261.69,1094.48,1629.04,1262.23,1147.65,1608.29,1893.54,1618.07,1222.91,3168.11,1927.00,2333.66,2035.83,2943.33,2993.53,2993.53,2672.16,2865.86,1943.87,2955.28,3064.01,3159.25,3247.23,3260.20,2319.31,2540.99,3125.30,2092.83,1796.61,2179.43,2081.97,5399.62,3015.16,2673.37,2620.89,2288.44,4626.82,3737.23,3273.05,3273.05,3278.47,3209.79,3209.79,2957.05,5399.62,4280.98,3389.05,3209.79,3229.21,3132.94,3024.97,3713.24,2466.35,2728.43,2925.58,2533.92,2543.20,2398.76,2150.68,2973.30,2235.16,2653.91,1684.57,2442.07,2717.73,2552.32,4043.82,3761.00,5412.03,5412.03,5603.02,5412.03,5412.03,5412.03,5800.31,5412.03,5305.80,6175.31,6593.56,5520.71,5537.19,5305.80,4876.53,7033.38,6492.06,5237.61,5604.11,5730.06,6512.43,6621.61,7033.38,6448.20,1737.84,2206.62,2206.62,2880.05,2697.55,2880.05,2880.05,2012.61,1670.02,1416.36,1405.35,1401.77,1608.86,1705.49,1401.77
Z10CT11,1227.54,870.45,0.00,965.33,785.10,1024.74,1446.98,1612.96,2314.60,1579.93,1390.00,785.10,1558.75,1878.60,282.64,1723.32,469.54,1391.70,1080.17,76.18,573.04,1219.20,2094.10,1960.06,2402.22,2209.42,2320.53,1786.44,1960.06,1960.06,1772.41,1960.06,994.45,2122.61,2507.03,3034.30,3694.34,3460.90,2923.05,3149.83,3267.72,2608.78,2716.76,2817.90,2960.07,2655.74,2635.11,2389.35,2268.74,4422.95,3439.81,3006.53,3002.54,3688.89,3921.73,2147.64,2147.64,2438.01,2678.30,3879.01,2979.18,3316.41,2920.63,3567.04,3688.89,3462.71,3555.21,4221.47,5237.80,4921.63,4813.59,4582.93,4266.89,4813.59,4901.86,5415.72,5438.81,4500.53,4965.75,5419.66,5419.66,5493.26,5597.85,6308.68,4959.46,5188.59,5338.68,5012.57,7498.47,5781.20,2875.97,4418.90,4632.69,3354.50,2896.55,3547.49,2979.90,3091.05,2779.51,3196.51,3184.70,3447.30,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,1834.39,2314.60,2960.07,2960.07,2166.01,2166.01,2166.01,2314.60,2166.01,2960.07,2166.01,2314.60,2314.60,2314.60,2314.60,2314.60,2314.60,2314.60,2314.60,2314.60,2314.60,2314.60,2960.07,3101.11,2960.07,2960.07,2960.07,2960.07,2960.07,3316.04,3316.04,2960.07,2960.07,2960.07,2968.24,3125.88,3442.39,2628.20,2336.24,3776.68,2914.67,2896.98,2408.64,2408.64,2336.24,3577.68,3334.72,3593.03,4668.08,6113.84,4668.08,4360.76,3725.28,3725.28,3681.09,4760.98,4886.49,5346.48,4886.49,4760.98,4760.98,7568.09,7568.09,7568.09,6451.80,6451.80,6451.80,6451.80,6451.80,5814.15,6486.77,6486.77,6486.77,5814.15,6486.77,6486.77,6547.54,6547.54,6486.77,6486.77,6251.69,6400.60,6400.60,6400.60,6400.60,6400.60,6400.60,6251.69,6251.69,6251.69,6400.60,6400.60,6400.60,6400.60,7909.48,6659.32,6439.76,6659.32,6439.76,8088.65,6229.95,6651.87,7143.06,8449.40,7291.93,8249.60,6841.24,6093.31,7056.43,7215.72,7546.08,5810.09,6499.91,3571.10,4783.11,3587.67,4034.95,4815.10,3963.15,3767.74,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,2300.12,5014.56,2300.12,6547.54,6251.69,6547.54,6547.54,6251.69,6547.54,6251.69,6547.54,6547.54,5250.81,6710.87,4266.81,6435.69,6710.87,6435.69,6435.69,5537.93,5537.93,5656.50,5656.50,5250.81,5537.93,6710.87,1319.08,1259.27,794.79,1050.21,895.03,1202.06,1084.91,1608.83,2279.12,1319.08,1050.21,2163.84,2193.44,2191.20,2136.61,832.66,2018.56,2007.15,2206.84,832.66,1425.83,918.91,756.06,1494.05,5493.06,5493.06,5493.06,5493.06,5014.56,5014.56,5014.56,5014.56,5014.56,5493.06,5493.06,5493.06,5493.06,5493.06,5493.06,5014.56,5493.06,5493.06,5493.06,5014.56,5014.56,5014.56,7568.09,8107.06,8107.06,7869.94,8107.06,7869.94,8506.06,8506.06,1006.96,1711.69,1246.94,605.77,1053.00,1724.29,2162.90,1494.27,793.07,936.61,1471.17,498.58,989.78,1673.50,1735.67,1460.20,769.85,2586.53,1345.42,1752.08,1454.25,2361.75,2411.95,2411.95,2090.58,2284.28,1362.28,2373.70,2482.42,2577.66,2665.64,2678.62,1737.72,1959.41,2543.72,1511.24,1215.03,1597.84,1500.39,5241.75,2857.29,2515.50,2463.02,2130.57,4468.95,3579.36,3115.18,3115.18,3120.60,3051.93,3051.93,2799.19,5241.75,4123.11,3231.18,3051.93,3071.34,2975.07,2920.63,3794.28,2652.17,1912.36,2109.51,1717.86,1727.13,1582.69,2231.72,3054.34,2316.20,2734.95,1870.39,2110.62,1901.67,2633.36,4124.85,3842.04,5493.06,5493.06,5684.05,5493.06,5493.06,5493.06,5881.34,5493.06,5147.93,6017.44,6435.69,5362.85,5379.32,5147.93,4718.66,6451.80,6334.20,5079.74,5446.24,5572.19,6354.56,6463.74,6451.80,6290.33,1923.67,2392.45,2392.45,3065.88,2883.37,3065.88,3065.88,2198.44,1855.84,1602.19,1591.18,1539.79,1086.83,889.42,1539.79
Z10CT12,493.11,659.73,650.76,0.00,219.73,59.41,523.02,689.01,1349.27,614.60,424.67,219.73,1169.48,913.27,933.39,757.98,1120.30,1002.43,573.81,726.93,802.50,712.84,1170.15,1732.32,2174.48,1981.68,2092.78,1558.69,1732.32,1732.32,2031.07,1732.32,1363.34,1894.87,2365.99,2806.56,3466.60,3233.16,2695.30,2922.09,3039.98,2524.89,2489.02,2590.15,2732.33,2427.99,2407.36,2248.31,2041.00,4266.18,3283.04,2746.29,2733.25,3532.11,4110.78,2798.40,2798.40,3088.77,2655.79,3722.23,3629.93,3159.63,2476.36,3410.27,3532.11,3305.94,3770.50,4064.70,5803.02,4781.47,5464.35,5233.68,4917.65,5464.35,5552.62,6066.48,6089.56,5151.29,4825.59,6070.41,6070.41,6144.01,6248.60,6959.44,5610.21,5753.81,5903.89,5663.33,8149.22,6431.95,3526.73,5069.66,5283.45,4005.25,3547.31,4198.25,3630.66,3741.81,3430.27,3847.26,3835.46,4098.06,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,910.44,1349.27,2732.33,2732.33,1242.06,1242.06,1242.06,1349.27,1242.06,2732.33,1242.06,1349.27,1349.27,1349.27,1349.27,1349.27,1349.27,1349.27,1349.27,1349.27,1349.27,1349.27,2732.33,2873.36,2732.33,2732.33,2732.33,2732.33,2732.33,3088.30,3088.30,2732.33,2732.33,2732.33,3619.00,3776.64,4093.14,3278.96,2987.00,4427.44,3565.43,3547.74,3059.40,3059.40,2987.00,4228.44,3065.43,3323.74,4398.79,5844.55,4398.79,4091.47,3455.99,3455.99,3524.32,4491.68,4617.20,5077.18,4617.20,4491.68,4491.68,8218.85,8218.85,8218.85,7102.56,7102.56,7102.56,7102.56,7102.56,5544.86,6217.48,6217.48,6217.48,5544.86,6217.48,6217.48,6278.25,6278.25,6217.48,6217.48,5982.40,6131.31,6131.31,6131.31,6131.31,6131.31,6131.31,5982.40,5982.40,5982.40,6131.31,6131.31,6131.31,6131.31,8560.24,7310.07,7090.51,7310.07,7090.51,8739.41,6880.71,7302.62,7793.82,9100.16,7942.69,8900.36,7492.00,6744.07,7707.19,7866.48,8196.83,6460.85,7150.67,3343.36,4989.75,4238.42,4685.70,4674.12,3735.41,3540.00,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,1334.79,4384.92,1334.79,6278.25,5982.40,6278.25,6278.25,5982.40,6278.25,5982.40,6278.25,6278.25,5901.57,7361.63,4917.56,7086.45,7361.63,7086.45,7086.45,6188.68,6188.68,6307.26,6307.26,5901.57,6188.68,7361.63,1969.84,1910.02,1445.55,1700.97,1545.79,1852.81,1735.67,2259.59,2929.88,1969.84,1700.97,2814.60,2844.19,2841.95,2787.37,1483.42,2669.32,2657.91,2857.60,1483.42,2076.59,1569.67,1406.82,2144.80,4863.42,4863.42,4863.42,4863.42,4384.92,4384.92,4384.92,4384.92,4384.92,4863.42,4863.42,4863.42,4863.42,4863.42,4863.42,4384.92,4863.42,4863.42,4863.42,4384.92,4384.92,4384.92,8218.85,8757.81,8757.81,8520.70,8757.81,8520.70,9156.81,9156.81,1375.85,2362.45,1897.69,1256.53,1421.89,2375.04,2813.66,2145.03,1443.83,1587.36,2121.92,1149.34,1640.54,2252.32,2386.43,2110.96,1420.61,3237.28,1996.18,2402.83,2105.01,3012.51,3062.71,3062.71,2741.33,2935.03,2013.04,3024.46,3133.18,3228.42,3316.40,3329.37,2388.48,2610.17,3194.48,2162.00,1865.79,2248.60,2151.15,5892.51,3508.05,3166.26,3113.78,2781.33,5119.71,4230.12,3765.94,3765.94,3771.36,3702.68,3702.68,3449.94,5892.51,4773.87,3881.93,3702.68,3722.10,3625.83,2476.36,3164.63,1917.74,2387.93,2379.83,2368.61,2377.89,2233.45,1602.07,2424.70,1686.55,2105.30,1135.96,1893.46,2171.58,2003.71,3495.21,3212.39,4863.42,4863.42,5054.41,4863.42,4863.42,4863.42,5251.70,4863.42,5798.69,6668.19,7086.45,6013.60,6030.07,5798.69,5369.42,7102.56,6984.95,5730.49,6096.99,6222.94,7005.32,7114.49,7102.56,6941.09,1189.23,1556.09,1556.09,2100.54,1918.04,2100.54,2100.54,1464.00,1121.41,867.75,1152.43,1148.85,1355.95,1540.18,1148.85
Z10CT13,442.45,440.00,600.10,180.24,0.00,239.64,661.89,827.87,1529.51,794.83,604.91,0.00,949.75,1093.51,882.73,938.22,1069.64,782.70,354.08,676.27,582.77,493.11,1309.01,1512.59,1954.75,1761.94,1873.05,1338.96,1512.59,1512.59,1811.33,1512.59,1143.61,1675.14,2146.26,2586.83,3246.87,3013.43,2475.57,2702.36,2820.25,2305.16,2269.28,2370.42,2512.60,2208.26,2187.63,2028.58,1821.27,4215.51,3232.38,2695.63,2682.59,3481.45,4060.12,2747.74,2747.74,3038.11,2605.13,3671.57,3579.27,3108.97,2425.70,3359.61,3481.45,3255.28,3719.84,4014.03,5752.36,4730.81,5413.69,5183.02,4866.99,5413.69,5501.96,6015.81,6038.90,5100.63,4774.93,6019.75,6019.75,6093.35,6197.94,6908.78,5559.55,5703.15,5853.23,5612.67,8098.56,6381.29,3476.07,5019.00,5232.79,3954.59,3496.65,4147.59,3580.00,3691.15,3379.61,3796.60,3784.80,4047.40,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,1049.30,1529.51,2512.60,2512.60,1380.92,1380.92,1380.92,1529.51,1380.92,2512.60,1380.92,1529.51,1529.51,1529.51,1529.51,1529.51,1529.51,1529.51,1529.51,1529.51,1529.51,1529.51,2512.60,2653.63,2512.60,2512.60,2512.60,2512.60,2512.60,2868.57,2868.57,2512.60,2512.60,2512.60,3568.34,3725.97,4042.48,3177.19,2936.34,4376.78,3514.77,3497.08,3008.74,3008.74,2936.34,4177.78,3014.76,3273.08,4348.13,5793.89,4348.13,4040.80,3405.33,3405.33,3473.65,4441.02,4566.54,5026.52,4566.54,4441.02,4441.02,8168.19,8168.19,8168.19,7051.90,7051.90,7051.90,7051.90,7051.90,5494.20,6166.82,6166.82,6166.82,5494.20,6166.82,6166.82,6227.58,6227.58,6166.82,6166.82,5931.74,6080.65,6080.65,6080.65,6080.65,6080.65,6080.65,5931.74,5931.74,5931.74,6080.65,6080.65,6080.65,6080.65,8509.58,7259.41,7039.85,7259.41,7039.85,8688.75,6830.05,7251.96,7743.16,9049.50,7892.03,8849.70,7441.34,6693.41,7656.53,7815.82,8146.17,6410.19,7100.01,3123.63,4770.02,4102.73,4550.01,4454.39,3515.68,3320.27,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,1515.02,4334.26,1515.02,6227.58,5931.74,6227.58,6227.58,5931.74,6227.58,5931.74,6227.58,6227.58,5799.80,7259.86,4815.80,6984.69,7259.86,6984.69,6984.69,6086.92,6086.92,6205.49,6205.49,5799.80,6086.92,7259.86,1919.18,1859.36,1394.89,1650.31,1495.13,1802.15,1685.00,2208.93,2879.22,1919.18,1650.31,2763.94,2793.53,2791.29,2736.71,1432.76,2618.66,2607.25,2806.94,1432.76,2025.93,1519.01,1356.16,2094.14,4812.76,4812.76,4812.76,4812.76,4334.26,4334.26,4334.26,4334.26,4334.26,4812.76,4812.76,4812.76,4812.76,4812.76,4812.76,4334.26,4812.76,4812.76,4812.76,4334.26,4334.26,4334.26,8168.19,8707.15,8707.15,8470.04,8707.15,8470.04,9106.15,9106.15,1156.12,2260.68,1795.93,1205.87,1202.16,2273.28,2711.89,2043.26,1393.17,1485.60,2020.16,1098.68,1538.78,2032.59,2284.66,2009.19,1369.95,3186.62,1945.52,2352.17,2054.34,2961.85,3012.04,3012.04,2690.67,2884.37,1962.38,2973.80,3082.52,3177.76,3265.74,3278.71,2337.82,2559.51,3143.82,2111.34,1815.12,2197.94,2100.49,5790.74,3406.28,3064.50,3012.01,2679.56,5017.94,4128.35,3664.18,3664.18,3669.59,3600.92,3600.92,3348.18,5790.74,4672.10,3780.17,3600.92,3620.34,3490.14,2425.70,3113.97,1867.08,2337.27,2329.17,2317.95,2327.23,2182.79,1551.41,2374.03,1635.89,2054.64,1085.30,1842.80,2120.92,1953.05,3444.55,3161.73,4812.76,4812.76,5003.75,4812.76,4812.76,4812.76,5201.04,4812.76,5696.92,6566.43,6984.69,5911.84,5928.31,5696.92,5267.65,7051.90,6883.19,5628.73,5995.23,6121.18,6903.55,7012.73,7051.90,6839.32,1138.57,1607.35,1607.35,2280.78,2098.28,2280.78,2280.78,1413.34,1070.75,817.09,1101.77,1098.19,1305.29,1489.52,1098.19
