DATETIMESTEP,day,N51141G,N51151A,N51151B,N51151D,N51161W,N51161X,N51161Y,N51161Z,N51171L,N51171M,N51171N,N51171R,N51171S,N51171U,N51171V,N51231N,N51231O,N51231P,N51232K,N51232L,N51241B,N51241D,N51241E,N51241F,N51242G,N51242H,N51242J,N51261A,N51261B,N51261H,N51261X,N51261Y,N51261Z,N51271H,N51271I,N51271J,N51311A,N51311M,N51311Z,N51321P,N51321R,N51321S,N51321T,N51321U,N51321X,N51331A,N51331B,N51331K,N51331L,N51331Y,N51331Z,N51341A,N51341V,N51341W,N51341X,N51342A,N51343U,N51351B,N51351J,N51351M,N51351N,N51351S,N51351U,N51352P,N51352Q,N51361O,N51381C,N51381D,N51381F,N51381G,N51381M,N51381Q,N51381R,N51391C,N51391E,N51391F,N51391I,N51391X,N52151A,N52151B,N52151F,N52151Y,N52152E,N52161J,N52161L,N52161Q,N52171A,N52171K,N52171M,N52171O,N52172N,N52191C,N52191E,N52191F,N52191L,N52211A,N52211B,N52211D,N53141A,N53141B,N53141C,N53141D,N53151A,N53151B,N53151Z,N53211E,N53211G,N53211H,N53211I,N53222J,N53222K,N53222L,N53231D,N53231F,N53231G,N53241V,N53241W,N53241X,N53251K,N53251L,N53261F,N53261U,N53261V,N53261W,N53261X,N53261Y,N53271I,N53271R,N53272A,N53272C,N53272D,N53272E,N53281G,N53282H,N53291A,N53291B,N53291C,N53291Y,N53291Z,N53311D,N53311L,N53312B,N53312C,N53312S,N53312T,N53312U,N53313E,N53381H,N53382G,N53391J,N53391K,N53391M,N53391N,N53391Q,N53411A,N53411K,N53411L,N53411M,N53411O,N53411P,N53421R,N53421S,N53421U,N53481E,N53481F,N53481G
2017-11-14 19:00:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,33.0,0.0,25.0,25.0,0.0,28.0,0.0,25.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,24.0,20.0,0.0,11.0,16.0,14.0,16.0,28.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,35.0,12.0,0.0,33.0,9.0,19.0,41.0,9.0,28.0,80.0,45.0,20.0,27.0,27.0,30.0,14.0,12.0,35.0,20.0,32.0,0.0,14.0,0.0,27.0,25.0,0.0,25.0,27.0,0.0,22.0,32.0,22.0,28.0,0.0,30.0,37.0,28.0,27.0,41.0,41.0,22.0,0.0,0.0,0.0,0.0,38.0,0.0,3.0,0.0,41.0,0.0,30.0,38.0
2017-11-14 19:05:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,35.9235453315291,0.0,36.7120359955006,36.6243822075783,0.0,31.0588235294118,0.0,22.9309576837417,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,27.9661016949153,31.9170984455959,0.0,7.61904761904762,4.36363636363636,7.0,16.0,30.9375,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,19.5028680688337,15.491124260355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5044247787611,11.1746031746032,8.66666666666667,0.0,25.4611398963731,3.73333333333333,27.0,39.2307692307692,4.41573033707865,32.0,40.7272727272727,51.0,28.0,42.1386138613861,29.0596393897365,29.4942263279446,18.9833333333333,19.9777468706537,43.3265720081136,23.3333333333333,32.0,0.0,27.020979020979,0.0,27.4343434343434,24.0,0.0,25.9808292465448,34.609756097561,0.0,22.714606741573,33.8284518828452,22.6646010844307,24.9579831932773,0.0,44.2395626242545,35.9958415408186,30.0,30.4390243902439,40.4721030042918,40.5991262741835,20.0,0.0,0.0,0.0,0.0,45.6698305084746,0.0,6.0,0.0,41.4083659343966,0.0,30.0,34.7428571428571
2017-11-14 19:10:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,35.0,0.0,43.0,43.0,0.0,30.0,0.0,24.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,33.0,22.0,0.0,4.0,6.0,6.0,16.0,30.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,12.0,14.0,0.0,24.0,3.0,27.0,38.0,12.0,32.0,80.0,51.0,28.0,38.0,32.0,33.0,24.0,27.0,48.0,28.0,32.0,0.0,32.0,0.0,27.0,24.0,0.0,25.0,43.0,0.0,28.0,35.0,28.0,30.0,0.0,45.0,35.0,30.0,32.0,41.0,41.0,20.0,0.0,0.0,0.0,0.0,41.0,0.0,6.0,0.0,43.0,0.0,30.0,38.0
2017-11-14 19:15:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,28.0634573304158,0.0,42.1374045801527,42.0779220779221,0.0,27.3826771653543,0.0,25.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,11.1929824561404,24.0,0.0,13.3333333333333,8.20253164556962,8.38095238095238,17.29216152019,28.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,28.7524752475248,12.1076233183857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2662721893491,24.3478260869565,7.08387096774194,80.0,25.9046052631579,3.25423728813559,26.3653483992467,38.0373831775701,24.0680713128039,35.4519753533889,80.0,41.7957902511078,35.2882725191868,46.8351741716228,29.0408921933085,30.0,25.9061833688699,25.0,39.4430379746835,26.1940298507463,37.0,0.0,22.023832221163,0.0,27.4678591391839,24.2033383915023,0.0,28.3817427385892,43.448275862069,0.0,28.0,33.0,28.0,28.0,0.0,43.1437908496732,36.3474334600761,32.4453280318091,30.0,38.4949494949495,38.6802531174391,20.0,0.0,0.0,0.0,0.0,41.093023255814,0.0,14.8814589665653,0.0,40.5665961945032,0.0,26.6666666666667,45.4090909090909
2017-11-14 19:20:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,30.0,0.0,40.0,40.0,0.0,28.0,0.0,25.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,22.0,24.0,0.0,8.0,8.0,6.0,14.0,28.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,16.0,9.0,0.0,27.0,3.0,28.0,40.0,22.0,38.0,80.0,37.0,38.0,45.0,28.0,30.0,27.0,25.0,38.0,25.0,37.0,0.0,17.0,0.0,27.0,22.0,0.0,30.0,80.0,0.0,28.0,33.0,28.0,28.0,0.0,46.0,38.0,33.0,30.0,41.0,41.0,20.0,0.0,0.0,0.0,0.0,45.0,0.0,24.0,0.0,40.0,0.0,20.0,37.0
2017-11-14 19:25:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,35.352559948153,0.0,39.1949685534591,39.1949685534591,0.0,31.1688311688312,0.0,26.0763358778626,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,40.0,21.0,0.0,1.0,16.2857142857143,2.0,15.609756097561,42.1052631578947,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,30.0,16.7441860465116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0869565217391,80.0,6.0,0.0,24.4746600741656,1.3448275862069,26.6412940057089,38.6627906976744,16.9594477998274,36.5770171149144,36.734693877551,47.1023255813954,39.4213421342134,44.9518072289157,28.3738938053097,34.6276202219482,30.5659365221279,28.5348278622898,37.0,28.8963210702341,35.0,0.0,25.9512195121951,0.0,26.395173453997,24.3589743589744,0.0,30.0,32.156862745098,0.0,27.2458045409674,30.920245398773,27.191235059761,34.03125,0.0,40.697990222705,37.4257425742574,30.2141483222911,33.5755813953488,45.0,45.0,20.0,0.0,0.0,0.0,0.0,39.0129240710824,0.0,19.4946401225115,0.0,41.9862881885976,0.0,80.0,36.6195372750643
2017-11-14 19:30:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,33.0,0.0,40.0,40.0,0.0,30.0,0.0,28.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,80.0,35.0,0.0,0.0,9.0,1.0,80.0,32.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,35.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,6.0,0.0,24.0,1.0,25.0,40.0,24.0,40.0,80.0,41.0,38.0,41.0,27.0,33.0,33.0,30.0,37.0,32.0,35.0,0.0,24.0,0.0,28.0,25.0,0.0,30.0,41.0,0.0,25.0,30.0,25.0,35.0,0.0,37.0,40.0,28.0,33.0,45.0,45.0,20.0,0.0,0.0,0.0,0.0,41.0,0.0,20.0,0.0,43.0,0.0,80.0,35.0
2017-11-14 19:35:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,36.2083333333333,0.0,41.8105616093881,41.8105616093881,0.0,29.9855769230769,0.0,25.9677419354839,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,15.3762711864407,35.5688622754491,0.0,80.0,5.24137931034483,4.94117647058824,80.0,29.7345132743363,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,25.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8256227758007,19.0,1.63934426229508,0.0,27.0,3.0,31.3263157894737,40.4455051710422,27.4486153846154,37.4451097804391,53.3333333333333,41.9761904761905,40.0,54.1090909090909,27.5011135857461,31.039603960396,28.106463878327,27.3738872403561,40.5086818292981,30.0,33.409821018816,0.0,26.008064516129,0.0,28.8953488372093,28.2089552238806,0.0,30.0,80.0,0.0,33.6086286594761,31.3447171824973,33.5364134690681,29.8672566371681,0.0,41.3246753246753,35.0,33.7691678593335,25.5830903790088,43.4143468950749,43.2720202216605,16.7164179104478,0.0,0.0,0.0,0.0,40.4287245444802,0.0,38.0,0.0,43.0,0.0,80.0,40.4368932038835
2017-11-14 19:40:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,40.0,0.0,40.0,40.0,0.0,27.0,0.0,25.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,28.0,27.0,0.0,80.0,8.0,6.0,80.0,32.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,25.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,4.0,0.0,27.0,3.0,30.0,41.0,27.0,40.0,32.0,43.0,40.0,62.0,27.0,30.0,33.0,30.0,41.0,30.0,35.0,0.0,25.0,0.0,28.0,27.0,0.0,30.0,80.0,0.0,38.0,33.0,38.0,27.0,0.0,43.0,35.0,33.0,25.0,46.0,46.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,38.0,0.0,43.0,0.0,80.0,35.0
2017-11-14 19:45:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,33.0,0.0,40.0,40.0,0.0,30.7894736842105,0.0,22.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,30.0,16.3051771117166,0.0,7.27272727272727,14.5849582172702,8.0,27.7227722772277,26.0281690140845,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,32.9967689822294,27.7227722772277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7949183303085,23.4426229508197,6.9041095890411,0.0,26.6219239373602,4.71428571428571,27.027027027027,39.3324860193188,26.5717674970344,33.9420654911839,35.8974358974359,51.2995845514695,36.4962901896125,47.0529622980251,28.9333333333333,28.9808917197452,28.125,27.0,41.3256006628003,28.9925373134328,33.9127659574468,0.0,21.4556962025316,0.0,28.8484848484849,23.3253012048193,0.0,26.3780753659296,44.6258503401361,0.0,20.0,33.0,20.0,31.3803680981595,0.0,52.3417085427136,38.0,30.9303262182843,45.981308411215,40.6950989632422,41.1028632025451,23.0535211267606,0.0,0.0,0.0,0.0,38.4130019120459,0.0,32.1951219512195,0.0,43.0572002007025,0.0,0.0,38.5066666666667
2017-11-14 19:50:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,22.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,30.0,17.0,0.0,16.0,17.0,4.0,14.0,33.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,9.0,0.0,28.0,6.0,32.0,37.0,28.0,33.0,40.0,49.0,38.0,43.0,30.0,30.0,27.0,27.0,43.0,30.0,35.0,0.0,24.0,0.0,30.0,22.0,0.0,25.0,80.0,0.0,20.0,33.0,20.0,33.0,0.0,56.0,38.0,32.0,41.0,38.0,38.0,22.0,0.0,0.0,0.0,0.0,41.0,0.0,35.0,0.0,46.0,0.0,0.0,40.0
2017-11-14 19:55:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,29.7708830548926,0.0,36.2727272727273,36.302729528536,0.0,30.0,0.0,24.134627046695,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,28.3064516129032,19.0909090909091,0.0,3.0,4.5,3.0,13.2,46.6424242424242,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,25.5154639175258,68.3870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4576271186441,16.0,9.56521739130435,0.0,24.4585987261147,3.0,27.5744680851064,41.7422867513612,25.469387755102,35.7563025210084,35.4320987654321,40.4897631473304,35.946681954995,36.664068589244,30.1056,34.6656151419558,28.9655172413793,28.5882352941177,46.3776435045317,30.945558739255,33.0,0.0,24.2247191011236,0.0,32.0,28.695652173913,0.0,27.5015479876161,54.2148760330579,0.0,21.0486486486486,32.550840672538,21.0413129598189,35.9157509157509,0.0,40.601466992665,35.9004213794633,30.0,32.4135702746365,43.0,43.0,26.4150943396226,0.0,0.0,0.0,0.0,37.6127388535032,0.0,37.4995060915377,0.0,40.9885260370697,0.0,80.0,41.7631133671743
2017-11-14 20:00:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,27.0,0.0,38.0,38.0,0.0,30.0,0.0,22.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,27.0,30.0,0.0,3.0,9.0,3.0,14.0,80.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,27.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,8.0,0.0,25.0,3.0,27.0,46.0,24.0,35.0,30.0,40.0,40.0,49.0,28.0,37.0,30.0,30.0,51.0,32.0,33.0,0.0,28.0,0.0,32.0,30.0,0.0,27.0,80.0,0.0,20.0,32.0,20.0,37.0,0.0,46.0,37.0,30.0,32.0,43.0,43.0,28.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,40.0,0.0,0.0,43.0
2017-11-14 20:05:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,33.0,0.0,39.1569086651054,39.1176470588235,0.0,30.0,0.0,24.4444444444444,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,28.5254237288136,21.3861386138614,0.0,3.0,12.375,8.50393700787402,19.4160583941606,29.0909090909091,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,32.0833333333333,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0647482014389,22.3728813559322,14.5369127516779,0.0,27.4909090909091,2.08695652173913,26.4150943396226,42.3252336448598,28.6313193588163,33.811320754717,80.0,48.2175226586103,42.2878228782288,51.1892247043364,28.9977728285078,32.0,28.0203045685279,24.4985673352436,43.9913544668588,28.0,37.6592035235823,0.0,25.0,0.0,27.0,22.3008849557522,0.0,27.4806070826307,80.0,0.0,33.0,34.76,33.0,30.6741573033708,0.0,39.7667087011349,36.3259911894273,33.0,29.9427792915531,38.8894937397931,38.921832884097,22.5454545454546,0.0,0.0,0.0,0.0,43.4909090909091,0.0,32.0,0.0,45.0,0.0,80.0,46.1757719714964
2017-11-14 20:10:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,33.0,0.0,38.0,38.0,0.0,30.0,0.0,25.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,17.0,24.0,0.0,0.0,9.0,8.0,19.0,28.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,35.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,12.0,0.0,28.0,1.0,25.0,37.0,27.0,38.0,80.0,57.0,40.0,49.0,28.0,32.0,25.0,25.0,43.0,28.0,41.0,0.0,25.0,0.0,27.0,24.0,0.0,28.0,80.0,0.0,33.0,33.0,33.0,28.0,0.0,35.0,38.0,33.0,27.0,38.0,38.0,22.0,0.0,0.0,0.0,0.0,40.0,0.0,32.0,0.0,45.0,0.0,80.0,45.0
2017-11-14 20:15:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,30.9706546275395,0.0,40.386983289358,40.386983289358,0.0,27.3135483870968,0.0,28.0519480519481,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,26.3736263736264,21.3714285714286,0.0,4.69437652811736,12.7228915662651,1.36363636363636,17.027027027027,31.1111111111111,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,31.0204081632653,31.304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7361111111111,80.0,3.76363636363636,0.0,26.3104838709677,2.71428571428571,24.7726358148893,37.4669603524229,28.9655172413793,38.7824529991048,37.7631578947369,44.0273037542662,40.4998512347516,54.4587155963303,30.0,32.0,32.8874388254486,28.3791748526523,47.0166245030719,29.9076923076923,32.5277710405045,0.0,27.0,0.0,25.7014028056112,32.4288354898336,0.0,29.5359620917245,38.7837837837838,0.0,29.630553390491,33.5329341317365,29.630553390491,29.6585365853659,0.0,41.0,38.2552504038772,34.028328611898,40.1860465116279,43.9318885448916,44.1590296495957,21.025641025641,0.0,0.0,0.0,0.0,47.4791666666667,0.0,36.6224366706876,0.0,44.2077922077922,0.0,34.5098039215686,41.6969696969697
2017-11-14 20:20:00,2017-11-14,28.0,38.0,27.0,32.0,22.0,28.0,28.0,41.0,0.0,22.0,49.0,0.0,46.0,0.0,32.0,25.0,35.0,17.0,28.0,27.0,32.0,30.0,30.0,17.0,22.0,32.0,25.0,0.0,35.0,0.0,41.0,41.0,0.0,28.0,0.0,30.0,32.0,35.0,53.0,35.0,80.0,20.0,24.0,0.0,0.0,38.0,33.0,32.0,17.0,0.0,0.0,35.0,38.0,33.0,24.0,32.0,27.0,32.0,24.0,20.0,28.0,30.0,0.0,32.0,25.0,27.0,30.0,24.0,6.0,8.0,30.0,12.0,9.0,33.0,0.0,27.0,37.0,0.0,80.0,80.0,28.0,43.0,43.0,30.0,20.0,0.0,3.0,24.0,3.0,35.0,35.0,14.0,25.0,33.0,12.0,11.0,22.0,30.0,0.0,0.0,0.0,0.0,30.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,0.0,25.0,1.0,27.0,35.0,30.0,38.0,41.0,43.0,40.0,53.0,30.0,32.0,35.0,30.0,45.0,27.0,32.0,0.0,27.0,0.0,25.0,24.0,0.0,32.0,35.0,0.0,32.0,35.0,32.0,32.0,0.0,41.0,37.0,35.0,54.0,43.0,43.0,20.0,0.0,0.0,0.0,0.0,43.0,0.0,40.0,0.0,46.0,0.0,80.0,40.0
