DATETIMESTEP,day,BP2_D1,BP2_D2,BP2_D3,BP4_D1(1),BP4_D10(3),BP4_D2(1),BP4_D3(2),BP4_D4(2),BP4_D5(2),BP4_D6(4),BP4_D8(3),BP4_D9(3),FA6_D10,FA6_D11,FA6_D14,FA6_D15,FA6_D16,FA6_D17,FA6_D18,FA6_D19,FA6_D2,FA6_D24,FA6_D25,FA6_D27,FA6_D28,FA6_D29,FA6_D3,FA6_D30,FA6_D31,FA6_D32,FA6_D33,FA6_D34,FA6_D35,FA6_D36,FA6_D37,FA6_D38,FA6_D4,FA6_D5,FA6_D6,FA6_D7,FA6_D8,FA6_D9,G3_D1(KFZ1),G3_D2(KFZ1),G3_D3(KFZ2),G3_D4(KFZ2),G3_D5(KFZ3),HB1_D1,HB1_D13,HB1_D14,HB1_D15,HB1_D16,HB1_D17,HB1_D2,HB1_D3,HB1_D4,HB1_D5,HB1_D6,HB1_D7,HB1_D8,HB4_D1(KFZ4),HB4_D2(KFZ4),MUE3_D2(KFZ),MUE3_D3(KFZ),PR1_D1,PR1_D10,PR1_D11,PR1_D2,PR1_D3,PR1_D4,PR1_D5,PR1_D6,PR1_D7,PR1_D8,PR1_D9,PR3_D1(KFZ1),PR3_D2(KFZ1),PR3_D3(KFZ2),SD_D1(KFZ1),SD_D2(KFZ2),SD_D3(KFZ3),SHO_D1(KFZ1),SHO_D2(KFZ4),STA1_D1(KFZ4),STA1_D2(KFZ4),STA1_D8(KFZ5),STA1_D9(KFZ5),STA2_D2(KFZ4),STA2_D3(KFZ4),STA2_D4(KFZ4),STA2_D5(KFZ3),STA2_D6(KFZ3),STA2_D7(KFZ3),STA2_D8(KFZ3),STA4_D1(KFZ1),STA4_D1a(KFZ1),STA4_D2(KFZ2),STA4_D2a(KFZ2),STA4_D4(KFZ4),STA4_D4a(KFZ4),STA4_D6(KFZ6),STA4_D6a(KFZ6),STA4_D8(KFZ8),STA4_D8a(KFZ8),STA4_D9(KFZ9),STA4_D9a(KFZ9),T1_D1,T1_D2,T1_D3,T1_D4,WL2_D1(KFZ1),WL2_D2(KFZ3)
2016-12-21 00:00:00,2016-12-21,0.0049666595458984,0.0111000061035156,0.0082332865397135,0.0292999776204427,0.0030000305175781,0.027533327738444,0.0178999837239583,0.187233276367188,0.0250999736785889,0.0307333374023438,0.0170999654134115,0.0152333196004232,0.0250000190734863,0.058000005086263,0.0708333587646484,0.107033348083496,0.0786666870117188,0.0286001714070638,0.0371999994913737,0.0176334126790365,0.0277999877929688,0.0281998443603516,0.0356000645955404,0.0180000940958659,0.0180000813802083,0.0317666498819987,0.165666681925456,0.0317667643229167,0.0128666814168294,0.0123666763305664,0.0235998916625977,0.0210331217447917,0.0355999310811361,0.0364000129699707,0.0154667154947917,0.0156666564941406,0.0048000081380208,0.0012000147501628,0.0181999333699544,0.0036000061035156,0.0332000001271566,0.0576999092102051,0.0259666315714518,0.0770332940419515,0.137033335367838,0.236000035603841,0.142833353678385,0.237166697184245,0.0201999600728353,0.0376333236694336,0.0111000696818034,0.0490000788370768,0.0037334187825521,0.44613333384196,0.108433303833008,0.0873666381835937,0.0355998738606771,0.27613338470459,0.0110999933878581,0.422733256022135,0.038566780090332,0.289766705830892,0.0502333323160807,0.1125,0.0132332483927409,0.0213667360941569,0.0266333643595378,0.0562667274475098,0.0202999591827393,0.046799914042155,0.025033327738444,0.0397334289550781,0.0284667205810547,0.0384332529703776,0.0450668398539225,0.0334332656860352,0.0186000442504883,0.125199991861979,0.0253333346048991,0.0043334197998047,0.0063333026568095,0.0016666666666667,0.005666651725769,0.109866612752279,0.201566664377848,0.209533335367839,0.108233337402344,0.0089000956217448,0.0017000071207682,0.0012000020345052,0.0012999979654948,0.0187331771850586,0.0304999669392904,0.0015666707356771,0.158666699727376,0.0459999847412109,0.0476666005452474,0.0420000410079956,0.0702666234970093,0.0276667404174805,0.0118000221252441,0.0050999959309896,0.0030999755859375,0.0096668116251628,0.0159665902455648,0.0219331423441569,0.0926666641235352,0.167333246866862,0.0123332722981771,0.0199998474121094,0.003000005086263,0.141000035603841
2016-12-21 00:05:00,2016-12-21,0.0068999226888021,0.0087000528971354,0.0656000773111979,0.0089667765299479,0.0051334635416667,0.0135333251953125,0.0178999837239583,0.187233276367188,0.22413319905599,0.146766662597656,0.0100666300455729,0.0107999674479167,0.164966735839844,0.330700378417969,0.0317999267578125,0.134400126139323,0.118833516438802,0.0497999064127604,0.0578334554036458,0.0126666259765625,0.0277999877929688,0.04806640625,0.0554001871744792,0.0190001424153646,0.0183997599283854,0.0214000447591146,0.120066833496094,0.0209999593098958,0.0118999226888021,0.0121332804361979,0.0417666625976562,0.0380337524414062,0.0491995239257813,0.0490334065755208,0.02203369140625,0.0225997924804687,0.137566426595052,0.0012000147501628,0.0227995808919271,0.0133999633789062,0.0926667277018229,0.0519999186197917,0.0327003987630208,0.0169999186197917,0.111233317057292,0.274733276367187,0.12653330485026,0.173533426920573,0.0165665690104167,0.03239990234375,0.0125,0.0373663330078125,0.0037334187825521,0.461266784667969,0.247433268229167,0.25106679280599,0.540400085449219,0.261600036621094,0.24240000406901,0.437899983723958,0.387266438802083,0.491033325195313,0.0502333323160807,0.1125,0.0072002156575521,0.0154995727539063,0.0251334635416667,0.0401667277018229,0.0281998697916667,0.0270335896809896,0.0381000773111979,0.0332664998372396,0.0067331949869792,0.0342005411783854,0.0323002115885417,0.0337332153320312,0.0280665079752604,0.125199991861979,0.150999959309896,0.0043334197998047,0.0016666666666667,0.0016666666666667,0.005666651725769,0.231133219401042,0.421300048828125,0.209533335367839,0.156333312988281,0.0031999715169271,0.0017000071207682,0.002833251953125,0.0012999979654948,0.0131998697916667,0.0173000081380208,0.0040666707356771,0.19836680094401,0.0493331909179687,0.082366943359375,0.0486665852864583,0.0573332722981771,0.0047000122070312,0.0156331380208333,0.0019333902994792,0.0053666178385417,0.0091334025065104,0.799966735839844,0.0186997477213542,0.0069999186197917,0.167333246866862,0.0179998779296875,0.0449998982747396,0.003000005086263,0.230999959309896
2016-12-21 00:10:00,2016-12-21,0.0035666910807292,0.0146669514973958,0.0055666097005208,0.0254337565104167,0.0029665120442708,0.0287664794921875,0.0632668050130208,0.17663330078125,0.22413319905599,0.120500284830729,0.0114998372395833,0.0017333984375,0.0254001871744792,0.348533325195313,0.0729665120442708,0.0172001139322917,0.0094333902994792,0.04320068359375,0.0398331705729167,0.0186669921875,0.09163330078125,0.0420328776041667,0.038800048828125,0.021600341796875,0.0215997314453125,0.0196333821614583,0.140433146158854,0.0196329752604167,0.0149336751302083,0.0147001139322917,0.0273329671223958,0.02449951171875,0.04083251953125,0.04103271484375,0.0182000732421875,0.0185664876302083,0.114833374023438,0.00239990234375,0.0118332926432292,0.0119997151692708,0.0677998860677083,0.0453664143880208,0.0630666097005208,0.026199951171875,0.111233317057292,0.274733276367187,0.14260009765625,0.0069333902994792,0.0436004638671875,0.0702669270833333,0.0179665120442708,0.0474664306640625,0.0098667399088542,0.520233357747396,0.199633178710938,0.103033447265625,0.1902001953125,0.41816650390625,0.0070332845052083,0.386166585286458,0.0823333740234375,0.0219000244140625,0.188666585286458,0.1125,0.016533203125,0.02489990234375,0.0306333414713542,0.0349334716796875,0.0200335693359375,0.0347330729166667,0.0212998453776042,0.0291668701171875,0.019466552734375,0.0286334228515625,0.0274664306640625,0.040433349609375,0.0407999674479167,0.125199991861979,0.129000040690104,0.0033333333333333,0.0063334147135417,0.01,0.0026666259765625,0.119433390299479,0.242533365885417,0.232066853841146,0.108066813151042,0.0045001220703125,0.0093998209635417,0.0006333414713542,0.0031333414713542,0.0272001139322917,0.0474332682291667,0.0056331380208333,0.219333089192708,0.176999918619792,0.063233642578125,0.0276666259765625,0.0506669108072917,0.0047000122070312,0.0088332112630208,0.0074997965494792,0.0091670735677083,0.0132661946614583,0.0074336751302083,0.0245338948567708,0.416666463216146,0.103000081380208,0.0029998779296875,0.0330002848307292,0.0016666666666667,0.122333170572917
2016-12-21 00:15:00,2016-12-21,0.0026668294270833,0.0049666341145833,0.0507002766927083,0.0139664713541667,0.0016666666666667,0.0204001871744792,0.0632668050130208,0.002166748046875,0.0087662760416667,0.0357666015625,0.0150006103515625,0.0126668294270833,0.0709995524088542,0.16219970703125,0.0353999837239583,0.0108003743489583,0.0022001139322917,0.0196337890625,0.0480336507161458,0.0126332600911458,0.0032000732421875,0.0186334228515625,0.0460683186848958,0.0201991780598958,0.0205999755859375,0.0252001953125,0.120633138020833,0.0260325113932292,0.0103006998697917,0.010032958984375,0.0230666097005208,0.0212007649739583,0.0388334147135417,0.0379667154947917,0.0115995279947917,0.0120001220703125,0.05163330078125,0.0062001546223958,0.0089996337890625,0.0033998616536458,0.0334665934244792,0.0445992024739583,0.0370676676432292,0.0262343343098958,0.139366861979167,0.274733276367187,0.203899943033854,0.393700154622396,0.0194327799479167,0.036300048828125,0.0176993815104167,0.0392999267578125,0.0098667399088542,0.137066650390625,0.267200520833333,0.110466715494792,0.145433553059896,0.202633056640625,0.330266723632813,0.400367024739583,0.258533121744792,0.0108671061197917,0.0130326334635417,0.1125,0.018233642578125,0.012933349609375,0.014566650390625,0.0574997965494792,0.036300048828125,0.0327001953125,0.0391328938802083,0.0443668619791667,0.0167340087890625,0.032266845703125,0.0226336669921875,0.0327667236328125,0.0138669840494792,0.159500325520833,0.116333211263021,0.0023333740234375,0.0110001627604167,0.0096661376953125,0.0016666666666667,0.150233561197917,0.1671337890625,0.142233276367188,0.114866536458333,0.0036334228515625,0.0030666097005208,0.0006333414713542,0.0049664306640625,0.0124664306640625,0.0140999348958333,0.0027669270833333,0.159667358398437,0.080999755859375,0.0993336995442708,0.0478664143880208,0.0442995198567708,0.0126668294270833,0.0025996907552083,0.0072666422526042,0.0047334798177083,0.0066335042317708,0.011533203125,0.0083994547526042,0.0986665852864583,0.182000325520833,0.0026666259765625,0.0286673990885417,0.0016666666666667,0.122333170572917
2016-12-21 00:20:00,2016-12-21,0.002266845703125,0.01280029296875,0.0083333333333333,0.0158675130208333,0.0016666666666667,0.0126997884114583,0.039266357421875,0.0213334147135417,0.0132002766927083,0.0357666015625,0.0059000651041667,0.0101668294270833,0.0222001139322917,0.408133544921875,0.0801997884114583,0.0752339680989583,0.09643310546875,0.0274666341145833,0.0282340494791667,0.0168986002604167,0.075633544921875,0.0268339029947917,0.02780029296875,0.0160001627604167,0.0151997884114583,0.0094010416666667,0.0440336100260417,0.0094010416666667,0.0130668131510417,0.0123665364583333,0.0228658040364583,0.0205322265625,0.0295992024739583,0.0295992024739583,0.00699951171875,0.0070003255208333,0.05163330078125,0.002833251953125,0.0072001139322917,0.0033998616536458,0.0162003580729167,0.0127998860677083,0.070433349609375,0.029466552734375,0.134166666666667,0.274733276367187,0.0035664876302083,0.0790665690104167,0.0312996419270833,0.0332999674479167,0.0109672037760417,0.0512345377604167,0.0088334147135417,0.6886669921875,0.125733235677083,0.0369002278645833,0.177432861328125,0.0931998697916667,0.164666341145833,0.18489990234375,0.252166748046875,0.0830338541666667,0.271934000651042,0.1125,0.0099332682291667,0.0133329264322917,0.0237996419270833,0.0223335774739583,0.0031331380208333,0.0264351399739583,0.0204659016927083,0.017667236328125,0.00989990234375,0.029632568359375,0.02376708984375,0.0677335611979167,0.0188338216145833,0.260066731770833,0.196667073567708,0.0030000813802083,0.0113334147135417,0.0086661783854167,0.0036665852864583,0.156900227864583,0.186565348307292,0.0138667805989583,0.443599853515625,0.00469970703125,0.0043668619791667,0.0015999348958333,0.0062333170572917,0.0097330729166667,0.0211665852864583,0.0022330729166667,0.0909993489583333,0.087066650390625,0.0768330891927083,0.057867431640625,0.0289664713541667,0.0073331705729167,0.008466796875,0.006500244140625,0.0057666015625,0.0066337076822917,0.802933756510417,0.01393310546875,0.160666097005208,0.612666829427083,0.0206669108072917,0.01066650390625,0.0016666666666667,0.230666910807292
2016-12-21 00:25:00,2016-12-21,0.002266845703125,0.0131331380208333,0.0076334635416667,0.0091666666666667,0.0016666666666667,0.0149003092447917,0.039266357421875,0.207833251953125,0.0509334309895833,0.0069002278645833,0.0183333333333333,0.0150667317708333,0.03223388671875,0.387699788411458,0.04163330078125,0.0803999837239583,0.088399658203125,0.0260335286458333,0.0444002278645833,0.020333251953125,0.00260009765625,0.0254325358072917,0.0432010904947917,0.01260009765625,0.0118001302083333,0.01683349609375,0.115033365885417,0.0168343098958333,0.0163338216145833,0.015400390625,0.0288997395833333,0.0261665852864583,0.0365987141927083,0.0368025716145833,0.0190006510416667,0.0186324055989583,0.05163330078125,0.00280029296875,0.0086002604166667,0.0006001790364583,0.0196000162760417,0.0245658365885417,0.0240657552083333,0.0150992838541667,0.003399658203125,0.0642000325520833,0.440166829427083,0.216500244140625,0.0182340494791667,0.0213997395833333,0.007366943359375,0.0342329915364583,0.0024332682291667,0.560734456380208,0.0617000325520833,0.0057328287760417,0.237467447916667,0.109200032552083,0.164666341145833,0.0093668619791667,0.278932698567708,0.199000244140625,0.059599609375,0.1125,0.0117667643229167,0.0175325520833333,0.0135331217447917,0.0719999186197917,0.0226997884114583,0.0281005859375,0.0158333333333333,0.0546329752604167,0.0599991861979167,0.0388997395833333,0.03413330078125,0.0456656901041667,0.0607999674479167,0.12046630859375,0.0369999186197917,0.0013334147135417,0.0060005696614583,0.0013334147135417,0.0010001627604167,0.0315006510416667,0.138599446614583,0.099566650390625,0.04510009765625,0.0027669270833333,0.0013667805989583,0.0039664713541667,0.0061336263020833,0.0107332356770833,0.0183333333333333,0.0022330729166667,0.0925996907552083,0.040733642578125,0.007332763671875,0.0060001627604167,0.04533447265625,0.0273331705729167,0.0108333333333333,0.008466796875,0.0057666015625,0.0016996256510417,0.0076334635416667,0.0215983072916667,0.419333089192708,0.1439990234375,0.0589998372395833,0.0513334147135417,0.0016666666666667,0.310667317708333
2016-12-21 00:30:00,2016-12-21,0.0024332682291667,0.0131331380208333,0.005633544921875,0.0221663411458333,0.0016666666666667,0.027833251953125,0.0152665201822917,0.207833251953125,0.0051668294270833,0.0069002278645833,0.00989990234375,0.009866943359375,0.0302001953125,0.137433268229167,0.0446329752604167,0.0065995279947917,0.00260009765625,0.0187996419270833,0.0364005533854167,0.0084000651041667,0.0031998697916667,0.0186336263020833,0.03503173828125,0.0269991048177083,0.026400146484375,0.0296321614583333,0.201266682942708,0.0284000651041667,0.015166015625,0.0163334147135417,0.0210009765625,0.017967529296875,0.0258329264322917,0.0261995442708333,0.0106001790364583,0.0103987630208333,0.031199951171875,0.003399658203125,0.014599609375,0.0055997721354167,0.0468660481770833,0.0744327799479167,0.0372330729166667,0.017864990234375,0.003399658203125,0.0092667643229167,0.203400065104167,0.0826668294270833,0.015733642578125,0.0285331217447917,0.0160335286458333,0.018232421875,0.0058333333333333,0.490966796875,0.143333333333333,0.156866861979167,0.161033121744792,0.22780029296875,0.151865641276042,0.122933349609375,0.0468668619791667,0.0013663736979167,0.419166666666667,0.1125,0.0097330729166667,0.0170987955729167,0.0250667317708333,0.022166748046875,0.0039998372395833,0.056500244140625,0.04396728515625,0.0721341959635417,0.0320328776041667,0.02806640625,0.03086669921875,0.0234663899739583,0.0156660970052083,0.208866780598958,0.060999755859375,0.0066670735677083,0.0033333333333333,0.0043330891927083,0.0066666666666667,0.0330997721354167,0.0288004557291667,0.245733235677083,0.0867000325520833,0.003800048828125,0.002833251953125,0.0039664713541667,0.002266845703125,0.0114664713541667,0.0214326985677083,0.0022330729166667,0.0853328450520833,0.0627323404947917,0.0816666666666667,0.039632568359375,0.047667236328125,0.0273331705729167,0.002266845703125,0.0020328776041667,0.0057666015625,0.00203369140625,0.0153658040364583,0.0050667317708333,0.262666015625,0.186999918619792,0.0070003255208333,0.0120003255208333,0.0016666666666667,0.0116666666666667
2016-12-21 00:35:00,2016-12-21,0.0029337565104167,0.01389892578125,0.005633544921875,0.0114664713541667,0.0013671875,0.010966796875,0.0152665201822917,0.153700358072917,0.0078670247395833,0.0069002278645833,0.0201668294270833,0.0127669270833333,0.0393994140625,0.155432942708333,0.0492000325520833,0.0043994140625,0.00760009765625,0.0242008463541667,0.03179931640625,0.0112003580729167,0.0031998697916667,0.0234000651041667,0.0311995442708333,0.01300048828125,0.0134000651041667,0.0053995768229167,0.110834147135417,0.0047998046875,0.0177327473958333,0.01726806640625,0.0207657877604167,0.0191324869791667,0.0301985677083333,0.0312019856770833,0.00800048828125,0.0080338541666667,0.1596337890625,0.0005997721354167,0.00800048828125,0.0052001953125,0.0370328776041667,0.01679931640625,0.01719970703125,0.0100992838541667,0.003399658203125,0.150266927083333,0.203400065104167,0.21316650390625,0.01993408203125,0.03490234375,0.00773193359375,0.0323014322916667,0.0058333333333333,0.360966796875,0.18103271484375,0.2243994140625,0.0607332356770833,0.24519775390625,0.190033365885417,0.1211328125,0.4132666015625,0.0045670572916667,0.202167154947917,0.1125,0.0020662434895833,0.0159659830729167,0.0155647786458333,0.0175675455729167,0.0083341471354167,0.0162337239583333,0.01856689453125,0.0500667317708333,0.02469970703125,0.0191341145833333,0.0161018880208333,0.0239013671875,0.01806640625,0.208866780598958,0.107333984375,0.00800048828125,0.0060001627604167,0.0036669921875,0.0029996744791667,0.145668131510417,0.175533040364583,0.245733235677083,0.093466796875,0.0052335611979167,0.002833251953125,0.0047664388020833,0.002266845703125,0.0059318033854167,0.02573486328125,0.0029996744791667,0.16106689453125,0.0356990559895833,0.062666015625,0.02063232421875,0.0343326822916667,0.019267578125,0.007666015625,0.00643310546875,0.0044661458333333,0.0069344075520833,0.0060335286458333,0.0184016927083333,0.01800048828125,0.26833251953125,0.0053336588541667,0.0346663411458333,0.0016666666666667,0.146665852864583
2016-12-21 00:40:00,2016-12-21,0.0029337565104167,0.0062996419270833,0.0093668619791667,0.00743408203125,0.00163330078125,0.0153987630208333,0.0152665201822917,0.0069669596354167,0.03796630859375,0.1211328125,0.20909912109375,0.0439339192708333,0.0215983072916667,0.32630126953125,0.0527994791666667,0.0089990234375,0.0166015625,0.0212003580729167,0.0164013671875,0.00973388671875,0.0031998697916667,0.02099853515625,0.01659912109375,0.0136319986979167,0.0134000651041667,0.0173990885416667,0.1928662109375,0.01739990234375,0.0161002604166667,0.0161328125,0.01750244140625,0.01566650390625,0.0209993489583333,0.0214314778645833,0.0060001627604167,0.0057999674479167,0.2472998046875,0.0005997721354167,0.0044002278645833,0.00260009765625,0.0164005533854167,0.0234318033854167,0.0121663411458333,0.007666015625,0.07336669921875,0.177867024739583,0.197000325520833,0.146599934895833,0.01639892578125,0.02496826171875,0.0192985026041667,0.0267325846354167,0.0112337239583333,0.353233235677083,0.2482666015625,0.111566569010417,0.133868001302083,0.283999837239583,0.124466145833333,0.0198665364583333,0.363133138020833,0.344900716145833,0.0966666666666667,0.1125,0.0090006510416667,0.01933349609375,0.0138655598958333,0.0256998697916667,0.01389892578125,0.0291341145833333,0.0294978841145833,0.0550325520833333,0.0246671549479167,0.0254654947916667,0.0256013997395833,0.0195654296875,0.0114990234375,0.001533203125,0.0636661783854167,0.00199951171875,0.0063338216145833,0.0056656901041667,0.0070003255208333,0.0739664713541667,0.12303466796875,0.2486669921875,0.184066569010417,0.0027669270833333,0.0055338541666667,0.0047664388020833,0.0071663411458333,0.00739990234375,0.00989990234375,0.00143310546875,0.112300618489583,0.0906998697916667,0.03699951171875,0.0252669270833333,0.0406656901041667,0.00566650390625,0.0038663736979167,0.0129996744791667,0.0044661458333333,0.0032999674479167,0.0058341471354167,0.00606689453125,0.388666178385417,0.0103328450520833,0.0056673177083333,0.01699951171875,0.00199951171875,0.255665690104167
2016-12-21 00:45:00,2016-12-21,0.0055997721354167,0.0120670572916667,0.0082666015625,0.0151009114583333,0.0092667643229167,0.0179329427083333,0.0152665201822917,0.0043660481770833,0.0564656575520833,0.1211328125,0.00969970703125,0.01436767578125,0.02880126953125,0.135834147135417,0.0039998372395833,0.0603995768229167,0.119265950520833,0.0102001953125,0.0172005208333333,0.0035001627604167,0.0031998697916667,0.0099991861979167,0.01599853515625,0.0055989583333333,0.0056005859375,0.0134334309895833,0.0626334635416667,0.0131982421875,0.0095662434895833,0.0084000651041667,0.0084000651041667,0.0076993815104167,0.0127652994791667,0.0124007161458333,0.0018001302083333,0.0018001302083333,0.0827994791666667,0.0005997721354167,0.0027994791666667,0.0031998697916667,0.0112003580729167,0.0232023111979167,0.0088680013020833,0.0127994791666667,0.07336669921875,0.177867024739583,0.197000325520833,0.0743343098958333,0.0241691080729167,0.0172013346354167,0.0065657552083333,0.0473990885416667,0.0022664388020833,0.216233723958333,0.131199544270833,0.203566080729167,0.19396728515625,0.07933349609375,0.0025667317708333,0.28336669921875,0.267266438802083,0.0087662760416667,0.372099609375,0.1125,0.0081990559895833,0.0097005208333333,0.0059342447916667,0.0487337239583333,0.0132657877604167,0.00566650390625,0.0093318684895833,0.0859000651041667,0.02736572265625,0.0095987955729167,0.0061661783854167,0.0137662760416667,0.0061336263020833,0.0283333333333333,0.144667154947917,0.0016666666666667,0.0126668294270833,0.0056656901041667,0.0013330078125,0.0071004231770833,0.177998046875,0.0069327799479167,0.021533203125,0.00530029296875,0.0055338541666667,0.0019661458333333,0.0030338541666667,0.0017667643229167,0.01860107421875,0.00143310546875,0.0636678059895833,0.02800048828125,0.03570068359375,0.0160001627604167,0.0693001302083333,0.01163330078125,0.0038663736979167,0.0129996744791667,0.0010335286458333,0.0017325846354167,0.0043001302083333,0.0095328776041667,0.121666666666667,0.0826668294270833,0.0129996744791667,0.0186678059895833,0.0020003255208333,0.372666829427083
